type      	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk    	O_Risk    	B_VaR     	O_VaR     	T_VaR     
tm        	25162.3197	0.43      	234.5433  	5000.0    	5213.80934449	14.21241214	1.03919229	-1181.38205832	532.10815135	-649.27390697
tm        	24777.4427	0.44      	261.4111  	5000.0    	5213.80934449	13.49140893	1.75838202	-1071.53925633	422.26534936	-649.27390697
tm        	24392.5651	0.45      	288.2789  	5000.0    	5213.80934449	12.74418702	2.55492964	-961.69633752	312.42243055	-649.27390697
tm        	24007.6966	0.46      	315.1449  	5000.0    	5213.80934449	11.96929618	3.39642122	-851.85510891	202.58120194	-649.27390697
tm        	23622.826 	0.47      	342.0113  	5000.0    	5213.80934449	11.16516274	4.26164894	-742.0134824	92.73957543	-649.27390697
tm        	23237.9459	0.48      	368.8797  	5000.0    	5213.80934449	10.33009466	5.13640115	-632.17009312	-17.10381385	-649.27390697
tm        	22853.0762	0.49      	395.7459  	5000.0    	5213.80934449	9.46228604	6.01097542	-522.32864647	-126.94526049	-649.27390696
tm        	22468.1936	0.5       	422.6148  	5000.0    	5213.80934449	8.55975591	6.87877112	-412.48478651	-236.78912047	-649.27390697
tm        	22083.3252	0.51      	449.4807  	5000.0    	5213.80934449	7.62039808	7.73519749	-302.64357463	-346.63033234	-649.27390697
tm        	21698.4492	0.52      	476.3483  	5000.0    	5213.80934449	6.6501121 	8.57717263	-192.80094727	-456.47295969	-649.27390696
tm        	21313.5716	0.53      	503.2161  	5000.0    	5213.80934449	5.69666406	9.40260299	-82.9580402	-566.31586677	-649.27390697
tm        	20928.7099	0.54      	530.0807  	5000.0    	5213.80934449	4.77961839	10.21012062	26.8819419	-676.15584887	-649.27390697
tm        	20543.8341	0.55      	556.9481  	5000.0    	5213.80934449	3.91133455	10.99892751	136.72451477	-785.99842175	-649.27390697
tm        	20158.9588	0.56      	583.8155  	5000.0    	5213.80934449	3.10319642	11.76857068	246.56701808	-895.84092505	-649.27390697
tm        	19774.081 	0.57      	610.6834  	5000.0    	5213.80934449	2.36586522	12.51839781	356.40997406	-1005.68388103	-649.27390697
tm        	19389.2033	0.58      	637.5513  	5000.0    	5213.80934449	1.70959693	13.24374645	466.25292047	-1115.52682745	-649.27390697
tm        	19004.3281	0.59      	664.4187  	5000.0    	5213.80934449	1.14447255	13.94450546	576.09538529	-1225.36929226	-649.27390697
