type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
lh        	0.0-0.39  	22729.2638	0.0       	3006.2069 	5000.0    	37431.28795637	24.86750177	44.2702638	-13048.22558929	-18744.24816987	-31792.47375916
lh        	0.0-0.4   	22356.6529	0.0       	3083.2891 	5000.0    	37431.28795637	24.73585723	44.38273499	-13181.17018527	-18884.13677031	-32065.30695558
lh        	0.0-0.41  	21984.042 	0.0       	3160.3713 	5000.0    	37431.28795637	24.60421269	44.4933681	-13315.66512936	-19024.02537075	-32339.69050012
lh        	0.0-0.42  	21611.4311	0.0       	3237.4536 	5000.0    	37431.28795637	24.48431567	44.60220605	-13451.65834402	-19163.9139712	-32615.57231522
lh        	0.0-0.43  	21238.8203	0.0       	3314.5358 	5000.0    	37431.28795637	24.38629132	44.70929044	-13589.10058588	-19303.80257164	-32892.90315752
lh        	0.0-0.44  	20866.2094	0.0       	3391.618  	5000.0    	37431.28795637	24.30744849	44.81466168	-13727.94523573	-19443.69117208	-33171.63640781
lh        	0.0-0.45  	20493.5985	0.0       	3468.7002 	5000.0    	37431.28795637	24.245557 	44.91835901	-13868.14810792	-19583.57977253	-33451.72788045
lh        	0.0-0.46  	20120.9876	0.0       	3545.7825 	5000.0    	37431.28795637	24.19874654	45.0204205	-14009.66727716	-19723.46837297	-33733.13565013
lh        	0.0-0.47  	19748.3767	0.0       	3622.8647 	5000.0    	37431.28795637	24.16543202	45.12088315	-14152.46292067	-19863.35697341	-34015.81989408
lh        	0.0-0.48  	19375.7659	0.0       	3699.9469 	5000.0    	37431.28795637	24.14425773	45.21978288	-14296.49717424	-20003.24557386	-34299.7427481
lh        	0.0-0.49  	19003.155 	0.0       	3777.0291 	5000.0    	37431.28795637	24.13405491	45.31715461	-14441.73400059	-20143.1341743	-34584.86817489
lh        	0.0-0.5   	18630.5441	0.0       	3854.1114 	5000.0    	37431.28795637	24.13380873	45.41303223	-14588.13906889	-20283.02277474	-34871.16184363
lh        	0.0-0.51  	18257.9332	0.0       	3931.1936 	5000.0    	37431.28795637	24.14263251	45.50744869	-14735.6796442	-20422.91137519	-35158.59101939
lh        	0.0-0.52  	17885.3223	0.0       	4008.2758 	5000.0    	37431.28795637	24.15974707	45.60043604	-14884.32448599	-20562.79997563	-35447.12446162
