

type      subtype   reward    rate      salary    B_ENPV    O_ENPV    B_Risk%   O_Risk%   B_VaR     O_VaR     T_VaR    
tm        0.4-0.6   15928.87  0.4       4942.82   4999.99   27431.29  14.92     45.32     -9439.99  -19106.36 -28546.0 
tm        0.4-0.7   11946.65  0.4       5766.63   5000.01   27431.28  17.63     46.32     -11232.61 -20557.59 -31790.0 
tm        0.4-0.8   7964.44   0.4       6590.43   5000.01   27431.28  20.41     47.18     -13133.86 -22012.67 -35147.0 
tm        0.4-0.9   3982.22   0.4       7414.24   5000.02   27431.27  23.23     47.91     -15114.46 -23471.02 -38585.0 
tm        0.4-1.0   0.0       0.4       8238.04   5000.01   27431.28  25.75     48.55     -17157.3  -24932.68 -42090.0 
cp        0.5-0.0   36272.18  0.5       0.0       5000.0    27431.29  23.8      32.21     -8658.75  -10951.47 -19610.0 
tm        0.5-0.1   32644.96  0.5       750.36    4999.99   27431.3   18.11     35.63     -7461.23  -12214.88 -19676.0 
tm        0.5-0.2   29017.74  0.5       1500.73   5000.0    27431.29  12.45     38.3      -6307.07  -13488.13 -19795.0 
tm        0.5-0.3   25390.53  0.5       2251.1    5000.02   27431.27  8.27      40.42     -5360.43  -14769.04 -20129.0 
tm        0.5-0.4   21763.31  0.5       3001.46   5000.01   27431.28  5.75      42.14     -5110.79  -16057.64 -21168.0 
tm        0.5-0.5   18136.09  0.5       3751.82   4999.99   27431.3   7.98      43.56     -6081.23  -17352.28 -23434.0 
tm        0.5-0.6   14508.87  0.5       4502.19   5000.01   27431.28  11.1      44.75     -7536.94  -18651.81 -26189.0 
tm        0.5-0.7   10881.65  0.5       5252.56   5000.02   27431.27  14.23     45.75     -9162.92  -19955.73 -29119.0 
tm        0.5-0.8   7254.44   0.5       6002.92   5000.01   27431.28  17.37     46.61     -10898.14 -21264.59 -32163.0 
tm        0.5-0.9   3627.22   0.5       6753.28   5000.0    27431.29  20.51     47.35     -12710.88 -22576.75 -35288.0 
tm        0.5-1.0   0.0       0.5       7503.65   5000.01   27431.28  23.43     48.0      -14584.06 -23892.16 -38476.0 
cp        0.6-0.0   32722.18  0.6       0.0       5000.0    27431.29  22.81     32.59     -8150.94  -11432.3  -19583.0 
tm        0.6-0.1   29449.96  0.6       676.93    5000.01   27431.27  16.47     35.59     -7035.84  -12550.56 -19586.0 
tm        0.6-0.2   26177.74  0.6       1353.85   5000.0    27431.29  10.25     38.01     -5942.69  -13679.26 -19622.0 
tm        0.6-0.3   22905.53  0.6       2030.78   5000.01   27431.27  4.4       39.98     -4887.4   -14816.14 -19704.0 
tm        0.6-0.4   19633.31  0.6       2707.7    5000.0    27431.29  0.88      41.61     -4225.16  -15960.17 -20185.0 
tm        0.6-0.5   16361.09  0.6       3384.63   5000.01   27431.28  3.31      42.97     -4377.15  -17110.75 -21488.0 
tm        0.6-0.6   13088.87  0.6       4061.56   5000.02   27431.27  6.6       44.13     -5636.31  -18266.26 -23903.0 
tm        0.6-0.7   9816.65   0.6       4738.48   5000.0    27431.29  10.03     45.12     -7093.2   -19426.73 -26520.0 
tm        0.6-0.8   6544.44   0.6       5415.41   5000.02   27431.27  13.51     45.98     -8663.04  -20591.54 -29255.0 
tm        0.6-0.9   3272.22   0.6       6092.33   5000.0    27431.29  17.01     46.73     -10310.97 -21760.22 -32071.0 
tm        0.6-1.0   0.0       0.6       6769.26   5000.01   27431.27  20.42     47.39     -12015.7  -22932.69 -34948.0 
cp        0.7-0.0   29172.18  0.7       0.0       5000.0    27431.29  22.33     33.04     -7702.94  -11952.01 -19655.0 
tm        0.7-0.1   26254.96  0.7       603.49    5000.01   27431.28  15.52     35.62     -6679.39  -12929.53 -19609.0 
tm        0.7-0.2   23337.74  0.7       1206.97   4999.99   27431.3   8.92      37.76     -5666.8   -13917.49 -19584.0 
tm        0.7-0.3   20420.53  0.7       1810.46   5000.01   27431.28  3.31      39.55     -4671.34  -14913.08 -19584.0 
tm        0.7-0.4   17503.31  0.7       2413.94   4999.99   27431.3   0.12      41.07     -3701.47  -15916.37 -19618.0 
tm        0.7-0.5   14586.09  0.7       3017.43   4999.99   27431.29  0.08      42.37     -3213.8   -16925.66 -20139.0 
tm        0.7-0.6   11668.87  0.7       3620.92   5000.0    27431.29  1.97      43.48     -3741.76  -17940.44 -21682.0 
tm        0.7-0.7   8751.65   0.7       4224.4    4999.98   27431.31  5.06      44.45     -5022.87  -18960.16 -23983.0 
tm        0.7-0.8   5834.44   0.7       4827.89   5000.0    27431.29  8.63      45.3      -6430.36  -19983.68 -26414.0 
tm        0.7-0.9   2917.22   0.7       5431.37   4999.98   27431.31  12.44     46.05     -7915.93  -21011.07 -28927.0 
tm        0.7-1.0   0.0       0.7       6034.86   4999.99   27431.3   16.36     46.71     -9457.08  -22042.26 -31499.0 
cp        0.8-0.0   25622.18  0.8       0.0       5000.0    27431.29  22.01     33.59     -7337.95  -12505.67 -19844.0 
tm        0.8-0.1   23059.96  0.8       530.05    5000.01   27431.28  15.66     35.72     -6413.28  -13346.28 -19760.0 
tm        0.8-0.2   20497.74  0.8       1060.09   4999.99   27431.3   8.36      37.57     -5494.07  -14196.79 -19691.0 
tm        0.8-0.3   17935.53  0.8       1590.14   5000.0    27431.29  2.65      39.16     -4581.6   -15054.93 -19637.0 
tm        0.8-0.4   15373.31  0.8       2120.19   5000.0    27431.28  0.01      40.54     -3678.89  -15920.19 -19599.0 
tm        0.8-0.5   12811.09  0.8       2650.24   5000.01   27431.28  0         41.74     -2790.23  -16791.48 -19582.0 
tm        0.8-0.6   10248.87  0.8       3180.28   4999.99   27431.3   0         42.79     -2317.19  -17667.72 -19985.0 
tm        0.8-0.7   7686.65   0.8       3710.33   4999.99   27431.3   0.49      43.72     -2953.18  -18548.87 -21502.0 
tm        0.8-0.8   5124.44   0.8       4240.38   5000.0    27431.28  2.93      44.55     -4201.35  -19434.39 -23636.0 
tm        0.8-0.9   2562.22   0.8       4770.42   4999.98   27431.31  6.51      45.28     -5533.12  -20323.23 -25856.0 
tm        0.8-1.0   0.0       0.8       5300.47   4999.99   27431.3   10.71     45.94     -6919.24  -21215.33 -28135.0 
cp        0.9-0.0   22072.18  0.9       0.0       5000.0    27431.29  21.82     34.36     -7117.0   -13089.45 -20206.0 
tm        0.9-0.1   19864.96  0.9       456.61    5000.01   27431.28  16.38     35.91     -6296.09  -13796.99 -20093.0 
tm        0.9-0.2   17657.74  0.9       913.22    5000.01   27431.28  9.51      37.44     -5477.61  -14513.85 -19991.0 
tm        0.9-0.3   15450.53  0.9       1369.82   4999.99   27431.3   2.48      38.81     -4661.55  -15237.85 -19899.0 
tm        0.9-0.4   13243.31  0.9       1826.43   4999.99   27431.3   0         40.02     -3849.17  -15968.4  -19818.0 
tm        0.9-0.5   11036.09  0.9       2283.04   5000.0    27431.29  0         41.11     -3039.86  -16704.42 -19744.0 
tm        0.9-0.6   8828.87   0.9       2739.65   5000.0    27431.29  0         42.08     -2236.02  -17445.37 -19681.0 
tm        0.9-0.7   6621.65   0.9       3196.26   5000.0    27431.29  0         42.95     -1573.18  -18190.71 -19764.0 
tm        0.9-0.8   4414.44   0.9       3652.86   4999.98   27431.31  0         43.73     -1989.42  -18939.9  -20929.0 
tm        0.9-0.9   2207.22   0.9       4109.47   4999.99   27431.3   0.34      44.44     -3191.21  -19692.89 -22884.0 
tm        0.9-1.0   0.0       0.9       4566.08   4999.99   27431.3   3.14      45.09     -4445.49  -20449.18 -24895.0 
cp        1.0-0.0   18522.18  1.0       0.0       5000.0    27431.29  21.76     35.36     -7100.52  -13701.16 -20802.0 
tm        1.0-0.1   16669.96  1.0       383.17    5000.0    27431.29  17.26     36.33     -6404.72  -14280.02 -20685.0 
tm        1.0-0.2   14817.74  1.0       766.34    5000.0    27431.28  11.8      37.41     -5709.53  -14867.08 -20577.0 
tm        1.0-0.3   12965.53  1.0       1149.51   5000.01   27431.28  5.15      38.52     -5014.35  -15460.17 -20475.0 
tm        1.0-0.4   11113.31  1.0       1532.68   5000.01   27431.28  0         39.55     -4318.55  -16059.29 -20378.0 
tm        1.0-0.5   9261.09   1.0       1915.84   4999.98   27431.31  0         40.49     -3623.33  -16663.36 -20287.0 
tm        1.0-0.6   7408.87   1.0       2299.01   4999.98   27431.31  0         41.35     -2928.14  -17272.34 -20200.0 
tm        1.0-0.7   5556.65   1.0       2682.18   4999.98   27431.3   0         42.13     -2232.34  -17884.59 -20117.0 
tm        1.0-0.8   3704.44   1.0       3065.35   4999.99   27431.3   0         42.86     -1537.16  -18500.68 -20038.0 
tm        1.0-0.9   1852.22   1.0       3448.52   4999.99   27431.3   0         43.52     -1108.08  -19120.06 -20228.0 
tm        1.0-1.0   0.0       1.0       3831.69   4999.99   27431.3   0         44.13     -2218.92  -19742.18 -21961.0 
