type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
lh        	0.0-0.35  	24219.7073	0.0       	2697.878  	5000.0    	5213.80934449	25.39407992	21.40977718	-7533.10514735	-1533.26161759	-9066.36676494
lh        	0.0-0.36  	23847.0964	0.0       	2774.9602 	5000.0    	5213.80934449	25.26243538	22.40952404	-7659.26222736	-1673.15021804	-9332.41244539
lh        	0.0-0.37  	23474.4856	0.0       	2852.0424 	5000.0    	5213.80934449	25.13079084	23.35523052	-7787.21133968	-1813.03881848	-9600.25015815
lh        	0.0-0.38  	23101.8747	0.0       	2929.1246 	5000.0    	5213.80934449	24.9991463	24.25116298	-7916.88648518	-1952.92741892	-9869.81390409
lh        	0.0-0.39  	22729.2638	0.0       	3006.2069 	5000.0    	5213.80934449	24.86750177	25.10115018	-8048.22558929	-2092.81601936	-10141.04160865
lh        	0.0-0.4   	22356.6529	0.0       	3083.2891 	5000.0    	5213.80934449	24.73585723	25.90863803	-8181.17018527	-2232.7046198	-10413.87480507
lh        	0.0-0.41  	21984.042 	0.0       	3160.3713 	5000.0    	5213.80934449	24.60421269	26.67673622	-8315.66512936	-2372.59322025	-10688.25834961
lh        	0.0-0.42  	21611.4311	0.0       	3237.4536 	5000.0    	5213.80934449	24.48431567	27.40825831	-8451.65834402	-2512.48182069	-10964.14016471
lh        	0.0-0.43  	21238.8203	0.0       	3314.5358 	5000.0    	5213.80934449	24.38629132	28.10575611	-8589.10058588	-2652.37042114	-11241.47100702
lh        	0.0-0.44  	20866.2094	0.0       	3391.618  	5000.0    	5213.80934449	24.30744849	28.77154947	-8727.94523573	-2792.25902158	-11520.20425731
lh        	0.0-0.45  	20493.5985	0.0       	3468.7002 	5000.0    	5213.80934449	24.245557 	29.40775202	-8868.14810792	-2932.14762203	-11800.29572994
lh        	0.0-0.46  	20120.9876	0.0       	3545.7825 	5000.0    	5213.80934449	24.19874654	30.01629358	-9009.66727716	-3072.03622246	-12081.70349963
lh        	0.0-0.47  	19748.3767	0.0       	3622.8647 	5000.0    	5213.80934449	24.16543202	30.59893976	-9152.46292067	-3211.92482291	-12364.38774358
lh        	0.0-0.48  	19375.7659	0.0       	3699.9469 	5000.0    	5213.80934449	24.14425773	31.15730901	-9296.49717424	-3351.81342335	-12648.31059759
lh        	0.0-0.49  	19003.155 	0.0       	3777.0291 	5000.0    	5213.80934449	24.13405491	31.69288768	-9441.73400059	-3491.70202379	-12933.43602438
lh        	0.0-0.5   	18630.5441	0.0       	3854.1114 	5000.0    	5213.80934449	24.13380873	32.20704321	-9588.13906889	-3631.59062424	-13219.72969313
lh        	0.0-0.51  	18257.9332	0.0       	3931.1936 	5000.0    	5213.80934449	24.14263251	32.70103577	-9735.6796442	-3771.47922468	-13507.15886888
lh        	0.0-0.52  	17885.3223	0.0       	4008.2758 	5000.0    	5213.80934449	24.15974707	33.17602862	-9884.32448599	-3911.36782513	-13795.69231111
lh        	0.0-0.53  	17512.7114	0.0       	4085.3581 	5000.0    	5213.80934449	24.18446416	33.63309721	-10034.04375466	-4051.25642557	-14085.30018023
lh        	0.0-0.54  	17140.1006	0.0       	4162.4403 	5000.0    	5213.80934449	24.21617305	34.07323734	-10184.80892556	-4191.14502601	-14375.95395158
lh        	0.0-0.55  	16767.4897	0.0       	4239.5225 	5000.0    	5213.80934449	24.25432939	34.49737236	-10336.59270951	-4331.03362645	-14667.62633597
lh        	0.0-0.56  	16394.8788	0.0       	4316.6047 	5000.0    	5213.80934449	24.29844612	34.90635971	-10489.36897947	-4470.9222269	-14960.29120637
lh        	0.0-0.57  	16022.2679	0.0       	4393.687  	5000.0    	5213.80934449	24.34808587	35.30099663	-10643.11270262	-4610.81082734	-15253.92352996
lh        	0.0-0.58  	15649.657 	0.0       	4470.7692 	5000.0    	5213.80934449	24.40285449	35.68202538	-10797.79987754	-4750.69942779	-15548.49930533
lh        	0.0-0.59  	15277.0462	0.0       	4547.8514 	5000.0    	5213.80934449	24.46239572	36.05013789	-10953.40747579	-4890.58802823	-15843.99550402
lh        	0.0-0.6   	14904.4353	0.0       	4624.9337 	5000.0    	5213.80934449	24.52638659	36.40598  	-11109.91338783	-5030.47662868	-16140.39001651
lh        	0.0-0.61  	14531.8244	0.0       	4702.0159 	5000.0    	5213.80934449	24.59453349	36.75015514	-11267.29637257	-5170.36522912	-16437.66160168
lh        	0.0-0.62  	14159.2135	0.0       	4779.0981 	5000.0    	5213.80934449	24.6665688	37.08322786	-11425.53601054	-5310.25382956	-16735.7898401
lh        	0.0-0.63  	13786.6026	0.0       	4856.1803 	5000.0    	5213.80934449	24.74224803	37.40572685	-11584.61266021	-5450.14243	-17034.75509022
lh        	0.0-0.64  	13413.9917	0.0       	4933.2626 	5000.0    	5213.80934449	24.82134729	37.71814774	-11744.50741722	-5590.03103044	-17334.53844766
lh        	0.0-0.65  	13041.3809	0.0       	5010.3448 	5000.0    	5213.80934449	24.90366111	38.02095568	-11905.20207628	-5729.91963089	-17635.12170717
lh        	0.0-0.66  	12668.77  	0.0       	5087.427  	5000.0    	5213.80934449	24.98900056	38.31458763	-12066.6790957	-5869.80823133	-17936.48732703
lh        	0.0-0.67  	12296.1591	0.0       	5164.5092 	5000.0    	5213.80934449	25.07719154	38.59945444	-12228.92156399	-6009.69683178	-18238.61839576
lh        	0.0-0.68  	11923.5482	0.0       	5241.5915 	5000.0    	5213.80934449	25.16807335	38.87594281	-12391.91316877	-6149.58543222	-18541.49860099
lh        	0.0-0.69  	11550.9373	0.0       	5318.6737 	5000.0    	5213.80934449	25.26149739	39.14441703	-12555.63816751	-6289.47403266	-18845.11220017
lh        	0.0-0.7   	11178.3265	0.0       	5395.7559 	5000.0    	5213.80934449	25.35732603	39.40522056	-12720.08136009	-6429.3626331	-19149.44399319
lh        	0.0-0.71  	10805.7156	0.0       	5472.8382 	5000.0    	5213.80934449	25.45543158	39.65867751	-12885.22806311	-6569.25123355	-19454.47929666
lh        	0.0-0.72  	10433.1047	0.0       	5549.9204 	5000.0    	5213.80934449	25.55569539	39.90509398	-13051.06408562	-6709.13983399	-19760.20391961
lh        	0.0-0.73  	10060.4938	0.0       	5627.0026 	5000.0    	5213.80934449	25.65800708	40.14475933	-13217.57570637	-6849.02843443	-20066.6041408
lh        	0.0-0.74  	9687.8829 	0.0       	5704.0848 	5000.0    	5213.80934449	25.76226379	40.37794723	-13384.74965242	-6988.91703488	-20373.6666873
lh        	0.0-0.75  	9315.272  	0.0       	5781.1671 	5000.0    	5213.80934449	25.86836952	40.60491678	-13552.57307887	-7128.80563532	-20681.37871419
lh        	0.0-0.76  	8942.6612 	0.0       	5858.2493 	5000.0    	5213.80934449	25.97623462	40.82591345	-13721.03354987	-7268.69423577	-20989.72778563
