

type      subtype   reward    rate      salary    B_ENPV    O_ENPV    B_Risk%   O_Risk%   B_VaR     O_VaR     T_VaR    
lh        0.0-0.23  28306.04  0.0       1749.1    5000.0    37729.6   20.12     42.21     -8585.51  -16568.43 -25153.94
lh        0.0-0.24  27938.43  0.0       1825.15   5000.0    37729.59  19.95     42.36     -8684.39  -16706.66 -25391.05
lh        0.0-0.25  27570.82  0.0       1901.2    5000.01   37729.59  19.78     42.5      -8786.33  -16844.9  -25631.23
lh        0.0-0.26  27203.21  0.0       1977.25   5000.02   37729.58  19.61     42.64     -8892.54  -16983.12 -25875.66
lh        0.0-0.27  26835.6   0.0       2053.29   5000.0    37729.6   19.44     42.78     -9001.77  -17120.58 -26122.35
lh        0.0-0.28  26467.98  0.0       2129.34   5000.0    37729.6   19.27     42.92     -9114.07  -17258.82 -26372.89
lh        0.0-0.29  26100.37  0.0       2205.39   5000.0    37729.59  19.11     43.05     -9229.43  -17397.05 -26626.48
lh        0.0-0.3   25732.76  0.0       2281.44   5000.01   37729.59  18.94     43.18     -9347.24  -17534.49 -26881.73
lh        0.0-0.31  25365.15  0.0       2357.48   4999.99   37729.61  18.79     43.31     -9468.07  -17672.74 -27140.81
lh        0.0-0.32  24997.54  0.0       2433.53   4999.99   37729.6   18.69     43.44     -9590.75  -17810.97 -27401.72
lh        0.0-0.33  24629.93  0.0       2509.58   5000.0    37729.6   18.63     43.56     -9716.49  -17949.21 -27665.7 
lh        0.0-0.34  24262.32  0.0       2585.63   5000.01   37729.59  18.6      43.68     -9844.07  -18086.64 -27930.71
lh        0.0-0.35  23894.71  0.0       2661.68   5000.01   37729.58  18.59     43.8      -9974.07  -18224.87 -28198.94
lh        0.0-0.36  23527.1   0.0       2737.72   4999.99   37729.61  18.61     43.92     -10105.89 -18363.13 -28469.02
lh        0.0-0.37  23159.49  0.0       2813.77   5000.0    37729.6   18.64     44.04     -10239.56 -18500.56 -28740.12
lh        0.0-0.38  22791.88  0.0       2889.82   5000.01   37729.59  18.69     44.15     -10375.68 -18638.79 -29014.47
lh        0.0-0.39  22424.26  0.0       2965.87   5000.01   37729.59  18.75     44.27     -10513.01 -18777.03 -29290.04
lh        0.0-0.4   22056.65  0.0       3041.92   5000.01   37729.59  18.82     44.38     -10652.17 -18915.27 -29567.44
lh        0.0-0.41  21689.04  0.0       3117.96   4999.99   37729.61  18.9      44.49     -10793.14 -19052.73 -29845.87
lh        0.0-0.42  21321.43  0.0       3194.01   5000.0    37729.6   19.0      44.59     -10935.36 -19190.95 -30126.31
lh        0.0-0.43  20953.82  0.0       3270.06   5000.0    37729.59  19.1      44.7      -11079.41 -19329.18 -30408.59
lh        0.0-0.44  20586.21  0.0       3346.11   5000.01   37729.59  19.2      44.8      -11224.68 -19466.62 -30691.3 
lh        0.0-0.45  20218.6   0.0       3422.16   5000.02   37729.58  19.32     44.91     -11371.79 -19604.85 -30976.64
lh        0.0-0.46  19850.99  0.0       3498.2    4999.99   37729.6   19.43     45.01     -11520.07 -19743.1  -31263.17
lh        0.0-0.47  19483.38  0.0       3574.25   5000.0    37729.6   19.56     45.11     -11669.01 -19881.34 -31550.35
lh        0.0-0.48  19115.77  0.0       3650.3    5000.01   37729.59  19.69     45.2      -11819.77 -20018.77 -31838.54
lh        0.0-0.49  18748.16  0.0       3726.35   5000.01   37729.58  19.82     45.3      -11971.75 -20157.0  -32128.75
lh        0.0-0.5   18380.54  0.0       3802.4    5000.02   37729.58  19.96     45.39     -12124.96 -20295.24 -32420.2 
lh        0.0-0.51  18012.93  0.0       3878.44   4999.99   37729.6   20.1      45.49     -12279.35 -20432.7  -32712.05
lh        0.0-0.52  17645.32  0.0       3954.49   5000.0    37729.6   20.24     45.58     -12435.0  -20570.93 -33005.93
lh        0.0-0.53  17277.71  0.0       4030.54   5000.01   37729.59  20.39     45.67     -12591.26 -20709.16 -33300.42
lh        0.0-0.54  16910.1   0.0       4106.59   5000.01   37729.58  20.54     45.76     -12748.73 -20847.39 -33596.12
lh        0.0-0.55  16542.49  0.0       4182.63   4999.99   37729.61  20.7      45.85     -12907.4  -20984.86 -33892.26
lh        0.0-0.56  16174.88  0.0       4258.68   5000.0    37729.6   20.85     45.93     -13067.32 -21123.09 -34190.41
lh        0.0-0.57  15807.27  0.0       4334.73   5000.0    37729.59  21.01     46.02     -13227.84 -21261.31 -34489.15
lh        0.0-0.58  15439.66  0.0       4410.78   5000.01   37729.59  21.17     46.1      -13388.99 -21399.55 -34788.54
lh        0.0-0.59  15072.05  0.0       4486.83   5000.02   37729.58  21.33     46.19     -13551.35 -21536.98 -35088.33
lh        0.0-0.6   14704.44  0.0       4562.87   5000.0    37729.6   21.5      46.27     -13714.9  -21675.24 -35390.14
lh        0.0-0.61  14336.83  0.0       4638.92   5000.0    37729.6   21.66     46.35     -13879.09 -21813.48 -35692.57
lh        0.0-0.62  13969.21  0.0       4714.97   5000.0    37729.59  21.83     46.43     -14043.88 -21950.9  -35994.78
lh        0.0-0.63  13601.6   0.0       4791.02   5000.01   37729.59  22.0      46.51     -14209.91 -22089.14 -36299.05
lh        0.0-0.64  13233.99  0.0       4867.07   5000.02   37729.58  22.17     46.58     -14376.55 -22227.37 -36603.92
lh        0.0-0.65  12866.38  0.0       4943.11   4999.99   37729.6   22.34     46.66     -14543.75 -22365.63 -36909.38
lh        0.0-0.66  12498.77  0.0       5019.16   5000.0    37729.6   22.52     46.73     -14712.22 -22503.07 -37215.29
lh        0.0-0.67  12131.16  0.0       5095.21   5000.01   37729.59  22.69     46.81     -14880.69 -22641.29 -37521.98
lh        0.0-0.68  11763.55  0.0       5171.26   5000.01   37729.58  22.87     46.88     -15050.36 -22779.52 -37829.88
lh        0.0-0.69  11395.94  0.0       5247.31   5000.02   37729.58  23.04     46.95     -15220.66 -22916.96 -38137.62
lh        0.0-0.7   11028.33  0.0       5323.35   5000.0    37729.6   23.22     47.03     -15391.54 -23055.22 -38446.76
lh        0.0-0.71  10660.72  0.0       5399.4    5000.01   37729.59  23.4      47.1      -15563.67 -23193.45 -38757.12
lh        0.0-0.72  10293.11  0.0       5475.45   5000.01   37729.59  23.58     47.16     -15735.79 -23331.68 -39067.47
lh        0.0-0.73  9925.49   0.0       5551.5    5000.01   37729.59  23.76     47.23     -15909.13 -23469.12 -39378.25
lh        0.0-0.74  9557.88   0.0       5627.54   4999.99   37729.61  23.94     47.3      -16082.45 -23607.38 -39689.83
lh        0.0-0.75  9190.27   0.0       5703.59   5000.0    37729.6   24.12     47.37     -16257.02 -23745.61 -40002.63
lh        0.0-0.76  8822.66   0.0       5779.64   5000.0    37729.59  24.31     47.43     -16431.58 -23883.04 -40314.62
lh        0.0-0.77  8455.05   0.0       5855.69   5000.01   37729.59  24.49     47.5      -16607.37 -24021.28 -40628.65
lh        0.0-0.78  8087.44   0.0       5931.74   5000.02   37729.58  24.68     47.56     -16783.16 -24159.5  -40942.66
lh        0.0-0.79  7719.83   0.0       6007.78   4999.99   37729.6   24.86     47.63     -16960.13 -24297.76 -41257.89
lh        0.0-0.8   7352.22   0.0       6083.83   5000.0    37729.6   25.05     47.69     -17137.15 -24435.2  -41572.35
lh        0.0-0.81  6984.61   0.0       6159.88   5000.01   37729.59  25.23     47.75     -17315.38 -24573.43 -41888.81
lh        0.0-0.82  6617.0    0.0       6235.93   5000.01   37729.58  25.42     47.81     -17493.6  -24711.65 -42205.25
lh        0.0-0.83  6249.39   0.0       6311.98   5000.02   37729.58  25.61     47.87     -17672.44 -24849.09 -42521.53
lh        0.0-0.84  5881.77   0.0       6388.02   4999.99   37729.6   25.8      47.93     -17851.86 -24987.35 -42839.21
lh        0.0-0.85  5514.16   0.0       6464.07   5000.0    37729.6   25.98     47.99     -18031.92 -25125.59 -43157.51
lh        0.0-0.86  5146.55   0.0       6540.12   5000.01   37729.59  26.17     48.05     -18211.99 -25263.82 -43475.81
lh        0.0-0.87  4778.94   0.0       6616.17   5000.01   37729.58  26.36     48.11     -18393.26 -25401.25 -43794.51
lh        0.0-0.88  4411.33   0.0       6692.22   5000.02   37729.58  26.55     48.16     -18574.54 -25539.48 -44114.02
lh        0.0-0.89  4043.72   0.0       6768.26   5000.0    37729.6   26.74     48.22     -18756.41 -25677.74 -44434.15
lh        0.0-0.9   3676.11   0.0       6844.31   5000.0    37729.59  26.94     48.27     -18938.29 -25815.17 -44753.46
lh        0.0-0.91  3308.5    0.0       6920.36   5000.01   37729.59  27.12     48.33     -19121.41 -25953.41 -45074.82
lh        0.0-0.92  2940.89   0.0       6996.41   5000.02   37729.58  27.31     48.38     -19304.52 -26091.64 -45396.16
lh        0.0-0.93  2573.28   0.0       7072.45   5000.0    37729.6   27.49     48.44     -19488.22 -26229.89 -45718.11
lh        0.0-0.94  2205.67   0.0       7148.5    5000.0    37729.6   27.66     48.49     -19672.55 -26367.33 -46039.88
lh        0.0-0.95  1838.05   0.0       7224.55   5000.0    37729.6   27.84     48.54     -19856.87 -26505.57 -46362.44
lh        0.0-0.96  1470.44   0.0       7300.6    5000.01   37729.59  28.0      48.59     -20041.82 -26643.8  -46685.62
lh        0.0-0.97  1102.83   0.0       7376.65   5000.02   37729.58  28.17     48.64     -20227.38 -26781.23 -47008.61
lh        0.0-0.98  735.22    0.0       7452.69   4999.99   37729.6   28.33     48.69     -20413.5  -26919.48 -47332.98
lh        0.0-0.99  367.61    0.0       7528.74   5000.0    37729.6   28.49     48.74     -20599.67 -27057.72 -47657.39
lh        0.0-1.0   0.0       0.0       7604.79   5000.01   37729.59  28.64     48.79     -20785.84 -27195.95 -47981.79
cp        0.01-0.0  36511.09  0.01      0.0       5000.0    37729.6   23.74     37.93     -8105.16  -13394.55 -21499.71
tm        0.01-0.01 36145.98  0.01      75.53     5000.0    37729.6   23.57     38.16     -8077.09  -13531.19 -21608.28
tm        0.01-0.02 35780.87  0.01      151.06    5000.0    37729.6   23.4      38.38     -8049.01  -13668.63 -21717.64
tm        0.01-0.03 35415.76  0.01      226.59    5000.0    37729.6   23.23     38.6      -8020.94  -13806.07 -21827.01
tm        0.01-0.04 35050.65  0.01      302.12    5000.0    37729.6   23.06     38.82     -7992.86  -13942.71 -21935.57
tm        0.01-0.05 34685.54  0.01      377.65    4999.99   37729.6   22.89     39.03     -7964.77  -14080.15 -22044.92
tm        0.01-0.06 34320.42  0.01      453.18    4999.99   37729.61  22.72     39.24     -7936.7   -14216.8  -22153.5 
tm        0.01-0.07 33955.31  0.01      528.71    4999.98   37729.61  22.55     39.44     -7908.61  -14354.24 -22262.85
tm        0.01-0.08 33590.2   0.01      604.25    5000.01   37729.59  22.38     39.64     -7880.56  -14490.86 -22371.42
tm        0.01-0.09 33225.09  0.01      679.78    5000.01   37729.59  22.21     39.83     -7852.49  -14628.3  -22480.79
tm        0.01-0.1  32859.98  0.01      755.31    5000.01   37729.59  22.05     40.02     -7824.41  -14764.94 -22589.35
tm        0.01-0.11 32494.87  0.01      830.84    5000.01   37729.59  21.88     40.21     -7803.05  -14902.37 -22705.42
tm        0.01-0.12 32129.76  0.01      906.37    5000.01   37729.59  21.71     40.39     -7803.66  -15039.01 -22842.67
tm        0.01-0.13 31764.65  0.01      981.9     5000.0    37729.59  21.54     40.57     -7820.74  -15176.45 -22997.19
tm        0.01-0.14 31399.54  0.01      1057.43   5000.0    37729.59  21.37     40.75     -7850.65  -15313.89 -23164.54
tm        0.01-0.15 31034.43  0.01      1132.96   5000.0    37729.6   21.2      40.92     -7892.15  -15450.54 -23342.69
tm        0.01-0.16 30669.32  0.01      1208.49   5000.0    37729.6   21.03     41.09     -7942.81  -15587.98 -23530.79
tm        0.01-0.17 30304.2   0.01      1284.02   4999.99   37729.61  20.86     41.26     -8001.39  -15724.63 -23726.02
tm        0.01-0.18 29939.09  0.01      1359.55   4999.99   37729.61  20.69     41.42     -8067.92  -15862.07 -23929.99
tm        0.01-0.19 29573.98  0.01      1435.08   4999.99   37729.61  20.52     41.58     -8140.55  -15998.71 -24139.26
tm        0.01-0.2  29208.87  0.01      1510.61   4999.99   37729.61  20.35     41.74     -8219.29  -16136.15 -24355.44
tm        0.01-0.21 28843.76  0.01      1586.14   4999.99   37729.61  20.18     41.89     -8302.91  -16272.79 -24575.7 
tm        0.01-0.22 28478.65  0.01      1661.68   5000.01   37729.58  20.01     42.04     -8391.43  -16410.2  -24801.63
tm        0.01-0.23 28113.54  0.01      1737.21   5000.01   37729.59  19.84     42.19     -8484.81  -16546.85 -25031.66
tm        0.01-0.24 27748.43  0.01      1812.74   5000.01   37729.59  19.67     42.33     -8582.47  -16684.28 -25266.75
tm        0.01-0.25 27383.32  0.01      1888.27   5000.01   37729.59  19.5      42.48     -8683.18  -16821.72 -25504.9 
tm        0.01-0.26 27018.21  0.01      1963.8    5000.01   37729.59  19.34     42.62     -8788.16  -16958.36 -25746.52
tm        0.01-0.27 26653.1   0.01      2039.33   5000.01   37729.59  19.17     42.76     -8896.19  -17095.8  -25991.99
tm        0.01-0.28 26287.98  0.01      2114.86   5000.0    37729.6   19.0      42.89     -9007.26  -17232.45 -26239.71
tm        0.01-0.29 25922.87  0.01      2190.39   5000.0    37729.6   18.83     43.02     -9121.4   -17369.89 -26491.29
tm        0.01-0.3  25557.76  0.01      2265.92   5000.0    37729.6   18.66     43.15     -9238.59  -17506.53 -26745.12
tm        0.01-0.31 25192.65  0.01      2341.45   4999.99   37729.6   18.52     43.28     -9358.21  -17643.97 -27002.18
tm        0.01-0.32 24827.54  0.01      2416.98   4999.99   37729.6   18.43     43.41     -9480.28  -17780.61 -27260.89
tm        0.01-0.33 24462.43  0.01      2492.51   4999.99   37729.61  18.38     43.53     -9604.79  -17918.06 -27522.85
tm        0.01-0.34 24097.32  0.01      2568.04   4999.99   37729.61  18.35     43.66     -9731.13  -18054.7  -27785.83
tm        0.01-0.35 23732.21  0.01      2643.57   4999.99   37729.61  18.35     43.78     -9860.52  -18192.13 -28052.65
tm        0.01-0.36 23367.1   0.01      2719.11   5000.02   37729.58  18.37     43.89     -9991.17  -18328.74 -28319.91
tm        0.01-0.37 23001.99  0.01      2794.64   5000.01   37729.58  18.41     44.01     -10123.61 -18466.18 -28589.79
tm        0.01-0.38 22636.88  0.01      2870.17   5000.01   37729.58  18.46     44.12     -10258.49 -18603.62 -28862.11
tm        0.01-0.39 22271.76  0.01      2945.7    5000.01   37729.59  18.53     44.24     -10395.21 -18740.27 -29135.48
tm        0.01-0.4  21906.65  0.01      3021.23   5000.0    37729.59  18.61     44.35     -10533.14 -18877.71 -29410.85
tm        0.01-0.41 21541.54  0.01      3096.76   5000.0    37729.6   18.69     44.46     -10672.91 -19014.36 -29687.27
tm        0.01-0.42 21176.43  0.01      3172.29   5000.0    37729.6   18.79     44.56     -10814.51 -19151.8  -29966.31
tm        0.01-0.43 20811.32  0.01      3247.82   5000.0    37729.6   18.89     44.67     -10957.34 -19288.44 -30245.78
tm        0.01-0.44 20446.21  0.01      3323.35   5000.0    37729.6   19.0      44.77     -11101.38 -19425.88 -30527.26
tm        0.01-0.45 20081.1   0.01      3398.88   5000.0    37729.6   19.12     44.87     -11247.25 -19562.52 -30809.77
tm        0.01-0.46 19715.99  0.01      3474.41   5000.0    37729.6   19.24     44.97     -11394.35 -19699.96 -31094.31
tm        0.01-0.47 19350.88  0.01      3549.94   4999.99   37729.6   19.37     45.07     -11542.65 -19836.6  -31379.25
tm        0.01-0.48 18985.77  0.01      3625.47   4999.99   37729.61  19.5      45.17     -11692.8  -19974.04 -31666.84
tm        0.01-0.49 18620.66  0.01      3701.0    4999.99   37729.61  19.64     45.27     -11843.56 -20110.68 -31954.24
tm        0.01-0.5  18255.54  0.01      3776.54   5000.01   37729.59  19.78     45.36     -11995.55 -20248.1  -32243.65
tm        0.01-0.51 17890.43  0.01      3852.07   5000.01   37729.59  19.92     45.45     -12148.75 -20385.54 -32534.29
tm        0.01-0.52 17525.32  0.01      3927.6    5000.01   37729.59  20.07     45.55     -12303.17 -20522.18 -32825.35
tm        0.01-0.53 17160.21  0.01      4003.13   5000.01   37729.59  20.22     45.64     -12458.81 -20659.62 -33118.43
tm        0.01-0.54 16795.1   0.01      4078.66   5000.01   37729.59  20.37     45.73     -12615.06 -20796.26 -33411.32
tm        0.01-0.55 16429.99  0.01      4154.19   5000.0    37729.59  20.52     45.81     -12772.52 -20933.7  -33706.22
tm        0.01-0.56 16064.88  0.01      4229.72   5000.0    37729.59  20.68     45.9      -12931.21 -21070.34 -34001.55
tm        0.01-0.57 15699.77  0.01      4305.25   5000.0    37729.6   20.84     45.99     -13090.52 -21207.79 -34298.31
tm        0.01-0.58 15334.66  0.01      4380.78   5000.0    37729.6   21.0      46.07     -13251.04 -21344.43 -34595.47
tm        0.01-0.59 14969.55  0.01      4456.31   5000.0    37729.6   21.17     46.15     -13412.17 -21481.86 -34894.03
tm        0.01-0.6  14604.44  0.01      4531.84   5000.0    37729.6   21.33     46.23     -13574.52 -21618.5  -35193.02
tm        0.01-0.61 14239.33  0.01      4607.37   5000.0    37729.6   21.5      46.31     -13737.49 -21755.94 -35493.43
tm        0.01-0.62 13874.21  0.01      4682.9    4999.99   37729.61  21.67     46.39     -13901.05 -21893.39 -35794.44
tm        0.01-0.63 13509.1   0.01      4758.43   4999.99   37729.61  21.84     46.47     -14065.85 -22030.03 -36095.88
tm        0.01-0.64 13143.99  0.01      4833.96   4999.99   37729.61  22.01     46.55     -14231.25 -22167.47 -36398.72
tm        0.01-0.65 12778.88  0.01      4909.5    5000.01   37729.59  22.19     46.63     -14397.9  -22304.09 -36701.99
tm        0.01-0.66 12413.77  0.01      4985.03   5000.01   37729.59  22.36     46.7      -14564.52 -22441.53 -37006.05
tm        0.01-0.67 12048.66  0.01      5060.56   5000.01   37729.59  22.54     46.77     -14732.37 -22578.17 -37310.54
tm        0.01-0.68 11683.55  0.01      5136.09   5000.01   37729.59  22.72     46.85     -14900.83 -22715.61 -37616.44
tm        0.01-0.69 11318.44  0.01      5211.62   5000.01   37729.59  22.9      46.92     -15070.51 -22852.25 -37922.76
tm        0.01-0.7  10953.33  0.01      5287.15   5000.01   37729.59  23.07     46.99     -15240.18 -22989.69 -38229.87
tm        0.01-0.71 10588.22  0.01      5362.68   5000.0    37729.59  23.25     47.06     -15410.46 -23126.33 -38536.79
tm        0.01-0.72 10223.11  0.01      5438.21   5000.0    37729.6   23.44     47.13     -15581.97 -23263.77 -38845.74
tm        0.01-0.73 9857.99   0.01      5513.74   4999.99   37729.6   23.62     47.2      -15754.08 -23401.21 -39155.29
tm        0.01-0.74 9492.88   0.01      5589.27   4999.99   37729.6   23.8      47.27     -15926.2  -23537.85 -39464.05
tm        0.01-0.75 9127.77   0.01      5664.8    4999.99   37729.61  23.98     47.33     -16099.54 -23675.3  -39774.84
tm        0.01-0.76 8762.66   0.01      5740.33   4999.99   37729.61  24.17     47.4      -16273.49 -23811.94 -40085.43
tm        0.01-0.77 8397.55   0.01      5815.86   4999.99   37729.61  24.35     47.46     -16447.44 -23949.38 -40396.82
tm        0.01-0.78 8032.44   0.01      5891.39   4999.99   37729.61  24.54     47.53     -16622.61 -24086.02 -40708.63
tm        0.01-0.79 7667.33   0.01      5966.93   5000.01   37729.58  24.73     47.59     -16798.41 -24223.43 -41021.84
tm        0.01-0.8  7302.22   0.01      6042.46   5000.01   37729.58  24.91     47.65     -16974.19 -24360.07 -41334.26
tm        0.01-0.81 6937.11   0.01      6117.99   5000.01   37729.59  25.1      47.72     -17150.58 -24497.52 -41648.1 
tm        0.01-0.82 6572.0    0.01      6193.52   5000.01   37729.59  25.29     47.78     -17328.2  -24634.16 -41962.36
tm        0.01-0.83 6206.89   0.01      6269.05   5000.01   37729.59  25.48     47.84     -17505.81 -24771.59 -42277.4 
tm        0.01-0.84 5841.77   0.01      6344.58   5000.0    37729.6   25.67     47.9      -17684.02 -24908.24 -42592.26
tm        0.01-0.85 5476.66   0.01      6420.11   5000.0    37729.6   25.86     47.96     -17862.85 -25045.68 -42908.53
tm        0.01-0.86 5111.55   0.01      6495.64   5000.0    37729.6   26.05     48.01     -18041.69 -25183.12 -43224.81
tm        0.01-0.87 4746.44   0.01      6571.17   5000.0    37729.6   26.24     48.07     -18221.74 -25319.76 -43541.5 
tm        0.01-0.88 4381.33   0.01      6646.7    5000.0    37729.6   26.43     48.13     -18401.79 -25457.2  -43858.99
tm        0.01-0.89 4016.22   0.01      6722.23   4999.99   37729.6   26.62     48.18     -18582.45 -25593.84 -44176.29
tm        0.01-0.9  3651.11   0.01      6797.76   4999.99   37729.61  26.81     48.24     -18763.72 -25731.29 -44495.01
tm        0.01-0.91 3286.0    0.01      6873.29   4999.99   37729.61  27.01     48.29     -18945.0  -25867.93 -44812.93
tm        0.01-0.92 2920.89   0.01      6948.82   4999.99   37729.61  27.19     48.35     -19127.49 -26005.37 -45132.86
tm        0.01-0.93 2555.78   0.01      7024.36   5000.02   37729.58  27.37     48.4      -19310.02 -26141.98 -45452.0 
tm        0.01-0.94 2190.67   0.01      7099.89   5000.02   37729.58  27.55     48.46     -19492.51 -26279.42 -45771.93
tm        0.01-0.95 1825.55   0.01      7175.42   5000.01   37729.59  27.72     48.51     -19676.22 -26416.07 -46092.29
tm        0.01-0.96 1460.44   0.01      7250.95   5000.01   37729.59  27.89     48.56     -19859.93 -26553.5  -46413.43
tm        0.01-0.97 1095.33   0.01      7326.48   5000.0    37729.59  28.06     48.61     -20044.25 -26690.94 -46735.19
tm        0.01-0.98 730.22    0.01      7402.01   5000.0    37729.59  28.22     48.66     -20228.58 -26827.58 -47056.16
tm        0.01-0.99 365.11    0.01      7477.54   5000.0    37729.6   28.38     48.71     -20413.51 -26965.03 -47378.54
tm        0.01-1.0  0.0       0.01      7553.07   5000.0    37729.6   28.53     48.76     -20599.06 -27101.67 -47700.73
cp        0.02-0.0  36261.09  0.02      0.0       5000.0    37729.6   23.47     37.93     -8030.09  -13394.55 -21424.64
tm        0.02-0.01 35898.48  0.02      75.01     4999.99   37729.61  23.3      38.16     -8002.0   -13530.4  -21532.4 
tm        0.02-0.02 35535.87  0.02      150.03    5000.01   37729.59  23.13     38.38     -7973.95  -13667.02 -21640.97
tm        0.02-0.03 35173.26  0.02      225.04    5000.0    37729.6   22.96     38.6      -7946.47  -13802.88 -21749.35
tm        0.02-0.04 34810.65  0.02      300.05    4999.99   37729.61  22.79     38.81     -7918.39  -13938.73 -21857.12
tm        0.02-0.05 34448.04  0.02      375.07    5000.01   37729.59  22.62     39.02     -7890.33  -14075.35 -21965.68
tm        0.02-0.06 34085.42  0.02      450.08    5000.0    37729.6   22.45     39.23     -7862.85  -14211.2  -22074.05
tm        0.02-0.07 33722.81  0.02      525.09    4999.99   37729.61  22.28     39.43     -7834.77  -14347.85 -22182.62
tm        0.02-0.08 33360.2   0.02      600.11    5000.0    37729.59  22.11     39.63     -7806.7   -14483.67 -22290.37
tm        0.02-0.09 32997.59  0.02      675.12    4999.99   37729.6   21.94     39.82     -7779.23  -14619.52 -22398.75
tm        0.02-0.1  32634.98  0.02      750.14    5000.01   37729.58  21.77     40.01     -7751.17  -14756.14 -22507.31
tm        0.02-0.11 32272.37  0.02      825.15    5000.0    37729.59  21.6      40.2      -7726.14  -14891.99 -22618.13
tm        0.02-0.12 31909.76  0.02      900.16    4999.99   37729.6   21.43     40.38     -7721.85  -15027.84 -22749.69
tm        0.02-0.13 31547.15  0.02      975.18    5000.01   37729.58  21.26     40.56     -7735.91  -15164.46 -22900.37
tm        0.02-0.14 31184.54  0.02      1050.19   5000.0    37729.59  21.09     40.73     -7763.98  -15300.31 -23064.29
tm        0.02-0.15 30821.93  0.02      1125.2    4999.99   37729.6   20.92     40.9      -7803.03  -15436.96 -23239.99
tm        0.02-0.16 30459.32  0.02      1200.22   5000.01   37729.58  20.75     41.07     -7851.88  -15572.78 -23424.66
tm        0.02-0.17 30096.7   0.02      1275.23   5000.0    37729.6   20.58     41.24     -7909.24  -15708.64 -23617.88
tm        0.02-0.18 29734.09  0.02      1350.24   4999.99   37729.61  20.41     41.4      -7973.32  -15845.29 -23818.61
tm        0.02-0.19 29371.48  0.02      1425.26   5000.01   37729.59  20.24     41.56     -8044.75  -15981.11 -24025.86
tm        0.02-0.2  29008.87  0.02      1500.27   5000.0    37729.6   20.07     41.71     -8122.25  -16116.96 -24239.21
tm        0.02-0.21 28646.26  0.02      1575.28   4999.99   37729.61  19.9      41.87     -8204.64  -16253.61 -24458.25
tm        0.02-0.22 28283.65  0.02      1650.3    5000.01   37729.59  19.73     42.02     -8291.94  -16389.43 -24681.37
tm        0.02-0.23 27921.04  0.02      1725.31   5000.0    37729.6   19.56     42.17     -8384.09  -16525.28 -24909.37
tm        0.02-0.24 27558.43  0.02      1800.32   4999.99   37729.61  19.39     42.31     -8480.52  -16661.93 -25142.45
