

type      subtype   reward    rate      salary    B_ENPV    O_ENPV    B_Risk%   O_Risk%   B_VaR     O_VaR     T_VaR    
lh        0.0-0.26  20173.21  0.0       1466.28   5000.02   43397.47  5.46      43.05     -5107.75  -18067.41 -23175.16
lh        0.0-0.27  19900.6   0.0       1522.67   5000.0    43397.48  5.67      43.15     -5165.71  -18169.6  -23335.31
lh        0.0-0.28  19627.98  0.0       1579.07   5000.01   43397.47  5.89      43.24     -5228.59  -18272.71 -23501.3 
lh        0.0-0.29  19355.37  0.0       1635.46   5000.0    43397.49  6.11      43.33     -5296.33  -18374.91 -23671.24
lh        0.0-0.3   19082.76  0.0       1691.86   5000.01   43397.47  6.34      43.42     -5367.75  -18477.07 -23844.82
lh        0.0-0.31  18810.15  0.0       1748.25   5000.0    43397.49  6.56      43.51     -5443.42  -18579.27 -24022.69
lh        0.0-0.32  18537.54  0.0       1804.65   5000.01   43397.47  6.79      43.6      -5521.56  -18681.43 -24202.99
lh        0.0-0.33  18264.93  0.0       1861.04   5000.0    43397.49  7.02      43.69     -5603.33  -18783.63 -24386.96
lh        0.0-0.34  17992.32  0.0       1917.44   5000.01   43397.47  7.25      43.78     -5688.18  -18886.73 -24574.91
lh        0.0-0.35  17719.71  0.0       1973.83   5000.0    43397.49  7.49      43.86     -5775.45  -18988.93 -24764.38
lh        0.0-0.36  17447.1   0.0       2030.23   5000.01   43397.47  7.72      43.94     -5864.57  -19091.09 -24955.66
lh        0.0-0.37  17174.49  0.0       2086.62   5000.0    43397.49  7.95      44.03     -5956.73  -19193.29 -25150.02
lh        0.0-0.38  16901.88  0.0       2143.02   5000.01   43397.47  8.19      44.11     -6050.12  -19295.45 -25345.57
lh        0.0-0.39  16629.26  0.0       2199.41   4999.99   43397.49  8.43      44.19     -6145.93  -19398.59 -25544.52
lh        0.0-0.4   16356.65  0.0       2255.81   5000.01   43397.48  8.66      44.27     -6243.6   -19500.76 -25744.36
lh        0.0-0.41  16084.04  0.0       2312.2    4999.99   43397.49  8.9       44.35     -6343.07  -19602.95 -25946.02
lh        0.0-0.42  15811.43  0.0       2368.6    5000.01   43397.48  9.14      44.43     -6444.41  -19705.13 -26149.54
lh        0.0-0.43  15538.82  0.0       2424.99   4999.99   43397.49  9.37      44.51     -6546.93  -19807.32 -26354.25
lh        0.0-0.44  15266.21  0.0       2481.39   5000.01   43397.48  9.61      44.58     -6650.71  -19909.49 -26560.2 
lh        0.0-0.45  14993.6   0.0       2537.78   4999.99   43397.49  9.85      44.66     -6756.28  -20012.62 -26768.9 
lh        0.0-0.46  14720.99  0.0       2594.18   5000.01   43397.48  10.09     44.74     -6863.11  -20114.79 -26977.9 
lh        0.0-0.47  14448.38  0.0       2650.57   4999.99   43397.49  10.33     44.81     -6971.73  -20216.98 -27188.71
lh        0.0-0.48  14175.77  0.0       2706.97   5000.01   43397.48  10.57     44.88     -7081.0   -20319.15 -27400.15
lh        0.0-0.49  13903.16  0.0       2763.36   4999.99   43397.49  10.8      44.96     -7191.46  -20421.34 -27612.8 
lh        0.0-0.5   13630.54  0.0       2819.76   5000.0    43397.49  11.04     45.03     -7303.16  -20523.52 -27826.68
lh        0.0-0.51  13357.93  0.0       2876.16   5000.02   43397.47  11.28     45.1      -7416.1   -20626.62 -28042.72
lh        0.0-0.52  13085.32  0.0       2932.55   5000.0    43397.49  11.52     45.17     -7529.6   -20728.82 -28258.42
lh        0.0-0.53  12812.71  0.0       2988.95   5000.02   43397.47  11.76     45.24     -7644.37  -20830.98 -28475.35
lh        0.0-0.54  12540.1   0.0       3045.34   5000.0    43397.49  12.0      45.31     -7760.31  -20933.18 -28693.49
lh        0.0-0.55  12267.49  0.0       3101.74   5000.02   43397.47  12.24     45.37     -7876.91  -21035.34 -28912.25
lh        0.0-0.56  11994.88  0.0       3158.13   5000.0    43397.49  12.48     45.44     -7994.69  -21138.48 -29133.17
lh        0.0-0.57  11722.27  0.0       3214.53   5000.02   43397.47  12.72     45.51     -8113.12  -21240.64 -29353.76
lh        0.0-0.58  11449.66  0.0       3270.92   5000.0    43397.49  12.96     45.57     -8232.73  -21342.84 -29575.57
lh        0.0-0.59  11177.05  0.0       3327.32   5000.02   43397.47  13.2      45.64     -8352.99  -21445.0  -29797.99
lh        0.0-0.6   10904.44  0.0       3383.71   5000.0    43397.49  13.44     45.7      -8473.82  -21547.2  -30021.02
lh        0.0-0.61  10631.83  0.0       3440.11   5000.02   43397.47  13.68     45.77     -8595.3   -21649.36 -30244.66
lh        0.0-0.62  10359.21  0.0       3496.5    5000.0    43397.49  13.93     45.83     -8717.96  -21752.5  -30470.46
lh        0.0-0.63  10086.6   0.0       3552.9    5000.01   43397.48  14.17     45.89     -8841.26  -21854.67 -30695.93
lh        0.0-0.64  9813.99   0.0       3609.29   5000.0    43397.49  14.41     45.95     -8965.15  -21956.86 -30922.01
lh        0.0-0.65  9541.38   0.0       3665.69   5000.01   43397.48  14.65     46.02     -9089.67  -22059.03 -31148.7 
lh        0.0-0.66  9268.77   0.0       3722.08   5000.0    43397.49  14.89     46.08     -9214.78  -22161.22 -31376.0 
lh        0.0-0.67  8996.16   0.0       3778.48   5000.01   43397.48  15.13     46.14     -9340.53  -22263.4  -31603.93
lh        0.0-0.68  8723.55   0.0       3834.87   5000.0    43397.49  15.37     46.19     -9466.86  -22366.52 -31833.38
lh        0.0-0.69  8450.94   0.0       3891.27   5000.01   43397.48  15.61     46.25     -9593.82  -22468.69 -32062.51
lh        0.0-0.7   8178.33   0.0       3947.66   5000.0    43397.49  15.85     46.31     -9721.37  -22570.89 -32292.26
lh        0.0-0.71  7905.72   0.0       4004.06   5000.01   43397.48  16.09     46.37     -9849.56  -22673.06 -32522.62
lh        0.0-0.72  7633.11   0.0       4060.45   5000.0    43397.49  16.34     46.43     -9978.33  -22775.25 -32753.58
lh        0.0-0.73  7360.49   0.0       4116.85   5000.01   43397.48  16.58     46.48     -10107.74 -22878.35 -32986.09
lh        0.0-0.74  7087.88   0.0       4173.24   4999.99   43397.5   16.82     46.54     -10237.72 -22980.56 -33218.28
lh        0.0-0.75  6815.27   0.0       4229.64   5000.01   43397.48  17.06     46.59     -10368.36 -23082.72 -33451.08
lh        0.0-0.76  6542.66   0.0       4286.04   5000.02   43397.47  17.3      46.65     -10498.98 -23184.89 -33683.87
lh        0.0-0.77  6270.05   0.0       4342.43   5000.01   43397.48  17.54     46.7      -10630.2  -23287.08 -33917.28
lh        0.0-0.78  5997.44   0.0       4398.83   5000.02   43397.47  17.78     46.76     -10762.04 -23389.25 -34151.29
lh        0.0-0.79  5724.83   0.0       4455.22   5000.01   43397.48  18.03     46.81     -10894.48 -23492.38 -34386.86
lh        0.0-0.8   5452.22   0.0       4511.62   5000.02   43397.47  18.27     46.86     -11027.55 -23594.55 -34622.1 
lh        0.0-0.81  5179.61   0.0       4568.01   5000.01   43397.48  18.51     46.91     -11160.59 -23696.74 -34857.33
lh        0.0-0.82  4907.0    0.0       4624.41   5000.02   43397.47  18.75     46.96     -11294.27 -23798.91 -35093.18
lh        0.0-0.83  4634.39   0.0       4680.8    5000.01   43397.48  18.99     47.02     -11428.54 -23901.1  -35329.64
lh        0.0-0.84  4361.77   0.0       4737.2    5000.01   43397.47  19.23     47.07     -11563.43 -24003.27 -35566.7 
lh        0.0-0.85  4089.16   0.0       4793.59   5000.0    43397.49  19.47     47.12     -11698.3  -24106.41 -35804.71
lh        0.0-0.86  3816.55   0.0       4849.99   5000.01   43397.47  19.72     47.17     -11833.81 -24208.57 -36042.38
lh        0.0-0.87  3543.94   0.0       4906.38   5000.0    43397.49  19.96     47.22     -11969.3  -24310.77 -36280.07
lh        0.0-0.88  3271.33   0.0       4962.78   5000.01   43397.47  20.2      47.26     -12105.42 -24412.93 -36518.35
lh        0.0-0.89  2998.72   0.0       5019.17   5000.0    43397.49  20.44     47.31     -12242.13 -24515.13 -36757.26
lh        0.0-0.9   2726.11   0.0       5075.57   5000.01   43397.47  20.68     47.36     -12378.86 -24618.23 -36997.09
lh        0.0-0.91  2453.5    0.0       5131.96   5000.0    43397.49  20.93     47.41     -12516.17 -24720.43 -37236.6 
lh        0.0-0.92  2180.89   0.0       5188.36   5000.01   43397.47  21.17     47.45     -12654.12 -24822.59 -37476.71
lh        0.0-0.93  1908.28   0.0       5244.75   5000.0    43397.49  21.41     47.5      -12792.05 -24924.79 -37716.84
lh        0.0-0.94  1635.67   0.0       5301.15   5000.01   43397.47  21.65     47.55     -12930.61 -25026.95 -37957.56
lh        0.0-0.95  1363.05   0.0       5357.54   4999.99   43397.49  21.89     47.59     -13069.14 -25129.16 -38198.3 
lh        0.0-0.96  1090.44   0.0       5413.94   5000.01   43397.48  22.13     47.64     -13208.32 -25232.26 -38440.58
lh        0.0-0.97  817.83    0.0       5470.33   4999.99   43397.49  22.37     47.68     -13347.46 -25334.45 -38681.91
lh        0.0-0.98  545.22    0.0       5526.73   5000.01   43397.48  22.61     47.73     -13487.25 -25436.62 -38923.87
lh        0.0-0.99  272.61    0.0       5583.12   4999.99   43397.49  22.83     47.77     -13627.0  -25538.82 -39165.82
lh        0.0-1.0   0.0       0.0       5639.52   5000.01   43397.48  23.06     47.82     -13767.41 -25640.99 -39408.4 
cp        0.01-0.0  27106.09  0.01      0.0       5000.0    43397.49  10.16     40.12     -5780.33  -15406.98 -21187.31
tm        0.01-0.01 26835.03  0.01      56.07     4999.99   43397.5   9.73      40.26     -5705.86  -15508.23 -21214.09
tm        0.01-0.02 26563.97  0.01      112.15    5000.0    43397.48  9.31      40.39     -5632.02  -15610.39 -21242.41
tm        0.01-0.03 26292.91  0.01      168.22    4999.99   43397.5   8.89      40.52     -5560.6   -15711.66 -21272.26
tm        0.01-0.04 26021.85  0.01      224.3     5000.01   43397.48  8.48      40.64     -5490.43  -15813.82 -21304.25
tm        0.01-0.05 25750.79  0.01      280.37    5000.0    43397.49  8.07      40.77     -5422.67  -15915.07 -21337.74
tm        0.01-0.06 25479.72  0.01      336.45    5000.01   43397.48  7.68      40.89     -5357.37  -16017.24 -21374.61
tm        0.01-0.07 25208.66  0.01      392.52    4999.99   43397.49  7.31      41.01     -5295.09  -16119.43 -21414.52
tm        0.01-0.08 24937.6   0.01      448.6     5000.01   43397.48  6.98      41.13     -5238.35  -16220.67 -21459.02
tm        0.01-0.09 24666.54  0.01      504.67    5000.0    43397.49  6.75      41.25     -5189.51  -16322.86 -21512.37
tm        0.01-0.1  24395.48  0.01      560.74    4999.99   43397.5   6.55      41.37     -5162.65  -16424.11 -21586.76
tm        0.01-0.11 24124.42  0.01      616.82    5000.0    43397.49  6.35      41.48     -5141.91  -16526.28 -21668.19
tm        0.01-0.12 23853.36  0.01      672.89    4999.99   43397.5   6.15      41.6      -5121.14  -16627.53 -21748.67
tm        0.01-0.13 23582.3   0.01      728.97    5000.01   43397.48  5.95      41.71     -5100.41  -16729.7  -21830.11
tm        0.01-0.14 23311.24  0.01      785.04    4999.99   43397.49  5.76      41.82     -5079.64  -16830.95 -21910.59
tm        0.01-0.15 23040.18  0.01      841.12    5000.01   43397.48  5.56      41.93     -5058.3   -16933.12 -21991.42
tm        0.01-0.16 22769.12  0.01      897.19    5000.0    43397.49  5.36      42.04     -5037.54  -17035.31 -22072.85
tm        0.01-0.17 22498.05  0.01      953.27    5000.01   43397.48  5.16      42.14     -5016.79  -17136.54 -22153.33
tm        0.01-0.18 22226.99  0.01      1009.34   4999.99   43397.49  4.96      42.25     -4996.02  -17238.73 -22234.75
tm        0.01-0.19 21955.93  0.01      1065.42   5000.01   43397.48  4.76      42.35     -4975.29  -17339.97 -22315.26
tm        0.01-0.2  21684.87  0.01      1121.49   5000.0    43397.49  4.56      42.45     -4954.53  -17442.16 -22396.69
tm        0.01-0.21 21413.81  0.01      1177.56   4999.99   43397.5   4.37      42.55     -4933.77  -17543.41 -22477.18
tm        0.01-0.22 21142.75  0.01      1233.64   5000.0    43397.49  4.41      42.65     -4912.41  -17645.58 -22557.99
tm        0.01-0.23 20871.69  0.01      1289.71   4999.99   43397.5   4.58      42.75     -4922.17  -17746.84 -22669.01
tm        0.01-0.24 20600.63  0.01      1345.79   5000.01   43397.48  4.78      42.85     -4953.93  -17849.0  -22802.93
tm        0.01-0.25 20329.57  0.01      1401.86   4999.99   43397.49  4.98      42.95     -4996.02  -17951.19 -22947.21
tm        0.01-0.26 20058.51  0.01      1457.94   5000.01   43397.48  5.19      43.04     -5045.48  -18052.42 -23097.9 
tm        0.01-0.27 19787.45  0.01      1514.01   5000.0    43397.49  5.41      43.13     -5102.23  -18154.61 -23256.84
tm        0.01-0.28 19516.38  0.01      1570.09   5000.01   43397.48  5.64      43.23     -5163.89  -18255.85 -23419.74
tm        0.01-0.29 19245.32  0.01      1626.16   5000.0    43397.49  5.86      43.32     -5230.41  -18358.04 -23588.45
tm        0.01-0.3  18974.26  0.01      1682.24   5000.01   43397.48  6.09      43.41     -5301.22  -18459.27 -23760.49
tm        0.01-0.31 18703.2   0.01      1738.31   5000.0    43397.49  6.32      43.5      -5375.67  -18561.46 -23937.13
tm        0.01-0.32 18432.14  0.01      1794.38   4999.99   43397.5   6.56      43.59     -5453.18  -18662.71 -24115.89
tm        0.01-0.33 18161.08  0.01      1850.46   5000.0    43397.48  6.79      43.67     -5534.36  -18764.87 -24299.23
tm        0.01-0.34 17890.02  0.01      1906.53   4999.99   43397.5   7.02      43.76     -5617.97  -18867.08 -24485.05
tm        0.01-0.35 17618.96  0.01      1962.61   5000.01   43397.48  7.26      43.84     -5704.05  -18968.3  -24672.35
tm        0.01-0.36 17347.9   0.01      2018.68   4999.99   43397.49  7.5       43.93     -5793.14  -19070.49 -24863.63
tm        0.01-0.37 17076.84  0.01      2074.76   5000.01   43397.48  7.73      44.01     -5884.1   -19171.72 -25055.82
tm        0.01-0.38 16805.78  0.01      2130.83   5000.0    43397.49  7.97      44.09     -5976.87  -19273.91 -25250.78
tm        0.01-0.39 16534.71  0.01      2186.91   5000.01   43397.48  8.21      44.17     -6072.09  -19375.15 -25447.24
tm        0.01-0.4  16263.65  0.01      2242.98   5000.0    43397.49  8.45      44.25     -6169.13  -19477.34 -25646.47
tm        0.01-0.41 15992.59  0.01      2299.05   4999.98   43397.5   8.69      44.33     -6267.99  -19578.59 -25846.58
tm        0.01-0.42 15721.53  0.01      2355.13   5000.0    43397.49  8.93      44.41     -6368.1   -19680.76 -26048.86
tm        0.01-0.43 15450.47  0.01      2411.2    4999.99   43397.5   9.17      44.49     -6470.02  -19782.95 -26252.97
tm        0.01-0.44 15179.41  0.01      2467.28   5000.0    43397.48  9.41      44.57     -6573.79  -19884.18 -26457.97
tm        0.01-0.45 14908.35  0.01      2523.35   4999.99   43397.5   9.65      44.64     -6678.15  -19986.38 -26664.53
tm        0.01-0.46 14637.29  0.01      2579.43   5000.01   43397.48  9.89      44.72     -6784.37  -20087.6  -26871.97
tm        0.01-0.47 14366.23  0.01      2635.5    4999.99   43397.49  10.13     44.79     -6891.77  -20189.79 -27081.56
tm        0.01-0.48 14095.17  0.01      2691.58   5000.01   43397.48  10.37     44.86     -7001.05  -20291.02 -27292.07
tm        0.01-0.49 13824.11  0.01      2747.65   5000.0    43397.49  10.61     44.94     -7110.9   -20393.22 -27504.12
tm        0.01-0.5  13553.04  0.01      2803.72   4999.98   43397.51  10.85     45.01     -7221.96  -20494.48 -27716.44
tm        0.01-0.51 13281.98  0.01      2859.8    5000.0    43397.49  11.09     45.08     -7333.68  -20596.64 -27930.32
tm        0.01-0.52 13010.92  0.01      2915.87   4999.98   43397.5   11.33     45.15     -7447.18  -20698.83 -28146.01
tm        0.01-0.53 12739.86  0.01      2971.95   5000.0    43397.49  11.57     45.22     -7561.34  -20800.06 -28361.4 
tm        0.01-0.54 12468.8   0.01      3028.02   4999.99   43397.5   11.81     45.29     -7676.08  -20902.25 -28578.33
tm        0.01-0.55 12197.74  0.01      3084.1    5000.0    43397.48  12.06     45.35     -7792.05  -21003.48 -28795.53
tm        0.01-0.56 11926.68  0.01      3140.17   4999.99   43397.5   12.3      45.42     -7909.23  -21105.68 -29014.91
tm        0.01-0.57 11655.62  0.01      3196.25   5000.01   43397.48  12.54     45.49     -8027.05  -21206.9  -29233.95
tm        0.01-0.58 11384.56  0.01      3252.32   5000.0    43397.49  12.78     45.55     -8146.06  -21309.09 -29455.15
tm        0.01-0.59 11113.5   0.01      3308.4    5000.01   43397.48  13.02     45.62     -8265.09  -21410.33 -29675.42
tm        0.01-0.6  10842.44  0.01      3364.47   5000.0    43397.49  13.26     45.68     -8385.31  -21512.52 -29897.83
tm        0.01-0.61 10571.38  0.01      3420.54   4999.99   43397.5   13.51     45.74     -8506.76  -21614.71 -30121.47
tm        0.01-0.62 10300.31  0.01      3476.62   5000.0    43397.49  13.75     45.81     -8628.23  -21715.94 -30344.17
tm        0.01-0.63 10029.25  0.01      3532.69   4999.98   43397.5   13.99     45.87     -8750.9   -21818.13 -30569.03
tm        0.01-0.64 9758.19   0.01      3588.77   5000.0    43397.49  14.23     45.93     -8874.21  -21919.37 -30793.58
tm        0.01-0.65 9487.13   0.01      3644.84   4999.99   43397.5   14.48     45.99     -8998.1   -22021.56 -31019.66
tm        0.01-0.66 9216.07   0.01      3700.92   5000.0    43397.48  14.72     46.05     -9122.62  -22122.78 -31245.4 
tm        0.01-0.67 8945.01   0.01      3756.99   4999.99   43397.5   14.96     46.11     -9247.73  -22224.98 -31472.71
tm        0.01-0.68 8673.95   0.01      3813.07   5000.01   43397.48  15.2      46.17     -9373.48  -22326.2  -31699.68
tm        0.01-0.69 8402.89   0.01      3869.14   5000.0    43397.49  15.44     46.23     -9499.82  -22428.39 -31928.21
tm        0.01-0.7  8131.83   0.01      3925.22   5000.01   43397.48  15.69     46.29     -9626.78  -22530.57 -32157.35
tm        0.01-0.71 7860.77   0.01      3981.29   5000.0    43397.49  15.93     46.35     -9754.33  -22631.82 -32386.15
tm        0.01-0.72 7589.71   0.01      4037.36   4999.99   43397.5   16.17     46.4      -9882.5   -22734.01 -32616.51
tm        0.01-0.73 7318.64   0.01      4093.44   5000.0    43397.49  16.41     46.46     -10010.68 -22835.24 -32845.92
tm        0.01-0.74 7047.58   0.01      4149.51   4999.99   43397.5   16.66     46.51     -10140.07 -22937.43 -33077.5 
tm        0.01-0.75 6776.52   0.01      4205.59   5000.0    43397.49  16.9      46.57     -10269.47 -23038.67 -33308.14
tm        0.01-0.76 6505.46   0.01      4261.66   4999.99   43397.5   17.14     46.62     -10400.08 -23140.86 -33540.94
tm        0.01-0.77 6234.4    0.01      4317.74   5000.01   43397.48  17.39     46.68     -10530.71 -23242.08 -33772.79
tm        0.01-0.78 5963.34   0.01      4373.81   4999.99   43397.49  17.63     46.73     -10661.92 -23344.27 -34006.19
tm        0.01-0.79 5692.28   0.01      4429.89   5000.01   43397.48  17.87     46.78     -10793.77 -23446.44 -34240.21
tm        0.01-0.8  5421.22   0.01      4485.96   5000.0    43397.49  18.11     46.84     -10925.6  -23547.7  -34473.3 
tm        0.01-0.81 5150.16   0.01      4542.03   4999.98   43397.5   18.36     46.89     -11058.02 -23649.89 -34707.91
tm        0.01-0.82 4879.1    0.01      4598.11   5000.0    43397.49  18.6      46.94     -11191.1  -23751.12 -34942.22
tm        0.01-0.83 4608.04   0.01      4654.18   4999.99   43397.5   18.84     46.99     -11324.76 -23853.31 -35178.07
tm        0.01-0.84 4336.97   0.01      4710.26   5000.0    43397.49  19.08     47.04     -11458.44 -23954.54 -35412.98
tm        0.01-0.85 4065.91   0.01      4766.33   4999.99   43397.5   19.33     47.09     -11592.7  -24056.74 -35649.44
tm        0.01-0.86 3794.85   0.01      4822.41   5000.0    43397.49  19.57     47.14     -11727.6  -24157.97 -35885.57
tm        0.01-0.87 3523.79   0.01      4878.48   4999.99   43397.5   19.81     47.19     -11862.48 -24260.16 -36122.64
tm        0.01-0.88 3252.73   0.01      4934.56   5000.01   43397.48  20.06     47.24     -11998.0  -24362.32 -36360.32
tm        0.01-0.89 2981.67   0.01      4990.63   4999.99   43397.49  20.3      47.29     -12133.47 -24463.57 -36597.04
tm        0.01-0.9  2710.61   0.01      5046.7    4999.98   43397.51  20.54     47.34     -12270.18 -24565.77 -36835.95
tm        0.01-0.91 2439.55   0.01      5102.78   5000.0    43397.49  20.78     47.38     -12406.31 -24667.0  -37073.31
tm        0.01-0.92 2168.49   0.01      5158.85   4999.98   43397.5   21.03     47.43     -12543.62 -24769.19 -37312.81
tm        0.01-0.93 1897.43   0.01      5214.93   5000.0    43397.49  21.27     47.48     -12680.97 -24870.42 -37551.39
tm        0.01-0.94 1626.37   0.01      5271.0    4999.99   43397.5   21.51     47.52     -12818.29 -24972.61 -37790.9 
tm        0.01-0.95 1355.3    0.01      5327.08   5000.0    43397.49  21.76     47.57     -12956.24 -25073.85 -38030.09
tm        0.01-0.96 1084.24   0.01      5383.15   4999.99   43397.5   22.0      47.61     -13094.78 -25176.04 -38270.82
tm        0.01-0.97 813.18    0.01      5439.23   5000.0    43397.48  22.24     47.66     -13233.34 -25278.2  -38511.54
tm        0.01-0.98 542.12    0.01      5495.3    4999.99   43397.5   22.47     47.7      -13372.49 -25379.46 -38751.95
tm        0.01-0.99 271.06    0.01      5551.38   5000.01   43397.48  22.7      47.75     -13511.67 -25481.62 -38993.29
tm        0.01-1.0  0.0       0.01      5607.45   4999.99   43397.49  22.93     47.79     -13651.42 -25582.88 -39234.3 
cp        0.02-0.0  26951.09  0.02      0.0       5000.0    43397.49  9.92      40.12     -5745.54  -15406.98 -21152.52
tm        0.02-0.01 26681.58  0.02      55.75     4999.99   43397.5   9.48      40.26     -5671.07  -15508.23 -21179.3 
tm        0.02-0.02 26412.07  0.02      111.51    5000.01   43397.48  9.06      40.39     -5597.85  -15609.46 -21207.31
tm        0.02-0.03 26142.56  0.02      167.26    5000.0    43397.49  8.63      40.51     -5525.82  -15710.71 -21236.53
tm        0.02-0.04 25873.05  0.02      223.02    5000.02   43397.47  8.21      40.64     -5455.65  -15811.0  -21266.65
tm        0.02-0.05 25603.54  0.02      278.77    5000.01   43397.48  7.79      40.76     -5387.28  -15912.25 -21299.53
tm        0.02-0.06 25334.02  0.02      334.52    4999.99   43397.5   7.38      40.89     -5321.34  -16013.51 -21334.85
tm        0.02-0.07 25064.51  0.02      390.28    5000.01   43397.48  6.99      41.01     -5258.49  -16114.74 -21373.23
tm        0.02-0.08 24795.0   0.02      446.03    5000.0    43397.49  6.62      41.13     -5199.89  -16215.99 -21415.88
tm        0.02-0.09 24525.49  0.02      501.79    5000.01   43397.47  6.32      41.24     -5148.63  -16317.21 -21465.84
tm        0.02-0.1  24255.98  0.02      557.54    5000.0    43397.48  6.12      41.36     -5116.27  -16418.47 -21534.74
tm        0.02-0.11 23986.47  0.02      613.29    4999.99   43397.49  5.92      41.47     -5095.51  -16519.72 -21615.23
tm        0.02-0.12 23716.96  0.02      669.05    5000.01   43397.48  5.72      41.59     -5074.78  -16620.95 -21695.73
tm        0.02-0.13 23447.45  0.02      724.8     5000.0    43397.49  5.52      41.7      -5054.02  -16722.21 -21776.23
tm        0.02-0.14 23177.94  0.02      780.55    4999.99   43397.5   5.32      41.81     -5033.25  -16823.46 -21856.71
tm        0.02-0.15 22908.43  0.02      836.31    5000.01   43397.48  5.12      41.92     -5012.52  -16924.68 -21937.2 
tm        0.02-0.16 22638.92  0.02      892.06    5000.0    43397.49  4.92      42.03     -4991.76  -17025.94 -22017.7 
tm        0.02-0.17 22369.4   0.02      947.82    5000.01   43397.48  4.72      42.13     -4971.02  -17127.17 -22098.19
tm        0.02-0.18 22099.89  0.02      1003.57   5000.0    43397.49  4.52      42.24     -4950.26  -17228.42 -22178.68
tm        0.02-0.19 21830.38  0.02      1059.32   4999.99   43397.5   4.32      42.34     -4929.49  -17328.74 -22258.23
tm        0.02-0.2  21560.87  0.02      1115.08   5000.01   43397.48  4.12      42.44     -4908.76  -17429.96 -22338.72
tm        0.02-0.21 21291.36  0.02      1170.83   5000.0    43397.49  3.96      42.54     -4888.0   -17531.22 -22419.22
tm        0.02-0.22 21021.85  0.02      1226.59   5000.01   43397.47  4.1       42.64     -4867.87  -17632.44 -22500.31
tm        0.02-0.23 20752.34  0.02      1282.34   5000.0    43397.48  4.29      42.74     -4866.64  -17733.69 -22600.33
tm        0.02-0.24 20482.83  0.02      1338.09   4999.99   43397.49  4.49      42.84     -4895.31  -17834.95 -22730.26
tm        0.02-0.25 20213.32  0.02      1393.85   5000.01   43397.48  4.71      42.93     -4935.01  -17936.18 -22871.19
