

type      subtype   reward    rate      salary    B_ENPV    O_ENPV    B_Risk%   O_Risk%   B_VaR     O_VaR     T_VaR    
lh        0.0-0.3   26082.76  0.0       2312.47   5000.01   37431.28  26.05     43.17     -11932.08 -17485.17 -29417.25
lh        0.0-0.31  25710.15  0.0       2389.55   5000.0    37431.29  25.92     43.3      -12048.03 -17625.32 -29673.35
lh        0.0-0.32  25337.54  0.0       2466.63   5000.0    37431.29  25.79     43.43     -12165.83 -17764.68 -29930.51
lh        0.0-0.33  24964.93  0.0       2543.71   4999.99   37431.3   25.66     43.55     -12286.67 -17904.83 -30191.5 
lh        0.0-0.34  24592.32  0.0       2620.79   4999.98   37431.3   25.53     43.68     -12408.73 -18044.98 -30453.71
lh        0.0-0.35  24219.71  0.0       2697.88   5000.01   37431.28  25.39     43.8      -12533.27 -18184.31 -30717.58
lh        0.0-0.36  23847.1   0.0       2774.96   5000.0    37431.29  25.26     43.92     -12659.0  -18324.46 -30983.46
lh        0.0-0.37  23474.49  0.0       2852.04   5000.0    37431.29  25.13     44.04     -12787.17 -18464.61 -31251.78
lh        0.0-0.38  23101.88  0.0       2929.12   4999.99   37431.3   25.0      44.16     -12917.17 -18603.97 -31521.14
lh        0.0-0.39  22729.26  0.0       3006.21   5000.01   37431.28  24.87     44.27     -13048.41 -18744.1  -31792.51
lh        0.0-0.4   22356.65  0.0       3083.29   5000.0    37431.29  24.74     44.38     -13181.46 -18884.25 -32065.71
lh        0.0-0.41  21984.04  0.0       3160.37   4999.99   37431.29  24.6      44.49     -13315.72 -19024.4  -32340.12
lh        0.0-0.42  21611.43  0.0       3237.45   4999.99   37431.3   24.48     44.6      -13451.83 -19163.76 -32615.59
lh        0.0-0.43  21238.82  0.0       3314.53   4999.98   37431.3   24.39     44.71     -13589.15 -19303.91 -32893.06
lh        0.0-0.44  20866.21  0.0       3391.62   5000.01   37431.28  24.31     44.81     -13727.73 -19444.03 -33171.76
lh        0.0-0.45  20493.6   0.0       3468.7    5000.0    37431.29  24.25     44.92     -13868.1  -19583.39 -33451.49
lh        0.0-0.46  20120.99  0.0       3545.78   4999.99   37431.29  24.2      45.02     -14009.69 -19723.54 -33733.23
lh        0.0-0.47  19748.38  0.0       3622.86   4999.99   37431.3   24.17     45.12     -14152.52 -19863.69 -34016.21
lh        0.0-0.48  19375.77  0.0       3699.95   5000.01   37431.28  24.14     45.22     -14296.58 -20003.03 -34299.61
lh        0.0-0.49  19003.16  0.0       3777.03   5000.01   37431.28  24.13     45.32     -14441.84 -20143.17 -34585.01
lh        0.0-0.5   18630.54  0.0       3854.11   4999.99   37431.29  24.13     45.41     -14588.31 -20283.33 -34871.64
lh        0.0-0.51  18257.93  0.0       3931.19   4999.99   37431.3   24.14     45.51     -14735.4  -20422.69 -35158.09
lh        0.0-0.52  17885.32  0.0       4008.27   4999.98   37431.31  24.16     45.6      -14884.32 -20562.84 -35447.16
lh        0.0-0.53  17512.71  0.0       4085.36   5000.0    37431.28  24.18     45.69     -15033.87 -20702.96 -35736.83
lh        0.0-0.54  17140.1   0.0       4162.44   5000.0    37431.29  24.22     45.78     -15184.63 -20842.32 -36026.95
lh        0.0-0.55  16767.49  0.0       4239.52   4999.99   37431.3   24.25     45.87     -15336.6  -20982.48 -36319.08
lh        0.0-0.56  16394.88  0.0       4316.6    4999.99   37431.3   24.3      45.96     -15489.19 -21122.62 -36611.81
lh        0.0-0.57  16022.27  0.0       4393.69   5000.01   37431.28  24.35     46.05     -15643.02 -21261.96 -36904.98
lh        0.0-0.58  15649.66  0.0       4470.77   5000.0    37431.28  24.4      46.13     -15798.03 -21402.1  -37200.13
lh        0.0-0.59  15277.05  0.0       4547.85   5000.0    37431.29  24.46     46.21     -15953.67 -21542.26 -37495.93
lh        0.0-0.6   14904.44  0.0       4624.93   4999.99   37431.3   24.53     46.3      -16109.91 -21681.62 -37791.53
lh        0.0-0.61  14531.83  0.0       4702.01   4999.99   37431.3   24.59     46.38     -16267.39 -21821.76 -38089.15
lh        0.0-0.62  14159.21  0.0       4779.1    5000.0    37431.28  24.67     46.46     -16425.48 -21961.89 -38387.37
lh        0.0-0.63  13786.6   0.0       4856.18   5000.0    37431.29  24.74     46.54     -16584.78 -22101.25 -38686.03
lh        0.0-0.64  13413.99  0.0       4933.26   4999.99   37431.3   24.82     46.62     -16744.68 -22241.41 -38986.09
lh        0.0-0.65  13041.38  0.0       5010.34   4999.99   37431.3   24.9      46.69     -16905.2  -22381.55 -39286.75
lh        0.0-0.66  12668.77  0.0       5087.43   5000.01   37431.28  24.99     46.77     -17066.97 -22520.89 -39587.86
lh        0.0-0.67  12296.16  0.0       5164.51   5000.0    37431.29  25.08     46.84     -17228.7  -22661.04 -39889.74
lh        0.0-0.68  11923.55  0.0       5241.59   5000.0    37431.29  25.17     46.92     -17391.66 -22801.19 -40192.85
lh        0.0-0.69  11550.94  0.0       5318.67   4999.99   37431.3   25.26     46.99     -17555.84 -22940.55 -40496.39
lh        0.0-0.7   11178.33  0.0       5395.75   4999.99   37431.3   25.36     47.06     -17720.02 -23080.69 -40800.71
lh        0.0-0.71  10805.72  0.0       5472.84   5000.01   37431.28  25.46     47.13     -17885.45 -23220.82 -41106.27
lh        0.0-0.72  10433.11  0.0       5549.92   5000.0    37431.29  25.56     47.2      -18050.84 -23360.18 -41411.02
lh        0.0-0.73  10060.49  0.0       5627.0    4999.99   37431.3   25.66     47.27     -18217.46 -23500.34 -41717.8 
lh        0.0-0.74  9687.88   0.0       5704.08   4999.98   37431.3   25.76     47.34     -18384.68 -23640.48 -42025.16
lh        0.0-0.75  9315.27   0.0       5781.16   4999.98   37431.31  25.87     47.41     -18552.53 -23779.84 -42332.37
lh        0.0-0.76  8942.66   0.0       5858.25   5000.0    37431.29  25.98     47.47     -18721.01 -23919.97 -42640.98
lh        0.0-0.77  8570.05   0.0       5935.33   5000.0    37431.29  26.09     47.54     -18890.08 -24060.11 -42950.19
lh        0.0-0.78  8197.44   0.0       6012.41   4999.99   37431.3   26.2      47.6      -19059.74 -24200.27 -43260.01
lh        0.0-0.79  7824.83   0.0       6089.49   4999.98   37431.3   26.31     47.67     -19230.02 -24339.62 -43569.64
lh        0.0-0.8   7452.22   0.0       6166.58   5000.01   37431.28  26.42     47.73     -19400.95 -24479.75 -43880.7 
lh        0.0-0.81  7079.61   0.0       6243.66   5000.0    37431.29  26.54     47.79     -19572.45 -24619.9  -44192.35
lh        0.0-0.82  6707.0    0.0       6320.74   4999.99   37431.29  26.66     47.85     -19744.56 -24759.26 -44503.82
lh        0.0-0.83  6334.39   0.0       6397.82   4999.99   37431.3   26.77     47.91     -19917.29 -24899.41 -44816.7 
lh        0.0-0.84  5961.77   0.0       6474.9    4999.98   37431.31  26.89     47.97     -20090.01 -25039.57 -45129.58
lh        0.0-0.85  5589.16   0.0       6551.99   5000.0    37431.29  27.01     48.03     -20263.98 -25178.9  -45442.88
lh        0.0-0.86  5216.55   0.0       6629.07   4999.99   37431.29  27.14     48.09     -20437.92 -25319.04 -45756.96
lh        0.0-0.87  4843.94   0.0       6706.15   4999.99   37431.3   27.26     48.15     -20613.09 -25459.2  -46072.29
lh        0.0-0.88  4471.33   0.0       6783.23   4999.98   37431.31  27.38     48.21     -20788.25 -25598.56 -46386.81
lh        0.0-0.89  4098.72   0.0       6860.32   5000.01   37431.28  27.51     48.26     -20964.06 -25738.68 -46702.74
lh        0.0-0.9   3726.11   0.0       6937.4    5000.0    37431.29  27.63     48.32     -21140.44 -25878.83 -47019.27
lh        0.0-0.91  3353.5    0.0       7014.48   4999.99   37431.29  27.76     48.37     -21316.82 -26018.19 -47335.01
lh        0.0-0.92  2980.89   0.0       7091.56   4999.99   37431.3   27.89     48.43     -21494.44 -26158.34 -47652.78
lh        0.0-0.93  2608.28   0.0       7168.64   4999.98   37431.31  28.01     48.48     -21672.04 -26298.5  -47970.54
lh        0.0-0.94  2235.67   0.0       7245.73   5000.0    37431.28  28.14     48.54     -21850.28 -26437.82 -48288.1 
lh        0.0-0.95  1863.05   0.0       7322.81   4999.99   37431.3   28.27     48.59     -22028.49 -26577.98 -48606.47
lh        0.0-0.96  1490.44   0.0       7399.89   4999.99   37431.3   28.4      48.64     -22207.94 -26718.13 -48926.07
lh        0.0-0.97  1117.83   0.0       7476.97   4999.98   37431.31  28.54     48.69     -22387.37 -26857.49 -49244.86
lh        0.0-0.98  745.22    0.0       7554.06   5000.0    37431.28  28.67     48.74     -22567.44 -26997.61 -49565.05
lh        0.0-0.99  372.61    0.0       7631.14   5000.0    37431.29  28.8      48.79     -22747.5  -27137.76 -49885.26
lh        0.0-1.0   0.0       0.0       7708.22   4999.99   37431.3   28.93     48.84     -22928.76 -27277.12 -50205.88
cp        0.01-0.0  37006.09  0.01      0.0       5000.0    37431.29  29.8      37.79     -10342.1  -13288.75 -23630.85
tm        0.01-0.01 36636.03  0.01      76.55     4999.99   37431.3   29.67     38.03     -10314.02 -13427.32 -23741.34
tm        0.01-0.02 36265.97  0.01      153.11    5000.0    37431.28  29.54     38.26     -10285.34 -13566.65 -23851.99
tm        0.01-0.03 35895.91  0.01      229.66    4999.99   37431.3   29.4      38.49     -10256.64 -13705.23 -23961.87
tm        0.01-0.04 35525.85  0.01      306.22    5000.01   37431.28  29.27     38.71     -10228.59 -13844.57 -24073.16
tm        0.01-0.05 35155.79  0.01      382.77    4999.99   37431.29  29.14     38.93     -10199.88 -13983.14 -24183.02
tm        0.01-0.06 34785.72  0.01      459.33    5000.0    37431.28  29.01     39.14     -10177.31 -14122.48 -24299.79
tm        0.01-0.07 34415.66  0.01      535.88    4999.99   37431.3   28.88     39.35     -10168.14 -14261.06 -24429.2 
tm        0.01-0.08 34045.6   0.01      612.44    5000.01   37431.28  28.74     39.55     -10169.99 -14400.4  -24570.39
tm        0.01-0.09 33675.54  0.01      688.99    4999.99   37431.29  28.61     39.75     -10182.79 -14538.97 -24721.76
tm        0.01-0.1  33305.48  0.01      765.55    5000.01   37431.28  28.48     39.94     -10204.78 -14678.31 -24883.09
tm        0.01-0.11 32935.42  0.01      842.1     5000.0    37431.29  28.35     40.14     -10235.29 -14816.88 -25052.17
tm        0.01-0.12 32565.36  0.01      918.66    5000.01   37431.28  28.21     40.32     -10273.75 -14955.43 -25229.18
tm        0.01-0.13 32195.3   0.01      995.21    5000.0    37431.29  28.08     40.51     -10318.91 -15094.8  -25413.71
tm        0.01-0.14 31825.24  0.01      1071.77   5000.01   37431.27  27.95     40.69     -10371.41 -15233.34 -25604.75
tm        0.01-0.15 31455.18  0.01      1148.32   5000.0    37431.29  27.82     40.86     -10429.38 -15372.71 -25802.09
tm        0.01-0.16 31085.12  0.01      1224.88   5000.02   37431.27  27.69     41.04     -10492.88 -15511.25 -26004.13
tm        0.01-0.17 30715.05  0.01      1301.43   5000.0    37431.29  27.55     41.21     -10561.22 -15650.63 -26211.85
tm        0.01-0.18 30344.99  0.01      1377.98   4999.98   37431.3   27.42     41.37     -10635.05 -15789.2  -26424.25
tm        0.01-0.19 29974.93  0.01      1454.54   5000.0    37431.29  27.29     41.53     -10712.59 -15928.54 -26641.13
tm        0.01-0.2  29604.87  0.01      1531.09   4999.99   37431.3   27.16     41.69     -10794.97 -16067.11 -26862.08
tm        0.01-0.21 29234.81  0.01      1607.65   5000.0    37431.28  27.03     41.85     -10881.04 -16206.44 -27087.48
tm        0.01-0.22 28864.75  0.01      1684.2    4999.99   37431.3   26.89     42.01     -10970.75 -16345.03 -27315.78
tm        0.01-0.23 28494.69  0.01      1760.76   5000.01   37431.28  26.76     42.16     -11063.55 -16484.36 -27547.91
tm        0.01-0.24 28124.63  0.01      1837.31   4999.99   37431.29  26.63     42.3      -11159.96 -16622.93 -27782.89
tm        0.01-0.25 27754.57  0.01      1913.87   5000.01   37431.28  26.5      42.45     -11259.47 -16762.27 -28021.74
tm        0.01-0.26 27384.51  0.01      1990.42   5000.0    37431.29  26.37     42.59     -11362.0  -16900.85 -28262.85
tm        0.01-0.27 27014.45  0.01      2066.98   5000.01   37431.28  26.23     42.73     -11466.99 -17039.4  -28506.39
tm        0.01-0.28 26644.38  0.01      2143.53   4999.99   37431.3   26.1      42.87     -11575.0  -17178.77 -28753.77
tm        0.01-0.29 26274.32  0.01      2220.09   5000.01   37431.28  25.97     43.01     -11685.5  -17317.31 -29002.81
tm        0.01-0.3  25904.26  0.01      2296.64   5000.0    37431.29  25.84     43.14     -11797.79 -17456.67 -29254.46
tm        0.01-0.31 25534.2   0.01      2373.2    5000.01   37431.28  25.71     43.27     -11913.16 -17595.23 -29508.39
tm        0.01-0.32 25164.14  0.01      2449.75   5000.0    37431.29  25.57     43.4      -12030.33 -17734.59 -29764.92
tm        0.01-0.33 24794.08  0.01      2526.31   5000.01   37431.27  25.44     43.53     -12149.36 -17873.13 -30022.49
tm        0.01-0.34 24424.02  0.01      2602.86   5000.0    37431.29  25.31     43.65     -12270.81 -18012.5  -30283.31
tm        0.01-0.35 24053.96  0.01      2679.41   4999.99   37431.3   25.18     43.77     -12394.09 -18151.07 -30545.16
tm        0.01-0.36 23683.9   0.01      2755.97   5000.0    37431.28  25.05     43.89     -12519.23 -18290.41 -30809.64
tm        0.01-0.37 23313.84  0.01      2832.52   4999.99   37431.3   24.91     44.01     -12646.17 -18428.99 -31075.16
tm        0.01-0.38 22943.78  0.01      2909.08   5000.01   37431.28  24.78     44.13     -12774.97 -18568.32 -31343.29
tm        0.01-0.39 22573.71  0.01      2985.63   4999.99   37431.3   24.65     44.24     -12905.57 -18706.9  -31612.47
tm        0.01-0.4  22203.65  0.01      3062.19   5000.0    37431.28  24.52     44.35     -13037.41 -18846.24 -31883.65
tm        0.01-0.41 21833.59  0.01      3138.74   4999.99   37431.3   24.39     44.46     -13170.46 -18984.82 -32155.28
tm        0.01-0.42 21463.53  0.01      3215.3    5000.01   37431.28  24.27     44.57     -13305.98 -19123.36 -32429.34
tm        0.01-0.43 21093.47  0.01      3291.85   4999.99   37431.3   24.18     44.68     -13442.07 -19262.73 -32704.8 
tm        0.01-0.44 20723.41  0.01      3368.41   5000.01   37431.28  24.1      44.78     -13580.03 -19401.27 -32981.3 
tm        0.01-0.45 20353.35  0.01      3444.96   5000.0    37431.29  24.04     44.89     -13719.18 -19540.64 -33259.82
tm        0.01-0.46 19983.29  0.01      3521.52   5000.01   37431.28  24.0      44.99     -13859.57 -19679.19 -33538.76
tm        0.01-0.47 19613.23  0.01      3598.07   5000.0    37431.29  23.97     45.09     -14001.77 -19818.55 -33820.32
tm        0.01-0.48 19243.17  0.01      3674.63   5000.01   37431.27  23.95     45.19     -14144.6  -19957.09 -34101.69
tm        0.01-0.49 18873.11  0.01      3751.18   5000.0    37431.29  23.95     45.28     -14288.64 -20096.47 -34385.11
tm        0.01-0.5  18503.04  0.01      3827.74   5000.01   37431.28  23.95     45.38     -14433.91 -20235.02 -34668.93
tm        0.01-0.51 18132.98  0.01      3904.29   5000.0    37431.29  23.96     45.47     -14580.38 -20374.38 -34954.76
tm        0.01-0.52 17762.92  0.01      3980.84   4999.98   37431.3   23.98     45.57     -14728.07 -20512.95 -35241.02
tm        0.01-0.53 17392.86  0.01      4057.4    5000.0    37431.29  24.01     45.66     -14877.01 -20652.3  -35529.31
tm        0.01-0.54 17022.8   0.01      4133.95   4999.99   37431.3   24.04     45.75     -15026.54 -20790.87 -35817.41
tm        0.01-0.55 16652.74  0.01      4210.51   5000.0    37431.28  24.08     45.84     -15177.31 -20930.2  -36107.51
tm        0.01-0.56 16282.68  0.01      4287.06   4999.99   37431.3   24.13     45.93     -15329.27 -21068.78 -36398.05
tm        0.01-0.57 15912.62  0.01      4363.62   5000.01   37431.28  24.18     46.01     -15481.88 -21207.32 -36689.2 
tm        0.01-0.58 15542.56  0.01      4440.17   4999.99   37431.29  24.24     46.1      -15635.06 -21346.69 -36981.75
tm        0.01-0.59 15172.5   0.01      4516.73   5000.01   37431.28  24.3      46.18     -15790.11 -21485.24 -37275.35
tm        0.01-0.6  14802.44  0.01      4593.28   5000.0    37431.29  24.37     46.26     -15945.13 -21624.6  -37569.73
tm        0.01-0.61 14432.38  0.01      4669.84   5000.01   37431.28  24.44     46.34     -16101.39 -21763.15 -37864.54
tm        0.01-0.62 14062.31  0.01      4746.39   4999.99   37431.3   24.51     46.42     -16258.84 -21902.53 -38161.37
tm        0.01-0.63 13692.25  0.01      4822.95   5000.01   37431.28  24.59     46.5      -16416.94 -22041.07 -38458.01
tm        0.01-0.64 13322.19  0.01      4899.5    5000.0    37431.29  24.67     46.58     -16575.62 -22180.43 -38756.05
tm        0.01-0.65 12952.13  0.01      4976.06   5000.01   37431.28  24.75     46.66     -16735.54 -22318.98 -39054.52
tm        0.01-0.66 12582.07  0.01      5052.61   5000.0    37431.29  24.84     46.73     -16895.45 -22458.34 -39353.79
tm        0.01-0.67 12212.01  0.01      5129.16   4999.98   37431.3   24.93     46.81     -17056.56 -22596.92 -39653.48
tm        0.01-0.68 11841.95  0.01      5205.72   5000.0    37431.29  25.02     46.88     -17218.93 -22736.26 -39955.19
tm        0.01-0.69 11471.89  0.01      5282.27   4999.99   37431.3   25.12     46.96     -17381.28 -22874.83 -40256.11
tm        0.01-0.7  11101.83  0.01      5358.83   5000.0    37431.28  25.22     47.03     -17544.86 -23014.16 -40559.02
tm        0.01-0.71 10731.77  0.01      5435.38   4999.99   37431.3   25.32     47.1      -17709.04 -23152.75 -40861.79
tm        0.01-0.72 10361.71  0.01      5511.94   5000.01   37431.28  25.42     47.17     -17873.24 -23291.29 -41164.53
tm        0.01-0.73 9991.64   0.01      5588.49   4999.99   37431.3   25.52     47.24     -18038.63 -23430.66 -41469.29
tm        0.01-0.74 9621.58   0.01      5665.05   5000.0    37431.28  25.63     47.31     -18205.26 -23569.2  -41774.46
tm        0.01-0.75 9251.52   0.01      5741.6    4999.99   37431.3   25.73     47.37     -18371.88 -23708.57 -42080.45
tm        0.01-0.76 8881.46   0.01      5818.16   5000.01   37431.28  25.84     47.44     -18539.13 -23847.12 -42386.25
tm        0.01-0.77 8511.4    0.01      5894.71   4999.99   37431.3   25.95     47.5      -18706.96 -23986.49 -42693.45
tm        0.01-0.78 8141.34   0.01      5971.27   5000.01   37431.28  26.07     47.57     -18875.44 -24125.03 -43000.47
tm        0.01-0.79 7771.28   0.01      6047.82   5000.0    37431.29  26.18     47.63     -19044.49 -24264.39 -43308.88
tm        0.01-0.8  7401.22   0.01      6124.38   5000.01   37431.28  26.3      47.7      -19214.79 -24402.95 -43617.74
tm        0.01-0.81 7031.16   0.01      6200.93   5000.0    37431.29  26.41     47.76     -19385.07 -24542.31 -43927.38
tm        0.01-0.82 6661.1    0.01      6277.49   5000.01   37431.27  26.53     47.82     -19555.98 -24680.85 -44236.83
tm        0.01-0.83 6291.04   0.01      6354.04   5000.0    37431.29  26.65     47.88     -19727.48 -24820.22 -44547.7 
tm        0.01-0.84 5920.97   0.01      6430.59   4999.98   37431.31  26.77     47.94     -19898.97 -24958.8  -44857.77
tm        0.01-0.85 5550.91   0.01      6507.15   5000.0    37431.29  26.89     48.0      -20071.72 -25098.14 -45169.86
tm        0.01-0.86 5180.85   0.01      6583.7    4999.98   37431.3   27.02     48.06     -20245.04 -25236.71 -45481.75
tm        0.01-0.87 4810.79   0.01      6660.26   5000.0    37431.29  27.14     48.12     -20418.4  -25375.26 -45793.66
tm        0.01-0.88 4440.73   0.01      6736.81   4999.99   37431.3   27.26     48.17     -20592.34 -25514.62 -46106.96
tm        0.01-0.89 4070.67   0.01      6813.37   5000.0    37431.28  27.39     48.23     -20767.52 -25653.16 -46420.68
tm        0.01-0.9  3700.61   0.01      6889.92   4999.99   37431.3   27.52     48.28     -20942.07 -25792.54 -46734.61
tm        0.01-0.91 3330.55   0.01      6966.48   5000.01   37431.28  27.65     48.34     -21117.87 -25931.08 -47048.95
tm        0.01-0.92 2960.49   0.01      7043.03   4999.99   37431.3   27.77     48.39     -21294.24 -26070.45 -47364.69
tm        0.01-0.93 2590.43   0.01      7119.59   5000.01   37431.28  27.9      48.45     -21470.65 -26208.99 -47679.64
tm        0.01-0.94 2220.37   0.01      7196.14   5000.0    37431.29  28.03     48.5      -21647.64 -26348.36 -47996.0 
tm        0.01-0.95 1850.3    0.01      7272.7    5000.01   37431.28  28.16     48.55     -21825.27 -26486.91 -48312.18
tm        0.01-0.96 1480.24   0.01      7349.25   4999.99   37431.3   28.3      48.61     -22002.86 -26626.28 -48629.14
tm        0.01-0.97 1110.18   0.01      7425.81   5000.01   37431.28  28.43     48.66     -22181.1  -26764.82 -48945.92
tm        0.01-0.98 740.12    0.01      7502.36   5000.0    37431.29  28.56     48.71     -22359.92 -26904.19 -49264.11
tm        0.01-0.99 370.06    0.01      7578.92   5000.01   37431.28  28.69     48.76     -22539.38 -27042.74 -49582.12
tm        0.01-1.0  0.0       0.01      7655.47   5000.0    37431.29  28.83     48.81     -22718.81 -27182.1  -49900.91
cp        0.02-0.0  36751.09  0.02      0.0       5000.0    37431.29  29.59     37.79     -10244.45 -13288.75 -23533.2 
tm        0.02-0.01 36383.58  0.02      76.03     5000.01   37431.28  29.46     38.03     -10215.77 -13426.51 -23642.28
tm        0.02-0.02 36016.07  0.02      152.05    4999.99   37431.3   29.33     38.26     -10187.67 -13564.3  -23751.97
tm        0.02-0.03 35648.56  0.02      228.08    5000.0    37431.29  29.2      38.48     -10159.61 -13702.85 -23862.46
tm        0.02-0.04 35281.05  0.02      304.11    5000.01   37431.28  29.06     38.7      -10131.54 -13840.61 -23972.15
tm        0.02-0.05 34913.54  0.02      380.14    5000.02   37431.27  28.93     38.92     -10102.86 -13978.37 -24081.23
tm        0.02-0.06 34546.02  0.02      456.16    4999.99   37431.3   28.8      39.13     -10077.81 -14116.96 -24194.77
tm        0.02-0.07 34178.51  0.02      532.19    5000.0    37431.29  28.67     39.34     -10065.61 -14254.72 -24320.33
tm        0.02-0.08 33811.0   0.02      608.22    5000.01   37431.28  28.53     39.54     -10065.01 -14392.48 -24457.49
tm        0.02-0.09 33443.49  0.02      684.24    4999.99   37431.3   28.4      39.74     -10075.37 -14530.27 -24605.64
tm        0.02-0.1  33075.98  0.02      760.27    4999.99   37431.29  28.27     39.93     -10095.51 -14668.82 -24764.33
tm        0.02-0.11 32708.47  0.02      836.3     5000.0    37431.28  28.14     40.12     -10124.21 -14806.58 -24930.79
tm        0.02-0.12 32340.96  0.02      912.33    5000.01   37431.28  28.0      40.31     -10160.84 -14944.35 -25105.19
tm        0.02-0.13 31973.45  0.02      988.35    4999.99   37431.3   27.87     40.49     -10204.76 -15082.14 -25286.9 
tm        0.02-0.14 31605.94  0.02      1064.38   5000.0    37431.29  27.74     40.67     -10255.43 -15220.69 -25476.12
tm        0.02-0.15 31238.43  0.02      1140.41   5000.01   37431.28  27.61     40.84     -10312.2  -15358.45 -25670.65
tm        0.02-0.16 30870.92  0.02      1216.44   5000.02   37431.27  27.47     41.02     -10374.47 -15496.21 -25870.68
tm        0.02-0.17 30503.4   0.02      1292.46   4999.99   37431.3   27.34     41.19     -10441.58 -15634.01 -26075.59
tm        0.02-0.18 30135.89  0.02      1368.49   5000.0    37431.29  27.21     41.35     -10513.61 -15772.56 -26286.17
tm        0.02-0.19 29768.38  0.02      1444.52   5000.01   37431.28  27.08     41.51     -10590.53 -15910.32 -26500.85
tm        0.02-0.2  29400.87  0.02      1520.54   4999.99   37431.3   26.94     41.67     -10671.68 -16048.11 -26719.79
tm        0.02-0.21 29033.36  0.02      1596.57   5000.0    37431.29  26.81     41.83     -10756.53 -16185.87 -26942.4 
tm        0.02-0.22 28665.85  0.02      1672.6    5000.01   37431.28  26.68     41.98     -10845.04 -16324.42 -27169.46
tm        0.02-0.23 28298.34  0.02      1748.63   5000.01   37431.27  26.55     42.13     -10937.2  -16462.18 -27399.38
tm        0.02-0.24 27930.83  0.02      1824.65   4999.99   37431.29  26.41     42.28     -11032.4  -16599.97 -27632.37
