

type      subtype   reward    rate      salary    B_ENPV    O_ENPV    B_Risk%   O_Risk%   B_VaR     O_VaR     T_VaR    
lh        0.0-0.51  26663.9   0.0       2980.45   4999.99   13440.18  9.52      56.6      -5735.77  -14116.47 -19852.24
lh        0.0-0.52  26119.74  0.0       3038.89   4999.99   13440.18  9.24      56.73     -5730.28  -14181.58 -19911.86
lh        0.0-0.53  25575.58  0.0       3097.33   4999.99   13440.18  8.99      56.87     -5731.5   -14245.87 -19977.37
lh        0.0-0.54  25031.42  0.0       3155.77   4999.99   13440.18  8.76      57.0      -5742.48  -14310.99 -20053.47
lh        0.0-0.55  24487.26  0.0       3214.21   4999.99   13440.18  8.56      57.13     -5767.51  -14375.28 -20142.79
lh        0.0-0.56  23943.1   0.0       3272.65   4999.99   13440.18  8.38      57.26     -5824.27  -14440.39 -20264.66
lh        0.0-0.57  23398.94  0.0       3331.09   4999.99   13440.18  8.22      57.38     -5981.13  -14504.68 -20485.81
lh        0.0-0.58  22854.77  0.0       3389.53   4999.99   13440.19  8.09      57.51     -6171.56  -14569.81 -20741.37
lh        0.0-0.59  22310.61  0.0       3447.97   4999.99   13440.19  7.98      57.63     -6365.04  -14634.1  -20999.14
lh        0.0-0.6   21766.45  0.0       3506.41   4999.99   13440.19  7.89      57.75     -6562.18  -14699.21 -21261.39
lh        0.0-0.61  21222.29  0.0       3564.85   4999.99   13440.19  7.83      57.87     -6761.77  -14763.5  -21525.27
lh        0.0-0.62  20678.13  0.0       3623.29   4999.99   13440.19  7.79      57.98     -6965.02  -14828.62 -21793.64
lh        0.0-0.63  20133.97  0.0       3681.73   4999.99   13440.19  7.77      58.1      -7170.71  -14893.73 -22064.44
lh        0.0-0.64  19589.81  0.0       3740.17   4999.99   13440.19  7.78      58.21     -7378.84  -14958.02 -22336.86
lh        0.0-0.65  19045.65  0.0       3798.61   4999.99   13440.19  7.81      58.32     -7590.02  -15023.13 -22613.15
lh        0.0-0.66  18501.48  0.0       3857.05   4999.98   13440.19  7.86      58.43     -7803.63  -15087.43 -22891.06
lh        0.0-0.67  17957.32  0.0       3915.49   4999.98   13440.19  7.93      58.54     -8019.08  -15152.54 -23171.62
lh        0.0-0.68  17413.16  0.0       3973.93   4999.98   13440.19  8.03      58.64     -8237.59  -15216.83 -23454.42
lh        0.0-0.69  16869.0   0.0       4032.37   4999.98   13440.19  8.15      58.75     -8457.93  -15281.94 -23739.87
lh        0.0-0.7   16324.84  0.0       4090.81   4999.98   13440.19  8.29      58.85     -8680.71  -15346.24 -24026.95
lh        0.0-0.71  15780.68  0.0       4149.25   4999.98   13440.19  8.45      58.95     -8905.92  -15411.35 -24317.27
lh        0.0-0.72  15236.52  0.0       4207.69   4999.98   13440.19  8.63      59.05     -9132.37  -15475.64 -24608.01
lh        0.0-0.73  14692.36  0.0       4266.13   4999.98   13440.19  8.81      59.15     -9361.86  -15540.75 -24902.61
lh        0.0-0.74  14148.19  0.0       4324.57   4999.98   13440.2   8.99      59.24     -9592.57  -15605.06 -25197.63
lh        0.0-0.75  13604.03  0.0       4383.02   5000.01   13440.17  9.17      59.34     -9825.14  -15670.14 -25495.28
lh        0.0-0.76  13059.87  0.0       4441.46   5000.01   13440.17  9.34      59.43     -10059.52 -15734.43 -25793.95
lh        0.0-0.77  12515.71  0.0       4499.9    5000.0    13440.17  9.52      59.53     -10296.33 -15799.54 -26095.87
lh        0.0-0.78  11971.55  0.0       4558.34   5000.0    13440.17  9.7       59.62     -10534.36 -15863.84 -26398.2 
lh        0.0-0.79  11427.39  0.0       4616.78   5000.0    13440.17  9.88      59.71     -10774.23 -15927.3  -26701.53
lh        0.0-0.8   10883.23  0.0       4675.22   5000.0    13440.17  10.05     59.8      -11015.32 -15989.94 -27005.26
lh        0.0-0.81  10339.06  0.0       4733.66   5000.0    13440.17  10.23     59.88     -11258.85 -16053.41 -27312.26
lh        0.0-0.82  9794.9    0.0       4792.1    5000.0    13440.17  10.41     59.97     -11502.99 -16116.88 -27619.87
lh        0.0-0.83  9250.74   0.0       4850.54   5000.0    13440.17  10.59     60.05     -11749.57 -16180.34 -27929.91
lh        0.0-0.84  8706.58   0.0       4908.98   5000.0    13440.17  10.77     60.14     -11996.77 -16244.63 -28241.4 
lh        0.0-0.85  8162.42   0.0       4967.42   5000.0    13440.17  10.94     60.22     -12245.79 -16309.75 -28555.54
lh        0.0-0.86  7618.26   0.0       5025.86   5000.0    13440.17  11.12     60.3      -12496.64 -16374.04 -28870.68
lh        0.0-0.87  7074.1    0.0       5084.3    5000.0    13440.17  11.3      60.38     -12748.11 -16439.98 -29188.09
lh        0.0-0.88  6529.94   0.0       5142.74   5000.0    13440.17  11.48     60.46     -13001.4  -16505.09 -29506.49
lh        0.0-0.89  5985.77   0.0       5201.18   5000.0    13440.18  11.66     60.54     -13255.92 -16571.04 -29826.96
lh        0.0-0.9   5441.61   0.0       5259.62   5000.0    13440.18  11.83     60.62     -13512.27 -16636.98 -30149.25
lh        0.0-0.91  4897.45   0.0       5318.06   5000.0    13440.18  12.01     60.69     -13769.23 -16703.74 -30472.97
lh        0.0-0.92  4353.29   0.0       5376.5    4999.99   13440.18  12.19     60.77     -14027.39 -16770.5  -30797.89
lh        0.0-0.93  3809.13   0.0       5434.94   4999.99   13440.18  12.37     60.84     -14287.4  -16837.27 -31124.67
lh        0.0-0.94  3264.97   0.0       5493.38   4999.99   13440.18  12.55     60.91     -14548.02 -16904.86 -31452.88
lh        0.0-0.95  2720.81   0.0       5551.82   4999.99   13440.18  12.72     60.99     -14809.87 -16972.44 -31782.31
lh        0.0-0.96  2176.65   0.0       5610.26   4999.99   13440.18  12.9      61.06     -15072.93 -17040.03 -32112.96
lh        0.0-0.97  1632.48   0.0       5668.7    4999.99   13440.18  13.08     61.13     -15337.21 -17108.44 -32445.65
lh        0.0-0.98  1088.32   0.0       5727.14   4999.99   13440.18  13.26     61.2      -15602.71 -17176.85 -32779.56
lh        0.0-0.99  544.16    0.0       5785.58   4999.99   13440.18  13.44     61.27     -15868.83 -17245.26 -33114.09
lh        0.0-1.0   0.0       0.0       5844.02   4999.99   13440.18  13.61     61.33     -16136.16 -17313.68 -33449.84
cp        0.01-0.0  54161.13  0.01      0.0       5000.0    13440.17  39.51     45.29     -8437.81  -10816.22 -19254.03
tm        0.01-0.01 53619.52  0.01      58.17     5000.01   13440.16  38.98     45.62     -8368.24  -10881.32 -19249.56
tm        0.01-0.02 53077.91  0.01      116.33    4999.99   13440.18  38.43     45.95     -8298.02  -10945.63 -19243.65
tm        0.01-0.03 52536.3   0.01      174.5     5000.0    13440.17  37.87     46.26     -8228.45  -11009.91 -19238.36
tm        0.01-0.04 51994.68  0.01      232.67    5000.01   13440.16  37.3      46.58     -8158.88  -11074.19 -19233.07
tm        0.01-0.05 51453.07  0.01      290.83    4999.99   13440.18  36.72     46.89     -8089.28  -11138.5  -19227.78
tm        0.01-0.06 50911.46  0.01      349.0     5000.0    13440.17  36.13     47.19     -8019.71  -11202.78 -19222.49
tm        0.01-0.07 50369.85  0.01      407.16    4999.99   13440.19  35.52     47.49     -7950.73  -11267.09 -19217.82
tm        0.01-0.08 49828.24  0.01      465.33    5000.0    13440.18  34.91     47.78     -7881.16  -11332.2  -19213.36
tm        0.01-0.09 49286.63  0.01      523.5     5000.01   13440.17  34.28     48.07     -7811.59  -11396.48 -19208.07
tm        0.01-0.1  48745.02  0.01      581.66    4999.99   13440.18  33.64     48.36     -7742.6   -11460.78 -19203.38
tm        0.01-0.11 48203.41  0.01      639.83    5000.0    13440.17  32.99     48.64     -7673.65  -11525.06 -19198.71
tm        0.01-0.12 47661.79  0.01      698.0     5000.01   13440.17  32.32     48.91     -7604.69  -11589.35 -19194.04
tm        0.01-0.13 47120.18  0.01      756.16    4999.99   13440.18  31.64     49.18     -7535.7   -11653.65 -19189.35
tm        0.01-0.14 46578.57  0.01      814.33    5000.0    13440.17  30.96     49.44     -7466.74  -11717.93 -19184.67
tm        0.01-0.15 46036.96  0.01      872.5     5000.01   13440.16  30.26     49.7      -7397.78  -11783.03 -19180.81
tm        0.01-0.16 45495.35  0.01      930.66    4999.99   13440.18  29.55     49.96     -7328.79  -11847.34 -19176.13
tm        0.01-0.17 44953.74  0.01      988.83    5000.0    13440.17  28.83     50.21     -7259.83  -11911.62 -19171.45
tm        0.01-0.18 44412.13  0.01      1047.0    5000.01   13440.16  28.09     50.46     -7191.48  -11975.91 -19167.39
tm        0.01-0.19 43870.52  0.01      1105.16   5000.0    13440.18  27.36     50.7      -7122.5   -12040.22 -19162.72
tm        0.01-0.2  43328.9   0.01      1163.33   5000.01   13440.17  26.63     50.94     -7054.15  -12104.5  -19158.65
tm        0.01-0.21 42787.29  0.01      1221.49   4999.99   13440.19  25.93     51.17     -6985.77  -12168.81 -19154.58
tm        0.01-0.22 42245.68  0.01      1279.66   5000.0    13440.18  25.24     51.4      -6916.81  -12233.91 -19150.72
tm        0.01-0.23 41704.07  0.01      1337.83   5000.01   13440.16  24.57     51.63     -6848.46  -12298.18 -19146.64
tm        0.01-0.24 41162.46  0.01      1395.99   4999.99   13440.18  23.91     51.85     -6781.91  -12362.49 -19144.4 
tm        0.01-0.25 40620.85  0.01      1454.16   5000.0    13440.17  23.25     52.06     -6718.44  -12426.77 -19145.21
tm        0.01-0.26 40079.24  0.01      1512.33   5000.01   13440.16  22.6      52.28     -6657.42  -12491.05 -19148.47
tm        0.01-0.27 39537.62  0.01      1570.49   4999.99   13440.18  21.96     52.49     -6598.81  -12555.36 -19154.17
tm        0.01-0.28 38996.01  0.01      1628.66   5000.0    13440.17  21.32     52.69     -6542.05  -12619.64 -19161.69
tm        0.01-0.29 38454.4   0.01      1686.83   5000.01   13440.16  20.69     52.9      -6487.74  -12684.75 -19172.49
tm        0.01-0.3  37912.79  0.01      1744.99   5000.0    13440.18  20.06     53.1      -6435.24  -12749.06 -19184.3 
tm        0.01-0.31 37371.18  0.01      1803.16   5000.01   13440.17  19.44     53.29     -6384.59  -12813.34 -19197.93
tm        0.01-0.32 36829.57  0.01      1861.32   4999.99   13440.18  18.82     53.48     -6335.74  -12877.64 -19213.38
tm        0.01-0.33 36287.96  0.01      1919.49   5000.0    13440.17  18.21     53.67     -6288.15  -12941.92 -19230.07
tm        0.01-0.34 35746.35  0.01      1977.66   5000.01   13440.16  17.61     53.86     -6242.38  -13006.2  -19248.58
tm        0.01-0.35 35204.73  0.01      2035.82   4999.99   13440.18  17.01     54.04     -6197.8   -13070.51 -19268.31
tm        0.01-0.36 34663.12  0.01      2093.99   5000.0    13440.17  16.41     54.22     -6155.09  -13135.61 -19290.7 
