

type      subtype   reward    rate      salary    B_ENPV    O_ENPV    B_Risk%   O_Risk%   B_VaR     O_VaR     T_VaR    
lh        0.0-0.61  12570.78  0.0       4067.49   5000.01   40431.27  24.6      46.07     -15971.99 -21735.12 -37707.11
lh        0.0-0.62  12248.45  0.0       4134.17   5000.01   40431.28  24.66     46.15     -16106.88 -21856.24 -37963.12
lh        0.0-0.63  11926.12  0.0       4200.85   5000.01   40431.28  24.72     46.22     -16242.38 -21977.34 -38219.72
lh        0.0-0.64  11603.79  0.0       4267.53   5000.01   40431.28  24.78     46.29     -16377.88 -22098.44 -38476.32
lh        0.0-0.65  11281.47  0.0       4334.21   5000.01   40431.28  24.84     46.36     -16514.6  -22219.55 -38734.15
lh        0.0-0.66  10959.14  0.0       4400.89   5000.01   40431.28  24.91     46.42     -16651.93 -22340.65 -38992.58
lh        0.0-0.67  10636.81  0.0       4467.57   5000.01   40431.28  24.98     46.49     -16789.87 -22461.75 -39251.62
lh        0.0-0.68  10314.48  0.0       4534.25   5000.01   40431.28  25.05     46.56     -16928.42 -22581.99 -39510.41
lh        0.0-0.69  9992.16   0.0       4600.93   5000.01   40431.28  25.13     46.63     -17067.58 -22703.09 -39770.67
lh        0.0-0.7   9669.83   0.0       4667.61   5000.01   40431.28  25.2      46.69     -17207.35 -22824.2  -40031.55
lh        0.0-0.71  9347.5    0.0       4734.29   5000.01   40431.28  25.28     46.76     -17347.12 -22945.3  -40292.42
lh        0.0-0.72  9025.17   0.0       4800.97   5000.01   40431.28  25.36     46.82     -17488.11 -23066.4  -40554.51
lh        0.0-0.73  8702.85   0.0       4867.65   5000.01   40431.28  25.44     46.88     -17629.71 -23187.5  -40817.21
lh        0.0-0.74  8380.52   0.0       4934.33   5000.01   40431.28  25.53     46.94     -17771.31 -23308.61 -41079.92
lh        0.0-0.75  8058.19   0.0       5001.01   5000.01   40431.28  25.61     47.01     -17913.52 -23429.71 -41343.23
lh        0.0-0.76  7735.86   0.0       5067.69   5000.01   40431.28  25.7      47.07     -18056.96 -23550.81 -41607.77
lh        0.0-0.77  7413.53   0.0       5134.37   5000.0    40431.28  25.79     47.13     -18200.38 -23671.05 -41871.43
lh        0.0-0.78  7091.21   0.0       5201.05   5000.01   40431.28  25.88     47.19     -18343.82 -23792.15 -42135.97
lh        0.0-0.79  6768.88   0.0       5267.73   5000.01   40431.28  25.97     47.25     -18488.47 -23913.26 -42401.73
lh        0.0-0.8   6446.55   0.0       5334.41   5000.0    40431.28  26.06     47.3      -18633.73 -24034.36 -42668.09
lh        0.0-0.81  6124.22   0.0       5401.09   5000.0    40431.29  26.15     47.36     -18778.99 -24155.47 -42934.46
lh        0.0-0.82  5801.9    0.0       5467.77   5000.01   40431.28  26.25     47.42     -18924.88 -24276.57 -43201.45
lh        0.0-0.83  5479.57   0.0       5534.45   5000.01   40431.28  26.35     47.47     -19071.36 -24397.67 -43469.03
lh        0.0-0.84  5157.24   0.0       5601.13   5000.0    40431.28  26.44     47.53     -19217.83 -24518.77 -43736.6 
lh        0.0-0.85  4834.91   0.0       5667.81   5000.0    40431.29  26.54     47.59     -19364.93 -24639.89 -44004.82
lh        0.0-0.86  4512.59   0.0       5734.49   5000.01   40431.28  26.64     47.64     -19512.64 -24760.98 -44273.62
lh        0.0-0.87  4190.26   0.0       5801.17   5000.0    40431.28  26.74     47.69     -19660.95 -24881.22 -44542.17
lh        0.0-0.88  3867.93   0.0       5867.85   5000.0    40431.29  26.84     47.75     -19809.27 -25002.33 -44811.6 
lh        0.0-0.89  3545.6    0.0       5934.53   5000.0    40431.29  26.94     47.8      -19958.8  -25123.43 -45082.23
lh        0.0-0.9   3223.28   0.0       6001.21   5000.01   40431.28  27.05     47.85     -20107.74 -25244.53 -45352.27
lh        0.0-0.91  2900.95   0.0       6067.89   5000.0    40431.28  27.15     47.9      -20257.87 -25365.63 -45623.5 
lh        0.0-0.92  2578.62   0.0       6134.57   5000.0    40431.29  27.25     47.95     -20408.02 -25486.74 -45894.76
lh        0.0-0.93  2256.29   0.0       6201.25   5000.0    40431.29  27.36     48.01     -20558.78 -25607.85 -46166.63
lh        0.0-0.94  1933.97   0.0       6267.93   5000.0    40431.28  27.47     48.06     -20709.53 -25728.94 -46438.47
lh        0.0-0.95  1611.64   0.0       6334.61   5000.0    40431.29  27.57     48.11     -20860.9  -25850.05 -46710.95
lh        0.0-0.96  1289.31   0.0       6401.29   5000.0    40431.29  27.68     48.15     -21012.88 -25970.29 -46983.17
lh        0.0-0.97  966.98    0.0       6467.97   5000.0    40431.29  27.79     48.2      -21164.86 -26091.39 -47256.25
lh        0.0-0.98  644.66    0.0       6534.65   5000.0    40431.28  27.9      48.25     -21317.44 -26212.49 -47529.93
lh        0.0-0.99  322.33    0.0       6601.33   5000.0    40431.29  28.01     48.3      -21470.03 -26333.6  -47803.63
lh        0.0-1.0   0.0       0.0       6668.01   5000.0    40431.29  28.12     48.35     -21623.23 -26454.7  -48077.93
cp        0.01-0.0  32007.76  0.01      0.0       5000.0    40431.29  28.9      39.06     -10193.79 -14353.91 -24547.7 
tm        0.01-0.01 31687.68  0.01      66.21     4999.98   40431.3   28.78     39.24     -10197.43 -14474.16 -24671.59
tm        0.01-0.02 31367.6   0.01      132.43    5000.0    40431.29  28.67     39.41     -10207.82 -14594.39 -24802.21
tm        0.01-0.03 31047.53  0.01      198.64    4999.99   40431.3   28.55     39.58     -10224.29 -14713.77 -24938.06
tm        0.01-0.04 30727.45  0.01      264.86    5000.0    40431.28  28.44     39.75     -10246.89 -14833.99 -25080.88
tm        0.01-0.05 30407.37  0.01      331.07    4999.99   40431.3   28.33     39.92     -10274.34 -14954.25 -25228.59
tm        0.01-0.06 30087.29  0.01      397.29    5000.0    40431.29  28.21     40.08     -10307.31 -15074.48 -25381.79
tm        0.01-0.07 29767.22  0.01      463.5     4999.99   40431.29  28.1      40.24     -10344.53 -15194.71 -25539.24
tm        0.01-0.08 29447.14  0.01      529.72    5000.01   40431.28  27.98     40.39     -10387.28 -15314.94 -25702.22
tm        0.01-0.09 29127.06  0.01      595.93    4999.99   40431.29  27.87     40.55     -10433.64 -15435.19 -25868.83
tm        0.01-0.1  28806.98  0.01      662.15    5000.01   40431.28  27.75     40.7      -10484.32 -15555.42 -26039.74
tm        0.01-0.11 28486.91  0.01      728.36    5000.0    40431.29  27.64     40.85     -10538.64 -15675.67 -26214.31
tm        0.01-0.12 28166.83  0.01      794.58    5000.01   40431.28  27.53     41.0      -10597.24 -15795.89 -26393.13
tm        0.01-0.13 27846.75  0.01      860.79    5000.0    40431.29  27.41     41.14     -10658.87 -15916.14 -26575.01
tm        0.01-0.14 27526.67  0.01      927.0     4999.98   40431.31  27.3      41.28     -10723.55 -16036.4  -26759.95
tm        0.01-0.15 27206.6   0.01      993.22    5000.0    40431.29  27.18     41.42     -10791.93 -16155.75 -26947.68
tm        0.01-0.16 26886.52  0.01      1059.43   4999.99   40431.3   27.07     41.56     -10862.72 -16276.0  -27138.72
tm        0.01-0.17 26566.44  0.01      1125.65   5000.0    40431.29  26.95     41.7      -10936.58 -16396.23 -27332.81
tm        0.01-0.18 26246.36  0.01      1191.86   4999.99   40431.3   26.84     41.83     -11012.87 -16516.48 -27529.35
tm        0.01-0.19 25926.29  0.01      1258.08   5000.01   40431.28  26.73     41.96     -11091.62 -16636.69 -27728.31
tm        0.01-0.2  25606.21  0.01      1324.29   4999.99   40431.3   26.61     42.09     -11173.39 -16756.95 -27930.34
tm        0.01-0.21 25286.13  0.01      1390.51   5000.01   40431.28  26.5      42.22     -11257.03 -16877.17 -28134.2 
tm        0.01-0.22 24966.05  0.01      1456.72   4999.99   40431.3   26.38     42.34     -11343.07 -16997.43 -28340.5 
tm        0.01-0.23 24645.98  0.01      1522.94   5000.01   40431.28  26.27     42.47     -11431.59 -17117.65 -28549.24
tm        0.01-0.24 24325.9   0.01      1589.15   5000.0    40431.29  26.16     42.59     -11521.3  -17237.89 -28759.19
tm        0.01-0.25 24005.82  0.01      1655.36   4999.98   40431.31  26.04     42.71     -11613.44 -17358.15 -28971.59
tm        0.01-0.26 23685.74  0.01      1721.58   5000.0    40431.29  25.93     42.82     -11707.46 -17478.37 -29185.83
tm        0.01-0.27 23365.66  0.01      1787.79   4999.98   40431.31  25.81     42.94     -11803.87 -17597.76 -29401.63
tm        0.01-0.28 23045.59  0.01      1854.01   5000.0    40431.29  25.7      43.05     -11900.94 -17717.98 -29618.92
tm        0.01-0.29 22725.51  0.01      1920.22   4999.99   40431.3   25.58     43.17     -12000.42 -17838.23 -29838.65
tm        0.01-0.3  22405.43  0.01      1986.44   5000.0    40431.29  25.47     43.28     -12101.75 -17958.46 -30060.21
tm        0.01-0.31 22085.35  0.01      2052.65   4999.99   40431.3   25.36     43.39     -12203.66 -18078.71 -30282.37
tm        0.01-0.32 21765.28  0.01      2118.87   5000.01   40431.28  25.24     43.49     -12308.05 -18198.92 -30506.97
tm        0.01-0.33 21445.2   0.01      2185.08   4999.99   40431.3   25.13     43.6      -12413.63 -18319.18 -30732.81
tm        0.01-0.34 21125.12  0.01      2251.3    5000.0    40431.28  25.01     43.7      -12520.45 -18439.4  -30959.85
tm        0.01-0.35 20805.04  0.01      2317.51   4999.99   40431.3   24.9      43.81     -12628.47 -18559.66 -31188.13
tm        0.01-0.36 20484.97  0.01      2383.73   5000.01   40431.28  24.78     43.91     -12738.35 -18679.88 -31418.23
tm        0.01-0.37 20164.89  0.01      2449.94   5000.0    40431.29  24.67     44.01     -12848.82 -18800.12 -31648.94
tm        0.01-0.38 19844.81  0.01      2516.15   4999.98   40431.31  24.56     44.11     -12961.1  -18920.38 -31881.48
tm        0.01-0.39 19524.73  0.01      2582.37   4999.99   40431.29  24.45     44.2      -13074.03 -19039.74 -32113.77
tm        0.01-0.4  19204.66  0.01      2648.58   4999.99   40431.3   24.36     44.3      -13188.77 -19159.98 -32348.75
tm        0.01-0.41 18884.58  0.01      2714.8    5000.0    40431.29  24.28     44.39     -13304.14 -19280.21 -32584.35
tm        0.01-0.42 18564.5   0.01      2781.01   4999.98   40431.3   24.22     44.49     -13421.31 -19400.46 -32821.77
tm        0.01-0.43 18244.42  0.01      2847.23   5000.0    40431.29  24.16     44.58     -13539.12 -19520.69 -33059.81
tm        0.01-0.44 17924.35  0.01      2913.44   4999.99   40431.3   24.12     44.67     -13657.52 -19640.94 -33298.46
tm        0.01-0.45 17604.27  0.01      2979.66   5000.0    40431.28  24.09     44.76     -13777.77 -19761.15 -33538.92
tm        0.01-0.46 17284.19  0.01      3045.87   4999.99   40431.3   24.07     44.85     -13898.61 -19881.41 -33780.02
tm        0.01-0.47 16964.11  0.01      3112.09   5000.0    40431.28  24.05     44.93     -14020.08 -20001.63 -34021.71
tm        0.01-0.48 16644.04  0.01      3178.3    4999.99   40431.29  24.04     45.02     -14142.75 -20121.88 -34264.63
tm        0.01-0.49 16323.96  0.01      3244.52   5000.01   40431.28  24.04     45.11     -14266.67 -20242.11 -34508.78
tm        0.01-0.5  16003.88  0.01      3310.73   4999.99   40431.29  24.05     45.19     -14391.16 -20362.35 -34753.51
tm        0.01-0.51 15683.8   0.01      3376.94   4999.98   40431.31  24.06     45.27     -14516.28 -20481.75 -34998.03
tm        0.01-0.52 15363.72  0.01      3443.16   4999.99   40431.3   24.08     45.35     -14642.63 -20601.97 -35244.6 
tm        0.01-0.53 15043.65  0.01      3509.37   4999.98   40431.3   24.1      45.43     -14769.57 -20722.21 -35491.78
tm        0.01-0.54 14723.57  0.01      3575.59   5000.0    40431.29  24.13     45.51     -14897.77 -20842.44 -35740.21
tm        0.01-0.55 14403.49  0.01      3641.8    4999.98   40431.3   24.16     45.59     -15026.53 -20962.69 -35989.22
tm        0.01-0.56 14083.41  0.01      3708.02   5000.0    40431.29  24.2      45.67     -15155.94 -21082.92 -36238.86
tm        0.01-0.57 13763.34  0.01      3774.23   4999.99   40431.3   24.24     45.75     -15285.94 -21203.16 -36489.1 
tm        0.01-0.58 13443.26  0.01      3840.45   5000.0    40431.29  24.29     45.82     -15417.18 -21323.39 -36740.57
tm        0.01-0.59 13123.18  0.01      3906.66   4999.99   40431.3   24.34     45.9      -15549.0  -21443.64 -36992.64
tm        0.01-0.6  12803.1   0.01      3972.88   5000.0    40431.29  24.39     45.97     -15680.85 -21563.87 -37244.72
tm        0.01-0.61 12483.03  0.01      4039.09   4999.99   40431.3   24.44     46.04     -15813.89 -21684.12 -37498.01
tm        0.01-0.62 12162.95  0.01      4105.31   5000.01   40431.28  24.5      46.11     -15948.19 -21804.33 -37752.52
tm        0.01-0.63 11842.87  0.01      4171.52   4999.99   40431.3   24.56     46.19     -16082.45 -21923.73 -38006.18
tm        0.01-0.64 11522.79  0.01      4237.73   4999.98   40431.31  24.63     46.26     -16217.33 -22043.98 -38261.31
tm        0.01-0.65 11202.72  0.01      4303.95   5000.0    40431.29  24.69     46.32     -16352.84 -22164.19 -38517.03
tm        0.01-0.66 10882.64  0.01      4370.16   4999.98   40431.31  24.76     46.39     -16489.54 -22284.45 -38773.99
tm        0.01-0.67 10562.56  0.01      4436.38   5000.0    40431.29  24.83     46.46     -16626.28 -22404.67 -39030.95
tm        0.01-0.68 10242.48  0.01      4502.59   4999.98   40431.31  24.91     46.53     -16764.2  -22524.93 -39289.13
tm        0.01-0.69 9922.41   0.01      4568.81   5000.0    40431.29  24.98     46.59     -16902.16 -22645.15 -39547.31
tm        0.01-0.7  9602.33   0.01      4635.02   4999.99   40431.3   25.06     46.66     -17040.7  -22765.39 -39806.09
tm        0.01-0.71 9282.25   0.01      4701.24   5000.0    40431.29  25.14     46.72     -17179.87 -22885.62 -40065.49
tm        0.01-0.72 8962.17   0.01      4767.45   4999.99   40431.3   25.22     46.79     -17320.24 -23005.87 -40326.11
tm        0.01-0.73 8642.1    0.01      4833.67   5000.01   40431.28  25.31     46.85     -17460.64 -23126.09 -40586.73
tm        0.01-0.74 8322.02   0.01      4899.88   4999.99   40431.3   25.39     46.91     -17601.0  -23246.35 -40847.35
tm        0.01-0.75 8001.94   0.01      4966.1    5000.01   40431.28  25.48     46.97     -17742.62 -23365.7  -41108.32
tm        0.01-0.76 7681.86   0.01      5032.31   4999.99   40431.3   25.57     47.03     -17884.82 -23485.96 -41370.78
tm        0.01-0.77 7361.78   0.01      5098.52   4999.98   40431.31  25.66     47.09     -18027.02 -23606.2  -41633.22
tm        0.01-0.78 7041.71   0.01      5164.74   5000.0    40431.29  25.75     47.15     -18170.47 -23726.42 -41896.89
tm        0.01-0.79 6721.63   0.01      5230.95   4999.98   40431.31  25.84     47.21     -18313.88 -23846.68 -42160.56
tm        0.01-0.8  6401.55   0.01      5297.17   4999.99   40431.29  25.93     47.27     -18457.33 -23966.9  -42424.23
tm        0.01-0.81 6081.47   0.01      5363.38   4999.98   40431.31  26.03     47.33     -18601.97 -24087.16 -42689.13
tm        0.01-0.82 5761.4    0.01      5429.6    5000.0    40431.29  26.12     47.39     -18747.25 -24207.37 -42954.62
tm        0.01-0.83 5441.32   0.01      5495.81   4999.99   40431.3   26.22     47.44     -18892.51 -24327.62 -43220.13
tm        0.01-0.84 5121.24   0.01      5562.03   5000.0    40431.29  26.32     47.5      -19038.39 -24447.85 -43486.24
tm        0.01-0.85 4801.16   0.01      5628.24   4999.98   40431.3   26.42     47.55     -19184.25 -24568.1  -43752.35
tm        0.01-0.86 4481.09   0.01      5694.46   5000.0    40431.28  26.52     47.61     -19331.36 -24688.32 -44019.68
tm        0.01-0.87 4161.01   0.01      5760.67   4999.99   40431.3   26.62     47.66     -19478.44 -24807.71 -44286.15
tm        0.01-0.88 3840.93   0.01      5826.88   4999.97   40431.31  26.72     47.71     -19626.13 -24927.96 -44554.09
tm        0.01-0.89 3520.85   0.01      5893.1    4999.99   40431.3   26.83     47.77     -19773.85 -25048.19 -44822.04
tm        0.01-0.9  3200.78   0.01      5959.31   4999.98   40431.31  26.93     47.82     -19922.16 -25168.43 -45090.59
tm        0.01-0.91 2880.7    0.01      6025.53   4999.99   40431.29  27.03     47.87     -20071.1  -25288.65 -45359.75
tm        0.01-0.92 2560.62   0.01      6091.74   4999.98   40431.31  27.14     47.92     -20220.01 -25408.91 -45628.92
tm        0.01-0.93 2240.54   0.01      6157.96   4999.99   40431.29  27.25     47.97     -20370.17 -25529.13 -45899.3 
tm        0.01-0.94 1920.47   0.01      6224.17   4999.98   40431.3   27.35     48.02     -20519.69 -25649.38 -46169.07
tm        0.01-0.95 1600.39   0.01      6290.39   5000.0    40431.29  27.46     48.07     -20670.47 -25769.6  -46440.07
tm        0.01-0.96 1280.31   0.01      6356.6    4999.98   40431.3   27.57     48.12     -20821.21 -25889.85 -46711.06
tm        0.01-0.97 960.23    0.01      6422.82   5000.0    40431.29  27.68     48.17     -20971.98 -26010.08 -46982.06
tm        0.01-0.98 640.16    0.01      6489.03   4999.99   40431.3   27.79     48.22     -21123.95 -26130.33 -47254.28
tm        0.01-0.99 320.08    0.01      6555.25   5000.0    40431.28  27.9      48.27     -21275.33 -26249.68 -47525.01
tm        0.01-1.0  0.0       0.01      6621.46   4999.99   40431.3   28.01     48.31     -21427.91 -26369.94 -47797.85
cp        0.02-0.0  31782.76  0.02      0.0       5000.0    40431.29  28.68     39.06     -10090.03 -14353.91 -24443.94
tm        0.02-0.01 31464.93  0.02      65.75     5000.0    40431.29  28.57     39.23     -10092.47 -14473.29 -24565.76
tm        0.02-0.02 31147.1   0.02      131.5     5000.0    40431.29  28.45     39.41     -10101.62 -14592.66 -24694.28
tm        0.02-0.03 30829.28  0.02      197.25    5000.01   40431.28  28.34     39.58     -10116.89 -14712.02 -24828.91
tm        0.02-0.04 30511.45  0.02      263.0     5000.01   40431.28  28.22     39.75     -10138.25 -14831.39 -24969.64
tm        0.02-0.05 30193.62  0.02      328.75    5000.01   40431.28  28.11     39.91     -10164.5  -14950.77 -25115.27
tm        0.02-0.06 29875.79  0.02      394.5     5000.01   40431.28  27.99     40.07     -10196.24 -15069.28 -25265.52
tm        0.02-0.07 29557.97  0.02      460.24    4999.99   40431.3   27.88     40.23     -10232.84 -15188.67 -25421.51
tm        0.02-0.08 29240.14  0.02      525.99    4999.99   40431.3   27.76     40.39     -10274.34 -15308.04 -25582.38
tm        0.02-0.09 28922.31  0.02      591.74    4999.99   40431.3   27.65     40.54     -10320.12 -15427.41 -25747.53
tm        0.02-0.1  28604.48  0.02      657.49    4999.99   40431.3   27.54     40.69     -10369.56 -15546.79 -25916.35
tm        0.02-0.11 28286.66  0.02      723.24    5000.0    40431.29  27.42     40.84     -10423.28 -15666.15 -26089.43
tm        0.02-0.12 27968.83  0.02      788.99    5000.0    40431.29  27.31     40.99     -10480.65 -15785.52 -26266.17
tm        0.02-0.13 27651.0   0.02      854.74    5000.0    40431.29  27.19     41.13     -10541.08 -15904.9  -26445.98
tm        0.02-0.14 27333.17  0.02      920.49    5000.0    40431.29  27.08     41.27     -10605.16 -16024.27 -26629.43
tm        0.02-0.15 27015.35  0.02      986.24    5000.01   40431.28  26.96     41.41     -10672.31 -16143.63 -26815.94
tm        0.02-0.16 26697.52  0.02      1051.99   5000.01   40431.28  26.85     41.55     -10742.5  -16263.01 -27005.51
tm        0.02-0.17 26379.69  0.02      1117.74   5000.01   40431.28  26.73     41.68     -10815.74 -16382.38 -27198.12
tm        0.02-0.18 26061.86  0.02      1183.49   5000.01   40431.28  26.62     41.81     -10891.43 -16501.75 -27393.18
tm        0.02-0.19 25744.04  0.02      1249.23   4999.99   40431.3   26.5      41.94     -10969.53 -16621.14 -27590.67
tm        0.02-0.2  25426.21  0.02      1314.98   4999.99   40431.3   26.39     42.07     -11050.1  -16740.52 -27790.62
tm        0.02-0.21 25108.38  0.02      1380.73   4999.99   40431.3   26.27     42.2      -11133.11 -16859.89 -27993.0 
tm        0.02-0.22 24790.55  0.02      1446.48   4999.99   40431.3   26.16     42.32     -11218.56 -16978.4  -28196.96
tm        0.02-0.23 24472.73  0.02      1512.23   5000.0    40431.29  26.05     42.45     -11305.85 -17097.76 -28403.61
tm        0.02-0.24 24154.9   0.02      1577.98   5000.0    40431.29  25.93     42.57     -11394.96 -17217.13 -28612.09
tm        0.02-0.25 23837.07  0.02      1643.73   5000.0    40431.29  25.82     42.69     -11486.51 -17336.51 -28823.02
