

type      subtype   reward    rate      salary    B_ENPV    O_ENPV    B_Risk%   O_Risk%   B_VaR     O_VaR     T_VaR    
lh        0.0-0.31  31492.72  0.0       2926.99   4999.99   32431.3   26.49     43.1      -11579.27 -16825.4  -28404.67
lh        0.0-0.32  31036.31  0.0       3021.41   5000.0    32431.29  26.33     43.27     -11717.22 -16996.84 -28714.06
lh        0.0-0.33  30579.89  0.0       3115.83   5000.0    32431.29  26.17     43.43     -11858.83 -17168.28 -29027.11
lh        0.0-0.34  30123.48  0.0       3210.25   5000.0    32431.29  26.01     43.59     -12003.48 -17339.73 -29343.21
lh        0.0-0.35  29667.06  0.0       3304.67   5000.0    32431.28  25.85     43.75     -12151.79 -17510.49 -29662.28
lh        0.0-0.36  29210.64  0.0       3399.09   5000.0    32431.28  25.69     43.9      -12303.16 -17681.94 -29985.1 
lh        0.0-0.37  28754.23  0.0       3493.51   5000.01   32431.28  25.53     44.05     -12456.98 -17853.38 -30310.36
lh        0.0-0.38  28297.81  0.0       3587.93   5000.01   32431.28  25.36     44.2      -12614.45 -18024.83 -30639.28
lh        0.0-0.39  27841.39  0.0       3682.34   4999.98   32431.31  25.2      44.34     -12773.72 -18196.31 -30970.03
lh        0.0-0.4   27384.98  0.0       3776.76   4999.99   32431.3   25.04     44.48     -12936.09 -18367.74 -31303.83
lh        0.0-0.41  26928.56  0.0       3871.18   4999.99   32431.3   24.88     44.62     -13100.27 -18539.19 -31639.46
lh        0.0-0.42  26472.15  0.0       3965.6    4999.99   32431.29  24.72     44.75     -13266.9  -18709.95 -31976.85
lh        0.0-0.43  26015.73  0.0       4060.02   5000.0    32431.29  24.56     44.89     -13435.97 -18881.4  -32317.37
lh        0.0-0.44  25559.31  0.0       4154.44   5000.0    32431.29  24.4      45.01     -13607.48 -19052.84 -32660.32
lh        0.0-0.45  25102.9   0.0       4248.86   5000.0    32431.29  24.25     45.14     -13780.21 -19224.29 -33004.5 
lh        0.0-0.46  24646.48  0.0       4343.28   5000.0    32431.29  24.14     45.27     -13955.38 -19395.73 -33351.11
lh        0.0-0.47  24190.06  0.0       4437.7    5000.0    32431.29  24.07     45.39     -14132.39 -19567.18 -33699.57
lh        0.0-0.48  23733.65  0.0       4532.12   5000.01   32431.28  24.01     45.51     -14311.23 -19738.62 -34049.85
lh        0.0-0.49  23277.23  0.0       4626.54   5000.01   32431.28  23.98     45.62     -14491.89 -19910.06 -34401.95
lh        0.0-0.5   22820.82  0.0       4720.96   5000.02   32431.27  23.97     45.74     -14673.79 -20080.83 -34754.62
lh        0.0-0.51  22364.4   0.0       4815.37   4999.99   32431.3   23.98     45.85     -14857.47 -20252.3  -35109.77
lh        0.0-0.52  21907.98  0.0       4909.79   4999.99   32431.3   24.0      45.96     -15043.02 -20423.75 -35466.77
lh        0.0-0.53  21451.57  0.0       5004.21   4999.99   32431.29  24.03     46.07     -15229.79 -20595.18 -35824.97
lh        0.0-0.54  20995.15  0.0       5098.63   4999.99   32431.29  24.07     46.18     -15418.39 -20766.63 -36185.02
lh        0.0-0.55  20538.73  0.0       5193.05   4999.99   32431.29  24.13     46.28     -15608.21 -20938.07 -36546.28
lh        0.0-0.56  20082.32  0.0       5287.47   5000.0    32431.29  24.19     46.39     -15799.26 -21109.52 -36908.78
lh        0.0-0.57  19625.9   0.0       5381.89   5000.0    32431.29  24.26     46.49     -15992.13 -21280.3  -37272.43
lh        0.0-0.58  19169.48  0.0       5476.31   5000.0    32431.29  24.34     46.59     -16185.61 -21451.74 -37637.35
lh        0.0-0.59  18713.07  0.0       5570.73   5000.01   32431.28  24.42     46.68     -16380.93 -21623.18 -38004.11
lh        0.0-0.6   18256.65  0.0       5665.15   5000.01   32431.28  24.51     46.78     -16577.46 -21794.62 -38372.08
lh        0.0-0.61  17800.24  0.0       5759.57   5000.01   32431.27  24.61     46.87     -16774.61 -21966.06 -38740.67
lh        0.0-0.62  17343.82  0.0       5853.98   4999.99   32431.3   24.71     46.97     -16973.56 -22137.53 -39111.09
lh        0.0-0.63  16887.4   0.0       5948.4    4999.99   32431.3   24.82     47.06     -17173.15 -22308.98 -39482.13
lh        0.0-0.64  16430.99  0.0       6042.82   4999.99   32431.29  24.93     47.15     -17373.95 -22479.75 -39853.7 
lh        0.0-0.65  15974.57  0.0       6137.24   4999.99   32431.29  25.04     47.24     -17575.98 -22651.19 -40227.17
lh        0.0-0.66  15518.15  0.0       6231.66   4999.99   32431.29  25.16     47.32     -17779.23 -22822.64 -40601.87
lh        0.0-0.67  15061.74  0.0       6326.08   5000.0    32431.29  25.28     47.41     -17983.09 -22994.08 -40977.17
lh        0.0-0.68  14605.32  0.0       6420.5    5000.0    32431.29  25.41     47.49     -18188.17 -23165.53 -41353.7 
lh        0.0-0.69  14148.91  0.0       6514.92   5000.01   32431.28  25.53     47.57     -18394.48 -23336.96 -41731.44
lh        0.0-0.7   13692.49  0.0       6609.34   5000.01   32431.28  25.66     47.65     -18601.39 -23508.41 -42109.8 
lh        0.0-0.71  13236.07  0.0       6703.76   5000.01   32431.28  25.8      47.73     -18809.52 -23679.18 -42488.7 
lh        0.0-0.72  12779.66  0.0       6798.18   5000.01   32431.27  25.93     47.81     -19018.26 -23850.62 -42868.88
lh        0.0-0.73  12323.24  0.0       6892.59   4999.99   32431.3   26.07     47.89     -19227.59 -24022.1  -43249.69
lh        0.0-0.74  11866.82  0.0       6987.01   4999.99   32431.3   26.21     47.96     -19438.16 -24193.54 -43631.7 
lh        0.0-0.75  11410.41  0.0       7081.43   4999.99   32431.3   26.36     48.04     -19649.95 -24364.99 -44014.94
lh        0.0-0.76  10953.99  0.0       7175.85   4999.99   32431.3   26.5      48.11     -19861.75 -24536.43 -44398.18
lh        0.0-0.77  10497.57  0.0       7270.27   4999.99   32431.29  26.65     48.19     -20075.37 -24707.87 -44783.24
lh        0.0-0.78  10041.16  0.0       7364.69   5000.0    32431.29  26.8      48.26     -20289.0  -24878.64 -45167.64
lh        0.0-0.79  9584.74   0.0       7459.11   5000.0    32431.29  26.95     48.33     -20503.85 -25050.09 -45553.94
lh        0.0-0.8   9128.33   0.0       7553.53   5000.01   32431.28  27.1      48.4      -20719.31 -25221.53 -45940.84
lh        0.0-0.81  8671.91   0.0       7647.95   5000.01   32431.28  27.25     48.46     -20935.37 -25392.97 -46328.34
lh        0.0-0.82  8215.49   0.0       7742.37   5000.01   32431.28  27.41     48.53     -21152.05 -25564.42 -46716.47
lh        0.0-0.83  7759.08   0.0       7836.79   5000.01   32431.27  27.56     48.6      -21369.33 -25735.85 -47105.18
lh        0.0-0.84  7302.66   0.0       7931.2    4999.98   32431.3   27.72     48.66     -21587.81 -25907.33 -47495.14
lh        0.0-0.85  6846.24   0.0       8025.62   4999.99   32431.3   27.88     48.73     -21806.94 -26078.1  -47885.04
lh        0.0-0.86  6389.83   0.0       8120.04   4999.99   32431.3   28.04     48.79     -22026.66 -26249.55 -48276.21
lh        0.0-0.87  5933.41   0.0       8214.46   4999.99   32431.3   28.2      48.85     -22247.0  -26420.99 -48667.99
lh        0.0-0.88  5477.0    0.0       8308.88   5000.0    32431.29  28.36     48.91     -22467.96 -26592.43 -49060.39
lh        0.0-0.89  5020.58   0.0       8403.3    5000.0    32431.29  28.53     48.97     -22689.51 -26763.88 -49453.39
lh        0.0-0.9   4564.16   0.0       8497.72   5000.0    32431.29  28.69     49.03     -22911.68 -26935.32 -49847.0 
lh        0.0-0.91  4107.75   0.0       8592.14   5000.01   32431.28  28.85     49.09     -23134.47 -27106.76 -50241.23
lh        0.0-0.92  3651.33   0.0       8686.56   5000.01   32431.28  29.02     49.15     -23357.86 -27277.53 -50635.39
lh        0.0-0.93  3194.91   0.0       8780.98   5000.01   32431.28  29.19     49.21     -23582.47 -27448.98 -51031.45
lh        0.0-0.94  2738.5    0.0       8875.4    5000.01   32431.28  29.35     49.27     -23807.08 -27620.42 -51427.5 
lh        0.0-0.95  2282.08   0.0       8969.81   4999.98   32431.3   29.51     49.32     -24032.27 -27791.89 -51824.16
lh        0.0-0.96  1825.67   0.0       9064.23   4999.99   32431.3   29.67     49.38     -24258.11 -27963.33 -52221.44
lh        0.0-0.97  1369.25   0.0       9158.65   4999.99   32431.3   29.82     49.43     -24484.55 -28134.78 -52619.33
lh        0.0-0.98  912.83    0.0       9253.07   4999.99   32431.3   29.97     49.48     -24710.99 -28306.23 -53017.22
lh        0.0-0.99  456.42    0.0       9347.49   5000.0    32431.29  30.12     49.54     -24938.66 -28476.99 -53415.65
lh        0.0-1.0   0.0       0.0       9441.91   5000.0    32431.29  30.26     49.59     -25166.93 -28648.44 -53815.37
cp        0.01-0.0  45336.63  0.01      0.0       5000.0    32431.29  31.3      35.12     -10744.93 -11513.26 -22258.19
tm        0.01-0.01 44883.26  0.01      93.79     5000.0    32431.29  31.14     35.5      -10667.42 -11684.03 -22351.45
tm        0.01-0.02 44429.9   0.01      187.58    5000.01   32431.28  30.98     35.87     -10603.34 -11854.13 -22457.47
tm        0.01-0.03 43976.53  0.01      281.36    4999.99   32431.3   30.82     36.22     -10561.82 -12024.25 -22586.07
tm        0.01-0.04 43523.16  0.01      375.15    4999.99   32431.3   30.66     36.57     -10527.03 -12194.36 -22721.39
tm        0.01-0.05 43069.8   0.01      468.94    5000.0    32431.29  30.5      36.9      -10492.25 -12364.46 -22856.71
tm        0.01-0.06 42616.43  0.01      562.73    5000.0    32431.29  30.33     37.23     -10457.46 -12534.56 -22992.02
tm        0.01-0.07 42163.07  0.01      656.52    5000.01   32431.28  30.17     37.55     -10422.68 -12705.33 -23128.01
tm        0.01-0.08 41709.7   0.01      750.31    5000.01   32431.28  30.01     37.85     -10387.89 -12875.44 -23263.33
tm        0.01-0.09 41256.33  0.01      844.09    4999.99   32431.3   29.85     38.15     -10353.08 -13045.56 -23398.64
tm        0.01-0.1  40802.97  0.01      937.88    5000.0    32431.29  29.69     38.44     -10317.69 -13215.66 -23533.35
tm        0.01-0.11 40349.6   0.01      1031.67   5000.0    32431.29  29.53     38.72     -10282.9  -13385.76 -23668.66
tm        0.01-0.12 39896.23  0.01      1125.46   5000.0    32431.29  29.36     39.0      -10248.11 -13555.87 -23803.98
tm        0.01-0.13 39442.87  0.01      1219.25   5000.01   32431.28  29.2      39.26     -10213.33 -13725.97 -23939.3 
tm        0.01-0.14 38989.5   0.01      1313.03   4999.99   32431.3   29.04     39.52     -10178.52 -13896.76 -24075.28
tm        0.01-0.15 38536.14  0.01      1406.82   4999.99   32431.29  28.88     39.78     -10143.73 -14066.86 -24210.59
tm        0.01-0.16 38082.77  0.01      1500.61   5000.0    32431.29  28.72     40.02     -10123.6  -14236.96 -24360.56
tm        0.01-0.17 37629.4   0.01      1594.4    5000.0    32431.29  28.55     40.26     -10135.19 -14407.07 -24542.26
tm        0.01-0.18 37176.04  0.01      1688.19   5000.01   32431.28  28.39     40.5      -10167.55 -14577.17 -24744.72
tm        0.01-0.19 36722.67  0.01      1781.98   5000.01   32431.27  28.23     40.73     -10215.16 -14747.26 -24962.42
tm        0.01-0.2  36269.3   0.01      1875.76   4999.99   32431.3   28.07     40.95     -10274.95 -14917.4  -25192.35
tm        0.01-0.21 35815.94  0.01      1969.55   5000.0    32431.29  27.91     41.16     -10345.76 -15088.16 -25433.92
tm        0.01-0.22 35362.57  0.01      2063.34   5000.0    32431.29  27.75     41.38     -10426.33 -15258.27 -25684.6 
tm        0.01-0.23 34909.21  0.01      2157.13   5000.01   32431.28  27.58     41.58     -10514.84 -15428.37 -25943.21
tm        0.01-0.24 34455.84  0.01      2250.92   5000.01   32431.28  27.42     41.78     -10610.67 -15598.47 -26209.14
tm        0.01-0.25 34002.47  0.01      2344.7    4999.99   32431.3   27.26     41.98     -10713.19 -15768.6  -26481.79
tm        0.01-0.26 33549.11  0.01      2438.49   5000.0    32431.29  27.1      42.17     -10821.23 -15938.7  -26759.93
tm        0.01-0.27 33095.74  0.01      2532.28   5000.0    32431.29  26.94     42.36     -10935.36 -16108.8  -27044.16
tm        0.01-0.28 32642.37  0.01      2626.07   5000.0    32431.29  26.77     42.54     -11054.99 -16279.58 -27334.57
tm        0.01-0.29 32189.01  0.01      2719.86   5000.01   32431.28  26.61     42.72     -11178.9  -16449.67 -27628.57
tm        0.01-0.3  31735.64  0.01      2813.65   5000.01   32431.27  26.45     42.89     -11307.69 -16619.77 -27927.46
tm        0.01-0.31 31282.27  0.01      2907.43   4999.99   32431.3   26.29     43.07     -11440.11 -16789.91 -28230.02
tm        0.01-0.32 30828.91  0.01      3001.22   5000.0    32431.29  26.13     43.23     -11576.84 -16960.0  -28536.84
tm        0.01-0.33 30375.54  0.01      3095.01   5000.0    32431.29  25.97     43.4      -11717.22 -17130.11 -28847.33
tm        0.01-0.34 29922.18  0.01      3188.8    5000.01   32431.28  25.8      43.56     -11860.67 -17300.87 -29161.54
tm        0.01-0.35 29468.81  0.01      3282.59   5000.01   32431.28  25.64     43.71     -12007.15 -17470.98 -29478.13
tm        0.01-0.36 29015.44  0.01      3376.38   5000.02   32431.27  25.48     43.86     -12157.31 -17641.08 -29798.39
tm        0.01-0.37 28562.08  0.01      3470.16   5000.0    32431.29  25.32     44.01     -12310.49 -17811.2  -30121.69
tm        0.01-0.38 28108.71  0.01      3563.95   5000.0    32431.29  25.16     44.16     -12466.13 -17981.31 -30447.44
tm        0.01-0.39 27655.34  0.01      3657.74   5000.0    32431.29  24.99     44.3      -12624.21 -18151.41 -30775.62
tm        0.01-0.4  27201.98  0.01      3751.53   5000.01   32431.28  24.83     44.44     -12784.74 -18321.51 -31106.25
tm        0.01-0.41 26748.61  0.01      3845.32   5000.01   32431.27  24.67     44.58     -12948.31 -18492.28 -31440.59
tm        0.01-0.42 26295.25  0.01      3939.1    5000.0    32431.29  24.51     44.72     -13113.71 -18662.4  -31776.11
tm        0.01-0.43 25841.88  0.01      4032.89   5000.0    32431.29  24.35     44.85     -13280.94 -18832.51 -32113.45
tm        0.01-0.44 25388.51  0.01      4126.68   5000.0    32431.29  24.19     44.98     -13451.23 -19002.62 -32453.85
tm        0.01-0.45 24935.15  0.01      4220.47   5000.01   32431.28  24.04     45.1      -13622.75 -19172.71 -32795.46
tm        0.01-0.46 24481.78  0.01      4314.26   5000.01   32431.27  23.94     45.23     -13796.7  -19342.81 -33139.51
tm        0.01-0.47 24028.41  0.01      4408.05   5000.02   32431.27  23.87     45.35     -13972.49 -19513.58 -33486.07
tm        0.01-0.48 23575.05  0.01      4501.83   5000.0    32431.29  23.82     45.47     -14149.48 -19683.71 -33833.19
tm        0.01-0.49 23121.68  0.01      4595.62   5000.0    32431.29  23.79     45.59     -14328.92 -19853.82 -34182.74
tm        0.01-0.5  22668.32  0.01      4689.41   5000.01   32431.28  23.79     45.7      -14509.59 -20023.91 -34533.5 
tm        0.01-0.51 22214.95  0.01      4783.2    5000.01   32431.28  23.79     45.81     -14692.09 -20194.02 -34886.11
tm        0.01-0.52 21761.58  0.01      4876.99   5000.02   32431.27  23.82     45.93     -14876.42 -20364.11 -35240.53
tm        0.01-0.53 21308.22  0.01      4970.77   5000.0    32431.29  23.85     46.03     -15061.95 -20534.24 -35596.19
tm        0.01-0.54 20854.85  0.01      5064.56   5000.0    32431.29  23.9      46.14     -15248.72 -20705.02 -35953.74
tm        0.01-0.55 20401.48  0.01      5158.35   5000.0    32431.29  23.95     46.25     -15437.32 -20875.12 -36312.44
tm        0.01-0.56 19948.12  0.01      5252.14   5000.01   32431.28  24.02     46.35     -15627.15 -21045.22 -36672.37
tm        0.01-0.57 19494.75  0.01      5345.93   5000.01   32431.27  24.09     46.45     -15818.8  -21215.31 -37034.11
tm        0.01-0.58 19041.38  0.01      5439.72   5000.02   32431.27  24.17     46.55     -16011.07 -21385.42 -37396.49
tm        0.01-0.59 18588.02  0.01      5533.5    5000.0    32431.29  24.26     46.65     -16204.53 -21555.55 -37760.08
tm        0.01-0.6  18134.65  0.01      5627.29   5000.0    32431.29  24.35     46.74     -16399.84 -21725.65 -38125.49
tm        0.01-0.61 17681.29  0.01      5721.08   5000.01   32431.28  24.45     46.84     -16595.77 -21896.42 -38492.19
tm        0.01-0.62 17227.92  0.01      5814.87   5000.01   32431.27  24.55     46.93     -16793.53 -22066.51 -38860.04
tm        0.01-0.63 16774.55  0.01      5908.66   5000.02   32431.27  24.66     47.02     -16991.9  -22236.62 -39228.52
tm        0.01-0.64 16321.19  0.01      6002.44   5000.0    32431.29  24.77     47.11     -17191.47 -22406.75 -39598.22
tm        0.01-0.65 15867.82  0.01      6096.23   5000.0    32431.29  24.89     47.2      -17392.27 -22576.85 -39969.12
tm        0.01-0.66 15414.45  0.01      6190.02   5000.0    32431.29  25.01     47.28     -17593.69 -22746.96 -40340.65
tm        0.01-0.67 14961.09  0.01      6283.81   5000.01   32431.28  25.13     47.37     -17796.34 -22917.06 -40713.4 
tm        0.01-0.68 14507.72  0.01      6377.6    5000.01   32431.27  25.26     47.45     -18000.19 -23087.82 -41088.01
tm        0.01-0.69 14054.36  0.01      6471.39   5000.02   32431.26  25.39     47.53     -18204.67 -23257.92 -41462.59
tm        0.01-0.7  13600.99  0.01      6565.17   5000.0    32431.29  25.52     47.62     -18410.34 -23428.05 -41838.39
tm        0.01-0.71 13147.62  0.01      6658.96   5000.0    32431.29  25.66     47.7      -18617.25 -23598.16 -42215.41
tm        0.01-0.72 12694.26  0.01      6752.75   5000.01   32431.28  25.8      47.77     -18824.17 -23768.26 -42592.43
tm        0.01-0.73 12240.89  0.01      6846.54   5000.01   32431.27  25.94     47.85     -19032.91 -23938.35 -42971.26
tm        0.01-0.74 11787.52  0.01      6940.33   5000.02   32431.27  26.08     47.93     -19241.66 -24109.13 -43350.79
tm        0.01-0.75 11334.16  0.01      7034.12   5000.03   32431.26  26.22     48.0      -19452.24 -24279.22 -43731.46
tm        0.01-0.76 10880.79  0.01      7127.9    5000.0    32431.29  26.37     48.08     -19662.78 -24449.36 -44112.14
tm        0.01-0.77 10427.42  0.01      7221.69   5000.0    32431.28  26.52     48.15     -19874.57 -24619.46 -44494.03
tm        0.01-0.78 9974.06   0.01      7315.48   5000.01   32431.28  26.67     48.22     -20086.99 -24789.56 -44876.55
tm        0.01-0.79 9520.69   0.01      7409.27   5000.02   32431.27  26.82     48.29     -20300.01 -24959.66 -45259.67
tm        0.01-0.8  9067.33   0.01      7503.06   5000.02   32431.26  26.97     48.36     -20514.24 -25129.75 -45643.99
tm        0.01-0.81 8613.96   0.01      7596.84   5000.0    32431.29  27.13     48.43     -20729.06 -25300.56 -46029.62
tm        0.01-0.82 8160.59   0.01      7690.63   5000.0    32431.29  27.28     48.49     -20944.52 -25470.67 -46415.19
tm        0.01-0.83 7707.23   0.01      7784.42   5000.01   32431.28  27.44     48.56     -21160.59 -25640.76 -46801.35
tm        0.01-0.84 7253.86   0.01      7878.21   5000.01   32431.27  27.6      48.63     -21377.27 -25810.86 -47188.13
tm        0.01-0.85 6800.49   0.01      7972.0    5000.02   32431.27  27.76     48.69     -21595.17 -25980.97 -47576.14
tm        0.01-0.86 6347.13   0.01      8065.79   5000.03   32431.26  27.92     48.75     -21813.08 -26151.06 -47964.14
tm        0.01-0.87 5893.76   0.01      8159.57   5000.0    32431.29  28.08     48.82     -22032.17 -26321.2  -48353.37
tm        0.01-0.88 5440.4    0.01      8253.36   5000.01   32431.28  28.25     48.88     -22251.9  -26491.96 -48743.86
tm        0.01-0.89 4987.03   0.01      8347.15   5000.01   32431.27  28.41     48.94     -22472.24 -26662.06 -49134.3 
tm        0.01-0.9  4533.66   0.01      8440.94   5000.02   32431.27  28.58     49.0      -22692.59 -26832.17 -49524.76
tm        0.01-0.91 4080.3    0.01      8534.73   5000.03   32431.26  28.74     49.06     -22914.15 -27002.26 -49916.41
tm        0.01-0.92 3626.93   0.01      8628.51   5000.0    32431.29  28.91     49.12     -23136.29 -27172.4  -50308.69
tm        0.01-0.93 3173.56   0.01      8722.3    5000.0    32431.29  29.08     49.17     -23359.07 -27342.5  -50701.57
tm        0.01-0.94 2720.2    0.01      8816.09   5000.01   32431.28  29.24     49.23     -23582.47 -27513.27 -51095.74
tm        0.01-0.95 2266.83   0.01      8909.88   5000.02   32431.27  29.41     49.29     -23805.87 -27683.37 -51489.24
tm        0.01-0.96 1813.47   0.01      9003.67   5000.02   32431.26  29.56     49.34     -24030.48 -27853.46 -51883.94
tm        0.01-0.97 1360.1    0.01      9097.46   5000.03   32431.26  29.72     49.4      -24255.1  -28023.57 -52278.67
tm        0.01-0.98 906.73    0.01      9191.24   5000.0    32431.29  29.87     49.45     -24480.9  -28193.7  -52674.6 
tm        0.01-0.99 453.37    0.01      9285.03   5000.01   32431.28  30.02     49.5      -24706.74 -28363.8  -53070.54
tm        0.01-1.0  0.0       0.01      9378.82   5000.01   32431.27  30.16     49.56     -24933.18 -28533.9  -53467.08
cp        0.02-0.0  45031.63  0.02      0.0       5000.0    32431.29  31.11     35.12     -10659.48 -11513.93 -22173.41
tm        0.02-0.01 44581.31  0.02      93.16     5000.0    32431.28  30.95     35.5      -10578.92 -11682.68 -22261.6 
tm        0.02-0.02 44131.0   0.02      186.31    4999.99   32431.3   30.79     35.86     -10511.16 -11852.14 -22363.3 
tm        0.02-0.03 43680.68  0.02      279.47    4999.99   32431.29  30.63     36.22     -10464.77 -12020.9  -22485.67
tm        0.02-0.04 43230.36  0.02      372.63    5000.0    32431.29  30.46     36.56     -10429.99 -12189.66 -22619.65
tm        0.02-0.05 42780.05  0.02      465.79    5000.01   32431.28  30.3      36.89     -10395.21 -12359.09 -22754.3 
tm        0.02-0.06 42329.73  0.02      558.94    4999.99   32431.3   30.14     37.22     -10361.01 -12527.88 -22888.89
tm        0.02-0.07 41879.42  0.02      652.1     5000.0    32431.29  29.98     37.53     -10326.23 -12697.3  -23023.53
tm        0.02-0.08 41429.1   0.02      745.26    5000.01   32431.28  29.82     37.84     -10291.45 -12866.06 -23157.51
tm        0.02-0.09 40978.78  0.02      838.41    4999.98   32431.3   29.65     38.13     -10257.24 -13035.52 -23292.76
tm        0.02-0.1  40528.47  0.02      931.57    4999.99   32431.29  29.49     38.42     -10222.46 -13204.27 -23426.73
tm        0.02-0.11 40078.15  0.02      1024.73   5000.0    32431.29  29.33     38.7      -10187.68 -13373.04 -23560.72
tm        0.02-0.12 39627.83  0.02      1117.89   5000.01   32431.28  29.17     38.98     -10152.9  -13542.47 -23695.37
tm        0.02-0.13 39177.52  0.02      1211.04   4999.99   32431.3   29.0      39.24     -10118.7  -13711.25 -23829.95
tm        0.02-0.14 38727.2   0.02      1304.2    5000.0    32431.29  28.84     39.5      -10083.92 -13880.68 -23964.6 
tm        0.02-0.15 38276.89  0.02      1397.36   5000.01   32431.28  28.68     39.75     -10049.14 -14049.44 -24098.58
tm        0.02-0.16 37826.57  0.02      1490.52   5000.01   32431.27  28.52     40.0      -10021.07 -14218.86 -24239.93
tm        0.02-0.17 37376.25  0.02      1583.67   4999.99   32431.3   28.35     40.24     -10026.54 -14387.66 -24414.2 
tm        0.02-0.18 36925.94  0.02      1676.83   5000.0    32431.29  28.19     40.47     -10054.63 -14557.09 -24611.72
tm        0.02-0.19 36475.62  0.02      1769.99   5000.01   32431.28  28.03     40.7      -10098.58 -14725.84 -24824.42
tm        0.02-0.2  36025.3   0.02      1863.14   4999.99   32431.3   27.87     40.92     -10155.93 -14894.63 -25050.56
tm        0.02-0.21 35574.99  0.02      1956.3    5000.0    32431.29  27.7      41.13     -10224.3  -15064.06 -25288.36
tm        0.02-0.22 35124.67  0.02      2049.46   5000.0    32431.29  27.54     41.35     -10302.43 -15232.82 -25535.25
tm        0.02-0.23 34674.36  0.02      2142.62   5000.01   32431.27  27.38     41.55     -10388.5  -15402.24 -25790.74
tm        0.02-0.24 34224.04  0.02      2235.77   4999.99   32431.3   27.22     41.75     -10482.47 -15571.03 -26053.5 
