type     	subtype  	reward   	rate     	salary   	B_ENPV   	O_ENPV   	B_Risk%  	O_Risk%  	B_VaR    	O_VaR    	T_VaR    
cp       	0.01-0   	37097.8882	0.0064   	0.0      	5000.000011	37431.287945	29.872825	37.793604	-10377.489628	-13288.60867	-23666.098298
cp       	0.01-0   	37095.3382	0.0065   	0.0      	5000.000011	37431.287945	29.870799	37.793606	-10376.510464	-13288.609172	-23665.119636
cp       	0.01-0   	37092.7882	0.0066   	0.0      	5000.000011	37431.287945	29.868773	37.793609	-10375.5313	-13288.609681	-23664.140981
cp       	0.01-0   	37090.2382	0.0067   	0.0      	5000.000011	37431.287945	29.866746	37.793611	-10374.552136	-13288.610198	-23663.162334
cp       	0.01-0   	37087.6882	0.0068   	0.0      	5000.000011	37431.287945	29.864719	37.793613	-10373.572972	-13288.610723	-23662.183695
cp       	0.01-0   	37085.1382	0.0069   	0.0      	5000.000011	37431.287945	29.862691	37.793616	-10372.593809	-13288.611255	-23661.205064
cp       	0.01-0   	37082.5882	0.007    	0.0      	5000.000011	37431.287945	29.860663	37.793618	-10371.614645	-13288.611795	-23660.22644
cp       	0.01-0   	37080.0382	0.0071   	0.0      	5000.000011	37431.287945	29.858635	37.793621	-10370.635481	-13288.612343	-23659.247824
cp       	0.01-0   	37077.4882	0.0072   	0.0      	5000.000011	37431.287945	29.856606	37.793623	-10369.656317	-13288.612899	-23658.269216
cp       	0.01-0   	37074.9382	0.0073   	0.0      	5000.000011	37431.287945	29.854577	37.793626	-10368.677153	-13288.613463	-23657.290616
cp       	0.01-0   	37072.3882	0.0074   	0.0      	5000.000011	37431.287945	29.852548	37.793629	-10367.697989	-13288.614035	-23656.312024
cp       	0.01-0   	37069.8382	0.0075   	0.0      	5000.000011	37431.287945	29.850518	37.793631	-10366.718825	-13288.614614	-23655.333439
cp       	0.01-0   	37067.2882	0.0076   	0.0      	5000.000011	37431.287945	29.848487	37.793634	-10365.739661	-13288.6152	-23654.354861
cp       	0.01-0   	37064.7382	0.0077   	0.0      	5000.000011	37431.287945	29.846456	37.793637	-10364.760497	-13288.615796	-23653.376293
cp       	0.01-0   	37062.1882	0.0078   	0.0      	5000.000011	37431.287945	29.844425	37.793639	-10363.781333	-13288.616397	-23652.39773
cp       	0.01-0   	37059.6382	0.0079   	0.0      	5000.000011	37431.287945	29.842394	37.793642	-10362.80217	-13288.617008	-23651.419178
cp       	0.01-0   	37057.0882	0.008    	0.0      	5000.000011	37431.287945	29.840362	37.793645	-10361.823006	-13288.617626	-23650.440632
cp       	0.01-0   	37054.5382	0.0081   	0.0      	5000.000011	37431.287945	29.838329	37.793648	-10360.843842	-13288.618252	-23649.462094
cp       	0.01-0   	37051.9882	0.0082   	0.0      	5000.000011	37431.287945	29.836296	37.793651	-10359.864678	-13288.618885	-23648.483563
cp       	0.01-0   	37049.4382	0.0083   	0.0      	5000.000011	37431.287945	29.834263	37.793654	-10358.885514	-13288.619527	-23647.505041
cp       	0.01-0   	37046.8882	0.0084   	0.0      	5000.000011	37431.287945	29.832229	37.793657	-10357.90635	-13288.620176	-23646.526526
cp       	0.01-0   	37044.3382	0.0085   	0.0      	5000.000011	37431.287945	29.830195	37.79366 	-10356.927186	-13288.620833	-23645.548019
cp       	0.01-0   	37041.7882	0.0086   	0.0      	5000.000011	37431.287945	29.828161	37.793663	-10355.948022	-13288.621497	-23644.569519
cp       	0.01-0   	37039.2382	0.0087   	0.0      	5000.000011	37431.287945	29.826126	37.793666	-10354.968858	-13288.62217	-23643.591028
cp       	0.01-0   	37036.6882	0.0088   	0.0      	5000.000011	37431.287945	29.824091	37.793669	-10353.989694	-13288.62285	-23642.612544
cp       	0.01-0   	37034.1382	0.0089   	0.0      	5000.000011	37431.287945	29.822055	37.793672	-10353.01053	-13288.623538	-23641.634068
cp       	0.01-0   	37031.5882	0.009    	0.0      	5000.000011	37431.287945	29.820019	37.793676	-10352.031366	-13288.624235	-23640.655601
cp       	0.01-0   	37029.0382	0.0091   	0.0      	5000.000011	37431.287945	29.817982	37.793679	-10351.052202	-13288.624938	-23639.67714
cp       	0.01-0   	37026.4882	0.0092   	0.0      	5000.000011	37431.287945	29.815945	37.793682	-10350.073038	-13288.625649	-23638.698687
cp       	0.01-0   	37023.9382	0.0093   	0.0      	5000.000011	37431.287945	29.813908	37.793685	-10349.093874	-13288.626368	-23637.720242
cp       	0.01-0   	37021.3882	0.0094   	0.0      	5000.000011	37431.287945	29.81187 	37.793689	-10348.114711	-13288.627095	-23636.741806
cp       	0.01-0   	37018.8382	0.0095   	0.0      	5000.000011	37431.287945	29.809832	37.793692	-10347.135547	-13288.62783	-23635.763377
cp       	0.01-0   	37016.2882	0.0096   	0.0      	5000.000011	37431.287945	29.807793	37.793696	-10346.156383	-13288.628573	-23634.784956
cp       	0.01-0   	37013.7382	0.0097   	0.0      	5000.000011	37431.287945	29.805754	37.793699	-10345.177219	-13288.629322	-23633.806541
cp       	0.01-0   	37011.1882	0.0098   	0.0      	5000.000011	37431.287945	29.803715	37.793702	-10344.198055	-13288.63008	-23632.828135
cp       	0.01-0   	37008.6382	0.0099   	0.0      	5000.000011	37431.287945	29.801675	37.793706	-10343.218891	-13288.630846	-23631.849737
cp       	0.01-0   	37006.0882	0.01     	0.0      	5000.000011	37431.287945	29.799635	37.79371 	-10342.239727	-13288.631619	-23630.871346
cp       	0.01-0   	37003.5382	0.0101   	0.0      	5000.000011	37431.287945	29.797594	37.793713	-10341.260563	-13288.632401	-23629.892964
cp       	0.01-0   	37000.9882	0.0102   	0.0      	5000.000011	37431.287945	29.795553	37.793717	-10340.281399	-13288.63319	-23628.914589
cp       	0.01-0   	36998.4382	0.0103   	0.0      	5000.000011	37431.287945	29.793512	37.79372 	-10339.302235	-13288.633987	-23627.936222
cp       	0.01-0   	36995.8882	0.0104   	0.0      	5000.000011	37431.287945	29.79147 	37.793724	-10338.323071	-13288.634792	-23626.957863
cp       	0.01-0   	36993.3382	0.0105   	0.0      	5000.000011	37431.287945	29.789428	37.793728	-10337.343908	-13288.635604	-23625.979512
cp       	0.01-0   	36990.7882	0.0106   	0.0      	5000.000011	37431.287945	29.787385	37.793732	-10336.364744	-13288.636424	-23625.001168
cp       	0.01-0   	36988.2382	0.0107   	0.0      	5000.000011	37431.287945	29.785342	37.793735	-10335.38558	-13288.637252	-23624.022832
cp       	0.01-0   	36985.6882	0.0108   	0.0      	5000.000011	37431.287945	29.783298	37.793739	-10334.406416	-13288.638088	-23623.044504
cp       	0.01-0   	36983.1382	0.0109   	0.0      	5000.000011	37431.287945	29.781254	37.793743	-10333.427252	-13288.638932	-23622.066184
cp       	0.01-0   	36980.5882	0.011    	0.0      	5000.000011	37431.287945	29.77921 	37.793747	-10332.448088	-13288.639783	-23621.087871
cp       	0.01-0   	36978.0382	0.0111   	0.0      	5000.000011	37431.287945	29.777165	37.793751	-10331.468924	-13288.640642	-23620.109566
cp       	0.01-0   	36975.4882	0.0112   	0.0      	5000.000011	37431.287945	29.77512 	37.793755	-10330.48976	-13288.641509	-23619.131269
cp       	0.01-0   	36972.9382	0.0113   	0.0      	5000.000011	37431.287945	29.773074	37.793759	-10329.510596	-13288.642383	-23618.152979
cp       	0.01-0   	36970.3882	0.0114   	0.0      	5000.000011	37431.287945	29.771028	37.793763	-10328.531432	-13288.643266	-23617.174698
cp       	0.01-0   	36967.8382	0.0115   	0.0      	5000.000011	37431.287945	29.768982	37.793767	-10327.552269	-13288.644156	-23616.196425
cp       	0.01-0   	36965.2882	0.0116   	0.0      	5000.000011	37431.287945	29.766935	37.793771	-10326.573104	-13288.645054	-23615.218158
cp       	0.01-0   	36962.7382	0.0117   	0.0      	5000.000011	37431.287945	29.764888	37.793776	-10325.59394	-13288.645959	-23614.239899
cp       	0.01-0   	36960.1882	0.0118   	0.0      	5000.000011	37431.287945	29.76284 	37.79378 	-10324.614776	-13288.646873	-23613.261649
cp       	0.01-0   	36957.6382	0.0119   	0.0      	5000.000011	37431.287945	29.760792	37.793784	-10323.635612	-13288.647794	-23612.283406
cp       	0.01-0   	36955.0882	0.012    	0.0      	5000.000011	37431.287945	29.758744	37.793788	-10322.656449	-13288.648723	-23611.305172
cp       	0.01-0   	36952.5382	0.0121   	0.0      	5000.000011	37431.287945	29.756695	37.793793	-10321.677285	-13288.64966	-23610.326945
cp       	0.01-0   	36949.9882	0.0122   	0.0      	5000.000011	37431.287945	29.754645	37.793797	-10320.698121	-13288.650605	-23609.348726
cp       	0.01-0   	36947.4382	0.0123   	0.0      	5000.000011	37431.287945	29.752596	37.793801	-10319.718957	-13288.651557	-23608.370514
cp       	0.01-0   	36944.8882	0.0124   	0.0      	5000.000011	37431.287945	29.750545	37.793806	-10318.739793	-13288.652517	-23607.39231
cp       	0.01-0   	36942.3382	0.0125   	0.0      	5000.000011	37431.287945	29.748495	37.79381 	-10317.760629	-13288.653485	-23606.414114
cp       	0.01-0   	36939.7882	0.0126   	0.0      	5000.000011	37431.287945	29.746444	37.793815	-10316.781465	-13288.65446	-23605.435925
cp       	0.01-0   	36937.2382	0.0127   	0.0      	5000.000011	37431.287945	29.744392	37.793819	-10315.802301	-13288.655444	-23604.457745
cp       	0.01-0   	36934.6882	0.0128   	0.0      	5000.000011	37431.287945	29.742341	37.793824	-10314.823137	-13288.656436	-23603.479573
cp       	0.01-0   	36932.1382	0.0129   	0.0      	5000.000011	37431.287945	29.740288	37.793828	-10313.843973	-13288.657435	-23602.501408
cp       	0.01-0   	36929.5882	0.013    	0.0      	5000.000011	37431.287945	29.738236	37.793833	-10312.86481	-13288.658441	-23601.523251
cp       	0.01-0   	36927.0382	0.0131   	0.0      	5000.000011	37431.287945	29.736183	37.793838	-10311.885646	-13288.659455	-23600.545101
cp       	0.01-0   	36924.4882	0.0132   	0.0      	5000.000011	37431.287945	29.734129	37.793842	-10310.906482	-13288.660478	-23599.56696
cp       	0.01-0   	36921.9382	0.0133   	0.0      	5000.000011	37431.287945	29.732075	37.793847	-10309.927318	-13288.661509	-23598.588827
cp       	0.01-0   	36919.3882	0.0134   	0.0      	5000.000011	37431.287945	29.730021	37.793852	-10308.948154	-13288.662546	-23597.6107
cp       	0.01-0   	36916.8382	0.0135   	0.0      	5000.000011	37431.287945	29.727966	37.793857	-10307.96899	-13288.663592	-23596.632582
cp       	0.01-0   	36914.2882	0.0136   	0.0      	5000.000011	37431.287945	29.725911	37.793862	-10306.989826	-13288.664645	-23595.654471
cp       	0.01-0   	36911.7382	0.0137   	0.0      	5000.000011	37431.287945	29.723855	37.793866	-10306.010662	-13288.665706	-23594.676368
cp       	0.01-0   	36909.1882	0.0138   	0.0      	5000.000011	37431.287945	29.721799	37.793871	-10305.031498	-13288.666775	-23593.698273
cp       	0.01-0   	36906.6382	0.0139   	0.0      	5000.000011	37431.287945	29.719743	37.793876	-10304.052334	-13288.667852	-23592.720186
cp       	0.01-0   	36904.0882	0.014    	0.0      	5000.000011	37431.287945	29.717686	37.793881	-10303.073171	-13288.668936	-23591.742107
cp       	0.01-0   	36901.5382	0.0141   	0.0      	5000.000011	37431.287945	29.715629	37.793886	-10302.094007	-13288.670029	-23590.764036
cp       	0.01-0   	36898.9882	0.0142   	0.0      	5000.000011	37431.287945	29.713571	37.793891	-10301.114843	-13288.671129	-23589.785972
cp       	0.01-0   	36896.4382	0.0143   	0.0      	5000.000011	37431.287945	29.711513	37.793896	-10300.135678	-13288.672237	-23588.807915
cp       	0.01-0   	36893.8882	0.0144   	0.0      	5000.000011	37431.287945	29.709455	37.793902	-10299.156514	-13288.673352	-23587.829866
cp       	0.01-0   	36891.3382	0.0145   	0.0      	5000.000011	37431.287945	29.707396	37.793907	-10298.177351	-13288.674476	-23586.851827
cp       	0.01-0   	36888.7882	0.0146   	0.0      	5000.000011	37431.287945	29.705337	37.793912	-10297.198187	-13288.675607	-23585.873794
cp       	0.01-0   	36886.2382	0.0147   	0.0      	5000.000011	37431.287945	29.703277	37.793917	-10296.219023	-13288.676746	-23584.895769
cp       	0.01-0   	36883.6882	0.0148   	0.0      	5000.000011	37431.287945	29.701217	37.793923	-10295.239859	-13288.677893	-23583.917752
cp       	0.01-0   	36881.1382	0.0149   	0.0      	5000.000011	37431.287945	29.699156	37.793928	-10294.260695	-13288.679047	-23582.939742
cp       	0.02-0   	36878.5882	0.015    	0.0      	5000.000011	37431.287945	29.697095	37.793933	-10293.281531	-13288.680209	-23581.96174
cp       	0.02-0   	36876.0382	0.0151   	0.0      	5000.000011	37431.287945	29.695034	37.793939	-10292.302367	-13288.68138	-23580.983747
cp       	0.02-0   	36873.4882	0.0152   	0.0      	5000.000011	37431.287945	29.692972	37.793944	-10291.323203	-13288.682557	-23580.00576
cp       	0.02-0   	36870.9382	0.0153   	0.0      	5000.000011	37431.287945	29.69091 	37.793949	-10290.344039	-13288.683742	-23579.027781
cp       	0.02-0   	36868.3882	0.0154   	0.0      	5000.000011	37431.287945	29.688847	37.793955	-10289.364875	-13288.684936	-23578.049811
cp       	0.02-0   	36865.8382	0.0155   	0.0      	5000.000011	37431.287945	29.686784	37.79396 	-10288.385712	-13288.686138	-23577.07185
cp       	0.02-0   	36863.2882	0.0156   	0.0      	5000.000011	37431.287945	29.68472 	37.793966	-10287.406548	-13288.687347	-23576.093895
cp       	0.02-0   	36860.7382	0.0157   	0.0      	5000.000011	37431.287945	29.682656	37.793972	-10286.427384	-13288.688563	-23575.115947
cp       	0.02-0   	36858.1882	0.0158   	0.0      	5000.000011	37431.287945	29.680592	37.793977	-10285.44822	-13288.689787	-23574.138007
cp       	0.02-0   	36855.6382	0.0159   	0.0      	5000.000011	37431.287945	29.678527	37.793983	-10284.469056	-13288.691019	-23573.160075
cp       	0.02-0   	36853.0882	0.016    	0.0      	5000.000011	37431.287945	29.676462	37.793989	-10283.489892	-13288.692259	-23572.182151
cp       	0.02-0   	36850.5382	0.0161   	0.0      	5000.000011	37431.287945	29.674396	37.793994	-10282.510728	-13288.693507	-23571.204235
cp       	0.02-0   	36847.9882	0.0162   	0.0      	5000.000011	37431.287945	29.67233 	37.794   	-10281.531564	-13288.694763	-23570.226327
cp       	0.02-0   	36845.4382	0.0163   	0.0      	5000.000011	37431.287945	29.670264	37.794006	-10280.5524	-13288.696026	-23569.248426
cp       	0.02-0   	36842.8882	0.0164   	0.0      	5000.000011	37431.287945	29.668197	37.794012	-10279.573236	-13288.697297	-23568.270533
cp       	0.02-0   	36840.3382	0.0165   	0.0      	5000.000011	37431.287945	29.66613 	37.794018	-10278.594073	-13288.698576	-23567.292649
cp       	0.02-0   	36837.7882	0.0166   	0.0      	5000.000011	37431.287945	29.664062	37.794024	-10277.614909	-13288.699863	-23566.314772
cp       	0.02-0   	36835.2382	0.0167   	0.0      	5000.000011	37431.287945	29.661994	37.79403 	-10276.635745	-13288.701157	-23565.336902
cp       	0.02-0   	36832.6882	0.0168   	0.0      	5000.000011	37431.287945	29.659925	37.794036	-10275.656581	-13288.70246	-23564.359041
cp       	0.02-0   	36830.1382	0.0169   	0.0      	5000.000011	37431.287945	29.657856	37.794042	-10274.677417	-13288.703769	-23563.381186
cp       	0.02-0   	36827.5882	0.017    	0.0      	5000.000011	37431.287945	29.655787	37.794048	-10273.698253	-13288.705088	-23562.403341
cp       	0.02-0   	36825.0382	0.0171   	0.0      	5000.000011	37431.287945	29.653717	37.794054	-10272.719089	-13288.706413	-23561.425502
cp       	0.02-0   	36822.4882	0.0172   	0.0      	5000.000011	37431.287945	29.651647	37.79406 	-10271.739925	-13288.707746	-23560.447671
cp       	0.02-0   	36819.9382	0.0173   	0.0      	5000.000011	37431.287945	29.649576	37.794066	-10270.760761	-13288.709087	-23559.469848
cp       	0.02-0   	36817.3882	0.0174   	0.0      	5000.000011	37431.287945	29.647505	37.794072	-10269.781597	-13288.710436	-23558.492033
cp       	0.02-0   	36814.8382	0.0175   	0.0      	5000.000011	37431.287945	29.645434	37.794079	-10268.802433	-13288.711793	-23557.514226
cp       	0.02-0   	36812.2882	0.0176   	0.0      	5000.000011	37431.287945	29.643362	37.794085	-10267.823269	-13288.713157	-23556.536426
cp       	0.02-0   	36809.7382	0.0177   	0.0      	5000.000011	37431.287945	29.641289	37.794091	-10266.844105	-13288.714529	-23555.558634
cp       	0.02-0   	36807.1882	0.0178   	0.0      	5000.000011	37431.287945	29.639217	37.794097	-10265.864941	-13288.715909	-23554.58085
cp       	0.02-0   	36804.6382	0.0179   	0.0      	5000.000011	37431.287945	29.637144	37.794104	-10264.885777	-13288.717297	-23553.603074
cp       	0.02-0   	36802.0882	0.018    	0.0      	5000.000011	37431.287945	29.63507 	37.79411 	-10263.906613	-13288.718692	-23552.625305
cp       	0.02-0   	36799.5382	0.0181   	0.0      	5000.000011	37431.287945	29.632996	37.794117	-10262.92745	-13288.720096	-23551.647546
cp       	0.02-0   	36796.9882	0.0182   	0.0      	5000.000011	37431.287945	29.630921	37.794123	-10261.948286	-13288.721506	-23550.669792
cp       	0.02-0   	36794.4382	0.0183   	0.0      	5000.000011	37431.287945	29.628847	37.79413 	-10260.969122	-13288.722925	-23549.692047
cp       	0.02-0   	36791.8882	0.0184   	0.0      	5000.000011	37431.287945	29.626771	37.794136	-10259.989958	-13288.724352	-23548.71431
cp       	0.02-0   	36789.3382	0.0185   	0.0      	5000.000011	37431.287945	29.624696	37.794143	-10259.010794	-13288.725786	-23547.73658
cp       	0.02-0   	36786.7882	0.0186   	0.0      	5000.000011	37431.287945	29.622619	37.79415 	-10258.03163	-13288.727229	-23546.758859
cp       	0.02-0   	36784.2382	0.0187   	0.0      	5000.000011	37431.287945	29.620543	37.794156	-10257.052466	-13288.728678	-23545.781144
cp       	0.02-0   	36781.6882	0.0188   	0.0      	5000.000011	37431.287945	29.618466	37.794163	-10256.073302	-13288.730136	-23544.803438
cp       	0.02-0   	36779.1382	0.0189   	0.0      	5000.000011	37431.287945	29.616388	37.79417 	-10255.094138	-13288.731601	-23543.825739
cp       	0.02-0   	36776.5882	0.019    	0.0      	5000.000011	37431.287945	29.614311	37.794176	-10254.114974	-13288.733075	-23542.848049
cp       	0.02-0   	36774.0382	0.0191   	0.0      	5000.000011	37431.287945	29.612232	37.794183	-10253.135811	-13288.734556	-23541.870367
cp       	0.02-0   	36771.4882	0.0192   	0.0      	5000.000011	37431.287945	29.610154	37.79419 	-10252.156647	-13288.736045	-23540.892692
cp       	0.02-0   	36768.9382	0.0193   	0.0      	5000.000011	37431.287945	29.608075	37.794197	-10251.177483	-13288.737542	-23539.915025
