

type      subtype   reward    rate      salary    B_ENPV    O_ENPV    B_Risk%   O_Risk%   B_VaR     O_VaR     T_VaR    
lh        0.0-0.36  26263.47  0.0       2301.97   5000.01   28711.22  18.92     47.62     -10157.18 -18942.78 -29099.96
lh        0.0-0.37  25853.1   0.0       2365.91   5000.0    28711.23  18.66     47.74     -10293.27 -19063.78 -29357.05
lh        0.0-0.38  25442.74  0.0       2429.85   4999.99   28711.24  18.4      47.85     -10431.81 -19184.2  -29616.01
lh        0.0-0.39  25032.37  0.0       2493.8    5000.01   28711.22  18.14     47.95     -10572.21 -19304.59 -29876.8 
lh        0.0-0.4   24622.0   0.0       2557.74   5000.0    28711.23  17.96     48.06     -10715.64 -19425.58 -30141.22
lh        0.0-0.41  24211.64  0.0       2621.68   4999.99   28711.24  17.85     48.17     -10860.89 -19546.0  -30406.89
lh        0.0-0.42  23801.27  0.0       2685.63   5000.01   28711.22  17.78     48.27     -11008.62 -19666.97 -30675.59
lh        0.0-0.43  23390.9   0.0       2749.57   5000.0    28711.23  17.74     48.37     -11158.14 -19787.39 -30945.53
lh        0.0-0.44  22980.54  0.0       2813.51   4999.99   28711.24  17.73     48.47     -11309.5  -19907.81 -31217.31
lh        0.0-0.45  22570.17  0.0       2877.46   5000.01   28711.22  17.74     48.57     -11463.33 -20028.77 -31492.1 
lh        0.0-0.46  22159.8   0.0       2941.4    5000.0    28711.24  17.76     48.67     -11618.35 -20149.2  -31767.55
lh        0.0-0.47  21749.44  0.0       3005.34   4999.99   28711.24  17.79     48.77     -11775.81 -20269.61 -32045.42
lh        0.0-0.48  21339.07  0.0       3069.29   5000.01   28711.22  17.84     48.86     -11934.52 -20390.58 -32325.1 
lh        0.0-0.49  20928.7   0.0       3133.23   5000.0    28711.24  17.9      48.96     -12095.03 -20511.01 -32606.04
lh        0.0-0.5   20518.34  0.0       3197.18   5000.02   28711.21  17.96     49.05     -12256.79 -20631.39 -32888.18
lh        0.0-0.51  20107.97  0.0       3261.12   5000.01   28711.22  18.03     49.14     -12420.36 -20752.38 -33172.74
lh        0.0-0.52  19697.6   0.0       3325.06   5000.0    28711.24  18.11     49.23     -12585.75 -20872.81 -33458.56
lh        0.0-0.53  19287.23  0.0       3389.01   5000.01   28711.22  18.2      49.32     -12752.39 -20993.78 -33746.17
lh        0.0-0.54  18876.87  0.0       3452.95   5000.01   28711.23  18.29     49.4      -12920.24 -21114.2  -34034.44
lh        0.0-0.55  18466.5   0.0       3516.89   4999.99   28711.24  18.38     49.49     -13089.89 -21234.62 -34324.51
lh        0.0-0.56  18056.13  0.0       3580.84   5000.01   28711.22  18.48     49.58     -13260.2  -21355.58 -34615.78
lh        0.0-0.57  17645.77  0.0       3644.78   5000.01   28711.23  18.59     49.66     -13432.32 -21476.0  -34908.32
lh        0.0-0.58  17235.4   0.0       3708.72   4999.99   28711.24  18.69     49.74     -13605.64 -21596.42 -35202.06
lh        0.0-0.59  16825.03  0.0       3772.67   5000.01   28711.22  18.8      49.82     -13780.22 -21717.39 -35497.61
lh        0.0-0.6   16414.67  0.0       3836.61   5000.0    28711.23  18.92     49.9      -13955.99 -21837.81 -35793.8 
lh        0.0-0.61  16004.3   0.0       3900.55   4999.99   28711.24  19.04     49.98     -14132.99 -21958.23 -36091.22
lh        0.0-0.62  15593.93  0.0       3964.5    5000.01   28711.22  19.15     50.06     -14311.23 -22079.19 -36390.42
lh        0.0-0.63  15183.57  0.0       4028.44   5000.0    28711.23  19.28     50.14     -14490.66 -22199.61 -36690.27
lh        0.0-0.64  14773.2   0.0       4092.38   4999.99   28711.24  19.4      50.22     -14670.71 -22320.03 -36990.74
lh        0.0-0.65  14362.83  0.0       4156.33   5000.01   28711.22  19.53     50.29     -14852.0  -22441.0  -37293.0 
lh        0.0-0.66  13952.47  0.0       4220.27   5000.0    28711.23  19.65     50.37     -15034.48 -22561.42 -37595.9 
lh        0.0-0.67  13542.1   0.0       4284.21   4999.99   28711.24  19.78     50.44     -15217.58 -22682.41 -37899.99
lh        0.0-0.68  13131.73  0.0       4348.16   5000.01   28711.22  19.92     50.51     -15402.54 -22802.8  -38205.34
lh        0.0-0.69  12721.37  0.0       4412.1    5000.0    28711.23  20.05     50.58     -15587.46 -22923.22 -38510.68
lh        0.0-0.7   12311.0   0.0       4476.05   5000.02   28711.21  20.18     50.65     -15773.64 -23044.19 -38817.83
lh        0.0-0.71  11900.63  0.0       4539.99   5000.01   28711.23  20.32     50.72     -15961.01 -23164.62 -39125.63
lh        0.0-0.72  11490.27  0.0       4603.93   5000.0    28711.23  20.46     50.79     -16148.99 -23285.03 -39434.02
lh        0.0-0.73  11079.9   0.0       4667.88   5000.02   28711.21  20.6      50.86     -16338.22 -23405.99 -39744.21
lh        0.0-0.74  10669.53  0.0       4731.82   5000.01   28711.23  20.74     50.93     -16528.03 -23526.42 -40054.45
lh        0.0-0.75  10259.17  0.0       4795.76   5000.0    28711.23  20.88     50.99     -16719.06 -23646.83 -40365.89
lh        0.0-0.76  9848.8    0.0       4859.71   5000.02   28711.22  21.02     51.06     -16910.73 -23767.81 -40678.54
lh        0.0-0.77  9438.43   0.0       4923.65   5000.01   28711.23  21.16     51.12     -17102.98 -23888.23 -40991.21
lh        0.0-0.78  9028.07   0.0       4987.59   5000.0    28711.24  21.31     51.19     -17295.84 -24009.23 -41305.07
lh        0.0-0.79  8617.7    0.0       5051.54   5000.02   28711.22  21.45     51.25     -17489.95 -24129.61 -41619.56
lh        0.0-0.8   8207.33   0.0       5115.48   5000.0    28711.23  21.6      51.31     -17684.63 -24250.03 -41934.66
lh        0.0-0.81  7796.97   0.0       5179.42   5000.0    28711.24  21.75     51.37     -17879.94 -24371.03 -42250.97
lh        0.0-0.82  7386.6    0.0       5243.37   5000.02   28711.22  21.89     51.44     -18076.5  -24491.42 -42567.92
lh        0.0-0.83  6976.23   0.0       5307.31   5000.0    28711.23  22.04     51.5      -18273.62 -24611.84 -42885.46
lh        0.0-0.84  6565.87   0.0       5371.25   5000.0    28711.24  22.19     51.56     -18471.37 -24732.83 -43204.2 
lh        0.0-0.85  6155.5    0.0       5435.2    5000.01   28711.22  22.34     51.61     -18669.14 -24853.22 -43522.36
lh        0.0-0.86  5745.13   0.0       5499.14   5000.0    28711.23  22.49     51.67     -18868.71 -24973.64 -43842.35
lh        0.0-0.87  5334.77   0.0       5563.08   4999.99   28711.24  22.64     51.73     -19068.29 -25094.64 -44162.93
lh        0.0-0.88  4924.4    0.0       5627.03   5000.01   28711.22  22.79     51.79     -19268.5  -25215.03 -44483.53
lh        0.0-0.89  4514.03   0.0       5690.97   5000.0    28711.23  22.95     51.84     -19469.91 -25336.03 -44805.94
lh        0.0-0.9   4103.67   0.0       5754.92   5000.02   28711.21  23.1      51.9      -19671.35 -25456.41 -45127.76
lh        0.0-0.91  3693.3    0.0       5818.86   5000.01   28711.22  23.25     51.95     -19873.36 -25576.83 -45450.19
lh        0.0-0.92  3282.93   0.0       5882.8    5000.0    28711.23  23.41     52.01     -20076.6  -25697.83 -45774.43
lh        0.0-0.93  2872.57   0.0       5946.75   5000.02   28711.21  23.56     52.06     -20279.87 -25818.22 -46098.09
lh        0.0-0.94  2462.2    0.0       6010.69   5000.01   28711.22  23.71     52.11     -20484.32 -25938.64 -46422.96
lh        0.0-0.95  2051.83   0.0       6074.63   5000.0    28711.24  23.87     52.17     -20688.78 -26059.65 -46748.43
lh        0.0-0.96  1641.47   0.0       6138.58   5000.02   28711.21  24.03     52.22     -20894.49 -26180.02 -47074.51
lh        0.0-0.97  1231.1    0.0       6202.52   5000.01   28711.22  24.18     52.27     -21100.17 -26300.44 -47400.61
lh        0.0-0.98  820.73    0.0       6266.46   5000.0    28711.24  24.34     52.32     -21306.46 -26421.45 -47727.91
lh        0.0-0.99  410.37    0.0       6330.41   5000.02   28711.21  24.49     52.37     -21513.39 -26541.83 -48055.22
lh        0.0-1.0   0.0       0.0       6394.35   5000.01   28711.23  24.65     52.42     -21720.9  -26662.84 -48383.74
cp        0.01-0.0  40781.67  0.01      0.0       5000.0    28711.24  28.04     42.07     -8688.66  -14600.56 -23289.22
tm        0.01-0.01 40373.85  0.01      63.55     5000.01   28711.23  27.78     42.28     -8647.17  -14720.96 -23368.13
tm        0.01-0.02 39966.04  0.01      127.09    4999.99   28711.24  27.52     42.48     -8605.64  -14840.8  -23446.44
tm        0.01-0.03 39558.22  0.01      190.64    5000.0    28711.23  27.26     42.68     -8563.54  -14960.62 -23524.16
tm        0.01-0.04 39150.4   0.01      254.18    4999.98   28711.25  27.0      42.87     -8522.01  -15080.47 -23602.48
tm        0.01-0.05 38742.59  0.01      317.73    5000.0    28711.24  26.74     43.06     -8480.53  -15200.29 -23680.82
tm        0.01-0.06 38334.77  0.01      381.28    5000.01   28711.23  26.48     43.25     -8438.43  -15320.11 -23758.54
tm        0.01-0.07 37926.95  0.01      444.82    4999.99   28711.25  26.22     43.43     -8396.9   -15439.96 -23836.86
tm        0.01-0.08 37519.14  0.01      508.37    5000.0    28711.23  25.96     43.62     -8355.41  -15559.77 -23915.18
tm        0.01-0.09 37111.32  0.01      571.91    4999.98   28711.25  25.7      43.79     -8313.88  -15679.62 -23993.5 
tm        0.01-0.1  36703.5   0.01      635.46    4999.99   28711.24  25.44     43.97     -8271.78  -15799.44 -24071.22
tm        0.01-0.11 36295.69  0.01      699.01    5000.01   28711.23  25.18     44.14     -8230.3   -15919.26 -24149.56
tm        0.01-0.12 35887.87  0.01      762.55    4999.99   28711.25  24.92     44.31     -8188.77  -16039.11 -24227.88
tm        0.01-0.13 35480.05  0.01      826.1     5000.0    28711.24  24.66     44.47     -8147.28  -16158.93 -24306.21
tm        0.01-0.14 35072.24  0.01      889.65    5000.01   28711.22  24.4      44.63     -8131.42  -16278.74 -24410.16
tm        0.01-0.15 34664.42  0.01      953.19    4999.99   28711.24  24.14     44.79     -8138.11  -16398.59 -24536.7 
tm        0.01-0.16 34256.6   0.01      1016.74   5000.0    28711.23  23.88     44.95     -8158.87  -16518.41 -24677.28
tm        0.01-0.17 33848.79  0.01      1080.28   4999.99   28711.25  23.62     45.1      -8192.43  -16638.84 -24831.27
tm        0.01-0.18 33440.97  0.01      1143.83   5000.0    28711.24  23.36     45.26     -8235.78  -16758.66 -24994.44
tm        0.01-0.19 33033.15  0.01      1207.38   5000.01   28711.23  23.09     45.41     -8288.89  -16878.48 -25167.37
tm        0.01-0.2  32625.34  0.01      1270.92   4999.99   28711.24  22.83     45.55     -8349.9   -16998.32 -25348.22
tm        0.01-0.21 32217.52  0.01      1334.47   5000.0    28711.23  22.57     45.7      -8418.27  -17118.14 -25536.41
tm        0.01-0.22 31809.7   0.01      1398.01   4999.98   28711.25  22.31     45.84     -8493.33  -17237.99 -25731.32
tm        0.01-0.23 31401.89  0.01      1461.56   5000.0    28711.24  22.05     45.98     -8574.52  -17357.81 -25932.33
tm        0.01-0.24 30994.07  0.01      1525.11   5000.01   28711.23  21.79     46.11     -8661.2   -17477.63 -26138.83
tm        0.01-0.25 30586.25  0.01      1588.65   4999.99   28711.25  21.53     46.25     -8753.35  -17597.48 -26350.83
tm        0.01-0.26 30178.44  0.01      1652.2    5000.0    28711.23  21.27     46.38     -8850.4   -17717.29 -26567.69
tm        0.01-0.27 29770.62  0.01      1715.74   4999.98   28711.25  21.01     46.51     -8951.7   -17837.14 -26788.84
tm        0.01-0.28 29362.8   0.01      1779.29   4999.99   28711.24  20.75     46.64     -9057.3   -17956.95 -27014.25
tm        0.01-0.29 28954.99  0.01      1842.84   5000.01   28711.23  20.49     46.77     -9167.19  -18076.77 -27243.96
tm        0.01-0.3  28547.17  0.01      1906.38   4999.99   28711.25  20.23     46.89     -9280.69  -18196.62 -27477.31
tm        0.01-0.31 28139.35  0.01      1969.93   5000.0    28711.24  19.97     47.01     -9397.28  -18316.44 -27713.72
tm        0.01-0.32 27731.54  0.01      2033.48   5000.01   28711.22  19.71     47.14     -9517.53  -18436.83 -27954.36
tm        0.01-0.33 27323.72  0.01      2097.02   4999.99   28711.24  19.45     47.25     -9641.41  -18556.68 -28198.09
tm        0.01-0.34 26915.9   0.01      2160.57   5000.0    28711.23  19.19     47.37     -9767.76  -18676.5  -28444.26
tm        0.01-0.35 26508.09  0.01      2224.11   4999.99   28711.25  18.93     47.49     -9897.15  -18796.35 -28693.5 
tm        0.01-0.36 26100.27  0.01      2287.66   5000.0    28711.24  18.67     47.6      -10029.6  -18916.17 -28945.77
tm        0.01-0.37 25692.45  0.01      2351.21   5000.01   28711.23  18.41     47.71     -10164.5  -19035.99 -29200.49
tm        0.01-0.38 25284.64  0.01      2414.75   4999.99   28711.24  18.15     47.82     -10301.81 -19155.83 -29457.64
tm        0.01-0.39 24876.82  0.01      2478.3    5000.0    28711.23  17.89     47.93     -10441.59 -19275.65 -29717.24
tm        0.01-0.4  24469.0   0.01      2541.84   4999.98   28711.25  17.72     48.04     -10583.17 -19395.5  -29978.67
tm        0.01-0.41 24061.19  0.01      2605.39   5000.0    28711.24  17.62     48.14     -10727.84 -19515.32 -30243.16
tm        0.01-0.42 23653.37  0.01      2668.94   5000.01   28711.23  17.56     48.24     -10874.34 -19635.14 -30509.48
tm        0.01-0.43 23245.55  0.01      2732.48   4999.99   28711.25  17.53     48.35     -11022.63 -19754.99 -30777.62
tm        0.01-0.44 22837.74  0.01      2796.03   5000.0    28711.23  17.52     48.45     -11172.79 -19874.8  -31047.59
tm        0.01-0.45 22429.92  0.01      2859.57   4999.98   28711.25  17.53     48.55     -11325.36 -19994.65 -31320.01
tm        0.01-0.46 22022.1   0.01      2923.12   4999.99   28711.24  17.56     48.64     -11479.79 -20114.47 -31594.26
tm        0.01-0.47 21614.29  0.01      2986.67   5000.01   28711.23  17.6      48.74     -11635.45 -20234.87 -31870.32
tm        0.01-0.48 21206.47  0.01      3050.21   4999.99   28711.25  17.65     48.83     -11793.51 -20354.72 -32148.23
tm        0.01-0.49 20798.65  0.01      3113.76   5000.0    28711.24  17.71     48.93     -11952.82 -20474.54 -32427.36
tm        0.01-0.5  20390.84  0.01      3177.3    4999.98   28711.25  17.77     49.02     -12113.32 -20594.38 -32707.7 
tm        0.01-0.51 19983.02  0.01      3240.85   4999.99   28711.24  17.85     49.11     -12276.3  -20714.2  -32990.5 
tm        0.01-0.52 19575.2   0.01      3304.4    5000.0    28711.23  17.93     49.2      -12439.88 -20834.02 -33273.9 
tm        0.01-0.53 19167.38  0.01      3367.94   4999.98   28711.25  18.02     49.29     -12605.88 -20953.87 -33559.75
tm        0.01-0.54 18759.57  0.01      3431.49   5000.0    28711.24  18.11     49.38     -12772.52 -21073.69 -33846.21
tm        0.01-0.55 18351.75  0.01      3495.04   5000.01   28711.23  18.21     49.46     -12940.99 -21193.51 -34134.5 
tm        0.01-0.56 17943.93  0.01      3558.58   4999.99   28711.25  18.31     49.55     -13110.65 -21313.36 -34424.01
tm        0.01-0.57 17536.12  0.01      3622.13   5000.0    28711.23  18.42     49.63     -13281.56 -21433.17 -34714.73
tm        0.01-0.58 17128.3   0.01      3685.67   4999.98   28711.25  18.53     49.71     -13453.65 -21553.01 -35006.66
tm        0.01-0.59 16720.48  0.01      3749.22   4999.99   28711.24  18.64     49.79     -13627.0  -21672.83 -35299.83
tm        0.01-0.6  16312.67  0.01      3812.77   5000.01   28711.23  18.76     49.87     -13801.58 -21792.65 -35594.23
tm        0.01-0.61 15904.85  0.01      3876.31   4999.99   28711.25  18.88     49.95     -13977.35 -21912.5  -35889.85
tm        0.01-0.62 15497.03  0.01      3939.86   5000.0    28711.24  19.0      50.03     -14154.36 -22032.9  -36187.26
tm        0.01-0.63 15089.22  0.01      4003.4    4999.98   28711.25  19.12     50.11     -14332.56 -22152.74 -36485.3 
tm        0.01-0.64 14681.4   0.01      4066.95   4999.99   28711.24  19.25     50.19     -14512.01 -22272.56 -36784.57
tm        0.01-0.65 14273.58  0.01      4130.5    5000.0    28711.23  19.38     50.26     -14692.08 -22392.38 -37084.46
tm        0.01-0.66 13865.77  0.01      4194.04   4999.99   28711.25  19.51     50.33     -14873.34 -22512.23 -37385.57
tm        0.01-0.67 13457.95  0.01      4257.59   5000.0    28711.24  19.64     50.41     -15055.24 -22632.05 -37687.29
tm        0.01-0.68 13050.13  0.01      4321.13   4999.98   28711.26  19.77     50.48     -15238.93 -22751.9  -37990.83
tm        0.01-0.69 12642.32  0.01      4384.68   4999.99   28711.24  19.91     50.55     -15423.27 -22871.71 -38294.98
tm        0.01-0.7  12234.5   0.01      4448.23   5000.0    28711.23  20.04     50.62     -15608.22 -22991.53 -38599.75
tm        0.01-0.71 11826.68  0.01      4511.77   4999.98   28711.25  20.18     50.69     -15794.35 -23111.38 -38905.73
tm        0.01-0.72 11418.87  0.01      4575.32   5000.0    28711.24  20.32     50.76     -15981.14 -23231.2  -39212.34
tm        0.01-0.73 11011.05  0.01      4638.87   5000.01   28711.23  20.46     50.83     -16169.14 -23351.02 -39520.16
tm        0.01-0.74 10603.23  0.01      4702.41   4999.99   28711.25  20.6      50.9      -16357.72 -23470.87 -39828.59
tm        0.01-0.75 10195.42  0.01      4765.96   5000.0    28711.23  20.75     50.96     -16547.55 -23590.68 -40138.23
tm        0.01-0.76 9787.6    0.01      4829.5    4999.98   28711.25  20.89     51.03     -16737.96 -23710.53 -40448.49
tm        0.01-0.77 9379.78   0.01      4893.05   4999.99   28711.24  21.03     51.09     -16929.01 -23830.35 -40759.36
tm        0.01-0.78 8971.97   0.01      4956.6    5000.01   28711.23  21.18     51.16     -17121.29 -23950.75 -41072.04
tm        0.01-0.79 8564.15   0.01      5020.14   4999.99   28711.25  21.33     51.22     -17314.14 -24070.6  -41384.74
tm        0.01-0.8  8156.33   0.01      5083.69   5000.0    28711.24  21.47     51.28     -17507.63 -24190.42 -41698.05
tm        0.01-0.81 7748.52   0.01      5147.23   4999.98   28711.25  21.62     51.34     -17701.7  -24310.26 -42011.96
tm        0.01-0.82 7340.7    0.01      5210.78   4999.99   28711.24  21.77     51.4      -17897.02 -24430.08 -42327.1 
tm        0.01-0.83 6932.88   0.01      5274.33   5000.0    28711.23  21.92     51.46     -18092.35 -24549.9  -42642.25
tm        0.01-0.84 6525.07   0.01      5337.87   4999.99   28711.25  22.07     51.52     -18288.87 -24669.75 -42958.62
tm        0.01-0.85 6117.25   0.01      5401.42   5000.0    28711.24  22.22     51.58     -18486.02 -24789.57 -43275.59
tm        0.01-0.86 5709.43   0.01      5464.96   4999.97   28711.26  22.37     51.64     -18684.36 -24909.42 -43593.78
tm        0.01-0.87 5301.62   0.01      5528.51   4999.99   28711.24  22.53     51.7      -18882.74 -25029.23 -43911.97
tm        0.01-0.88 4893.8    0.01      5592.06   5000.0    28711.23  22.68     51.76     -19081.73 -25149.04 -44230.77
tm        0.01-0.89 4485.98   0.01      5655.6    4999.98   28711.25  22.83     51.81     -19281.9  -25268.89 -44550.79
tm        0.01-0.9  4078.17   0.01      5719.15   5000.0    28711.24  22.99     51.87     -19482.12 -25388.71 -44870.83
tm        0.01-0.91 3670.35   0.01      5782.7    5000.01   28711.23  23.14     51.92     -19683.54 -25508.53 -45192.07
tm        0.01-0.92 3262.53   0.01      5846.24   4999.99   28711.25  23.29     51.98     -19884.94 -25628.38 -45513.32
tm        0.01-0.93 2854.72   0.01      5909.79   5000.0    28711.23  23.45     52.03     -20087.59 -25748.77 -45836.36
tm        0.01-0.94 2446.9    0.01      5973.33   4999.98   28711.25  23.61     52.08     -20290.2  -25868.62 -46158.82
tm        0.01-0.95 2039.08   0.01      6036.88   4999.99   28711.24  23.76     52.14     -20494.07 -25988.44 -46482.51
tm        0.01-0.96 1631.27   0.01      6100.43   5000.01   28711.23  23.92     52.19     -20697.95 -26108.26 -46806.21
tm        0.01-0.97 1223.45   0.01      6163.97   4999.98   28711.25  24.08     52.24     -20903.0  -26228.11 -47131.11
tm        0.01-0.98 815.63    0.01      6227.52   5000.0    28711.24  24.23     52.29     -21108.09 -26347.93 -47456.02
tm        0.01-0.99 407.82    0.01      6291.06   4999.98   28711.25  24.39     52.34     -21313.76 -26467.77 -47781.53
tm        0.01-1.0  0.0       0.01      6354.61   4999.99   28711.24  24.55     52.39     -21520.07 -26587.59 -48107.66
cp        0.02-0.0  40526.67  0.02      0.0       5000.0    28711.24  27.82     42.07     -8616.03  -14601.14 -23217.17
tm        0.02-0.01 40121.4   0.02      63.15     5000.0    28711.23  27.56     42.28     -8574.52  -14719.81 -23294.33
tm        0.02-0.02 39716.14  0.02      126.3     5000.01   28711.23  27.3      42.48     -8533.03  -14839.06 -23372.09
tm        0.02-0.03 39310.87  0.02      189.45    5000.01   28711.22  27.03     42.68     -8491.53  -14958.3  -23449.83
tm        0.02-0.04 38905.6   0.02      252.6     5000.01   28711.22  26.77     42.87     -8450.63  -15077.55 -23528.18
tm        0.02-0.05 38500.34  0.02      315.74    4999.99   28711.25  26.51     43.06     -8409.11  -15196.25 -23605.36
tm        0.02-0.06 38095.07  0.02      378.89    4999.99   28711.24  26.25     43.24     -8367.6   -15315.49 -23683.09
tm        0.02-0.07 37689.8   0.02      442.04    4999.99   28711.24  25.99     43.43     -8326.1   -15434.74 -23760.84
tm        0.02-0.08 37284.54  0.02      505.19    5000.0    28711.23  25.73     43.61     -8284.61  -15553.98 -23838.59
tm        0.02-0.09 36879.27  0.02      568.34    5000.0    28711.23  25.47     43.78     -8243.1   -15672.65 -23915.75
tm        0.02-0.1  36474.0   0.02      631.49    5000.0    28711.23  25.2      43.96     -8201.6   -15791.91 -23993.51
tm        0.02-0.11 36068.74  0.02      694.64    5000.01   28711.22  24.94     44.13     -8160.11  -15911.15 -24071.26
tm        0.02-0.12 35663.47  0.02      757.79    5000.01   28711.22  24.68     44.29     -8119.21  -16030.4  -24149.61
tm        0.02-0.13 35258.2   0.02      820.93    4999.98   28711.25  24.42     44.46     -8077.68  -16149.68 -24227.36
tm        0.02-0.14 34852.94  0.02      884.08    4999.99   28711.24  24.16     44.62     -8049.0   -16268.34 -24317.34
tm        0.02-0.15 34447.67  0.02      947.23    4999.99   28711.24  23.9      44.78     -8049.0   -16387.59 -24436.59
tm        0.02-0.16 34042.4   0.02      1010.38   4999.99   28711.24  23.64     44.94     -8065.48  -16506.84 -24572.32
tm        0.02-0.17 33637.14  0.02      1073.53   5000.0    28711.23  23.37     45.09     -8095.4   -16626.08 -24721.48
tm        0.02-0.18 33231.87  0.02      1136.68   5000.0    28711.23  23.11     45.24     -8136.29  -16744.75 -24881.04
tm        0.02-0.19 32826.6   0.02      1199.83   5000.01   28711.23  22.85     45.39     -8186.96  -16864.0  -25050.96
tm        0.02-0.2  32421.34  0.02      1262.98   5000.01   28711.22  22.59     45.53     -8245.55  -16983.25 -25228.8 
tm        0.02-0.21 32016.07  0.02      1326.12   4999.98   28711.25  22.33     45.68     -8312.05  -17102.53 -25414.58
tm        0.02-0.22 31610.8   0.02      1389.27   4999.99   28711.25  22.07     45.82     -8385.3   -17221.2  -25606.5 
tm        0.02-0.23 31205.54  0.02      1452.42   4999.99   28711.24  21.81     45.96     -8464.65  -17340.44 -25805.09
tm        0.02-0.24 30800.27  0.02      1515.57   5000.0    28711.24  21.54     46.09     -8550.11  -17459.69 -26009.8 
