type      	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk    	O_Risk    	B_VaR     	O_VaR     	T_VaR     
tm        	30555.272 	0.27      	0         	5106.90467225	5106.90467225	21.97560672	0         	-7806.51677404	-3123.73658395	-10930.25335799
tm        	30300.272 	0.28      	0         	5106.90467225	5106.90467225	21.58637904	0         	-7712.77705718	-3198.71817802	-10911.4952352
tm        	30045.272 	0.29      	0         	5106.90467225	5106.90467225	21.1861872	0         	-7620.59289596	-3275.22864916	-10895.82154512
tm        	29790.272 	0.3       	0         	5106.90467225	5106.90467225	20.7745613	0         	-7529.85435071	-3353.33497195	-10883.18932266
tm        	29535.272 	0.31      	0         	5106.90467225	5106.90467225	20.35100422	0         	-7440.46723877	-3433.12099077	-10873.58822954
tm        	29280.272 	0.32      	0         	5106.90467225	5106.90467225	19.91498957	0         	-7352.3502249	-3514.69126284	-10867.04148774
tm        	29025.272 	0.33      	0         	5106.90467225	5106.90467225	19.46595957	0         	-7265.43257886	-3598.17643184	-10863.60901069
tm        	28770.272 	0.34      	0         	5106.90467225	5106.90467225	19.00332259	0         	-7179.65242219	-3683.74088552	-10863.3933077
tm        	28230.1193	0.35      	58.9897   	5106.90467225	5106.90467225	18.37145785	0         	-7041.19556251	-3822.79091497	-10863.98647748
tm        	27944.3574	0.36      	65.3535   	5106.90467225	5106.90467225	17.86028017	0         	-6949.42582371	-3913.65742775	-10863.08325146
tm        	27559.4882	0.37      	92.2196   	5106.90467225	5106.90467225	17.27729547	0         	-6839.58447068	-4023.49878079	-10863.08325147
tm        	27174.6125	0.38      	119.087   	5106.90467225	5106.90467225	16.67550107	0         	-6729.74189713	-4133.34135434	-10863.08325147
tm        	26789.7386	0.39      	145.9541  	5106.90467225	5106.90467225	16.05397677	0         	-6619.89966453	-4243.18358693	-10863.08325146
tm        	26404.8642	0.4       	172.8213  	5106.90467225	5106.90467225	15.41173472	0.03649327	-6510.057347	-4353.02590446	-10863.08325146
tm        	26019.9898	0.41      	199.6885  	5106.90467225	5106.90467225	14.7477217	0.37925102	-6400.21501087	-4462.8682406	-10863.08325146
tm        	25635.1182	0.42      	226.5551  	5106.90467225	5106.90467225	14.06081345	0.95972327	-6290.37321469	-4572.71003677	-10863.08325147
tm        	25250.249 	0.43      	253.4212  	5106.90467225	5106.90467225	13.34980458	1.68240582	-6180.53184777	-4682.55140369	-10863.08325146
tm        	24865.3596	0.44      	280.2915  	5106.90467225	5106.90467225	12.61338982	2.49008933	-6070.68673519	-4792.39651628	-10863.08325147
tm        	24480.4927	0.45      	307.1571  	5106.90467225	5106.90467225	11.85021082	3.34680399	-5960.84580913	-4902.23744234	-10863.08325147
tm        	24095.6197	0.46      	334.0241  	5106.90467225	5106.90467225	11.05876188	4.2293438 	-5851.00373513	-5012.07951634	-10863.08325147
tm        	23710.7402	0.47      	360.8923  	5106.90467225	5106.90467225	10.23744261	5.12227505	-5741.16045117	-5121.92280028	-10863.08325146
tm        	23325.869 	0.48      	387.7588  	5106.90467225	5106.90467225	9.38453986	6.0151693 	-5631.31873283	-5231.76451863	-10863.08325146
tm        	22941.0006	0.49      	414.6248  	5106.90467225	5106.90467225	8.49819181	6.90095792	-5521.47751515	-5341.60573632	-10863.08325147
tm        	22556.1272	0.5       	441.4918  	5106.90467225	5106.90467225	7.57638629	7.77482712	-5411.63536599	-5451.44788547	-10863.08325146
tm        	22171.2451	0.51      	468.3606  	5106.90467225	5106.90467225	6.62922394	8.63351468	-5301.79161393	-5561.29163753	-10863.08325146
tm        	21786.3777	0.52      	495.2263  	5106.90467225	5106.90467225	5.6987881 	9.47482708	-5191.95059149	-5671.13265997	-10863.08325146
tm        	21401.4999	0.53      	522.0942  	5106.90467225	5106.90467225	4.80076197	10.29739945	-5082.107633	-5780.97561846	-10863.08325146
tm        	21016.6233	0.54      	548.9618  	5106.90467225	5106.90467225	3.94754936	11.10038874	-4972.26490151	-5890.81834995	-10863.08325146
tm        	20631.7551	0.55      	575.8277  	5106.90467225	5106.90467225	3.15055932	11.8833628	-4862.42372721	-6000.65952425	-10863.08325146
tm        	20246.8749	0.56      	602.6961  	5106.90467225	5106.90467225	2.42042054	12.64516343	-4752.5803128	-6110.50293866	-10863.08325146
tm        	19862.0004	0.57      	629.5634  	5106.90467225	5106.90467225	1.76735232	13.38101152	-4642.73797168	-6220.34527979	-10863.08325147
tm        	19477.1272	0.58      	656.4303  	5106.90467225	5106.90467225	1.20128927	14.09148475	-4532.89586574	-6330.18738573	-10863.08325146
tm        	19092.2563	0.59      	683.2968  	5106.90467225	5106.90467225	0.73213524	14.77787275	-4423.05419654	-6440.02905493	-10863.08325146
tm        	18707.3788	0.6       	710.1646  	5106.90467225	5106.90467225	0.36993193	15.44138505	-4313.21129396	-6549.8719575	-10863.08325146
tm        	18333.1298	0.61      	734.8337  	5106.90467225	5106.90467225	0.13116594	16.07698697	-4205.37048672	-6657.74220622	-10863.11269294
tm        	17968.1605	0.62      	757.5831  	5106.90467225	5106.90467225	0.01380175	16.68679766	-4099.440031	-6763.90494835	-10863.34497935
tm        	17601.7374	0.63      	780.6333  	5106.90467225	5106.90467225	0         	17.27806452	-3993.45851557	-6870.35281048	-10863.81132606
tm        	17233.8701	0.64      	803.9822  	5106.90467225	5106.90467225	0         	17.85165157	-3887.43703088	-6977.0794273	-10864.51645818
tm        	16864.5592	0.65      	827.6298  	5106.90467225	5106.90467225	0         	18.40837444	-3781.38599639	-7084.08066391	-10865.4666603
tm        	16493.8243	0.66      	851.5719  	5106.90467225	5106.90467225	0         	18.9489892	-3675.32034942	-7191.34950267	-10866.66985209
tm        	16121.6986	0.67      	875.8018  	5106.90467225	5106.90467225	0         	19.47419961	-3569.25864216	-7298.87703037	-10868.13567253
tm        	15748.2095	0.68      	900.3137  	5106.90467225	5106.90467225	0         	19.98467103	-3463.21968438	-7406.65588853	-10869.8755729
tm        	15373.4171	0.69      	925.0952  	5106.90467225	5106.90467225	0         	20.4810135	-3357.22961464	-7514.67330328	-10871.90291792
tm        	14997.3664	0.7       	950.137   	5106.90467225	5106.90467225	0         	20.96380984	-3251.31344219	-7622.91965208	-10874.23309427
tm        	14620.139 	0.71      	975.4223  	5106.90467225	5106.90467225	0         	21.43359182	-3145.5045169	-7731.37910959	-10876.88362649
tm        	14241.8355	0.72      	1000.9302 	5106.90467225	5106.90467225	0         	21.89085233	-3039.84152529	-7840.0327745	-10879.87429979
tm        	13862.546 	0.73      	1026.642  	5106.90467225	5106.90467225	0         	22.33606238	-2934.36337386	-7948.86391697	-10883.22729083
tm        	13482.3948	0.74      	1052.5321 	5106.90467225	5106.90467225	0         	22.76965111	-2829.11745207	-8057.84985584	-10886.96730791
tm        	13101.5217	0.75      	1078.5715 	5106.90467225	5106.90467225	0         	23.19201754	-2724.15641381	-8166.96533111	-10891.12174492
tm        	12720.0706	0.76      	1104.7306 	5106.90467225	5106.90467225	0         	23.60353781	-2619.53639041	-8276.18446434	-10895.72085475
tm        	12338.1914	0.77      	1130.9781 	5106.90467225	5106.90467225	0         	24.00456562	-2515.31764138	-8385.4803109	-10900.79795227
tm        	11956.0489	0.78      	1157.2802 	5106.90467225	5106.90467225	0         	24.39542994	-2411.56631373	-8494.82334653	-10906.38966026
tm        	11573.8136	0.79      	1183.6014 	5106.90467225	5106.90467225	0         	24.77644044	-2308.35320714	-8604.18301008	-10912.53621722
tm        	11191.6379	0.8       	1209.9103 	5106.90467225	5106.90467225	0         	25.14789937	-2205.74987312	-8713.53199849	-10919.28187161
